stream_key,segment_index,start_seconds,end_seconds,base_text,small_overlap_text,match_rank,match_score,sequence_ratio,shorter_coverage,best_query_source,scenario_id,source_file,inner_file,speaker,scenario_japanese,scenario_korean,scenario_status
0xE0,0,0.000,20.750,アルフィナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、�,,6,0.7120,0.0588,0.8333,base,SCN_01080801_00740000_0058,DATA/01080801.MDZ,DATA/01080801.MDT,アルフィナ,ア、アルフィナ……,"알, 알피나……",REVIEW_1
0xE0,0,0.000,20.750,アルフィナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、�,,7,0.7120,0.0588,0.8333,base,SCN_01210101_00740000_0009,DATA/01210101.MDZ,DATA/01210101.MDT,ユウキ,アルフィナっ！<CTRL:13 FF 32>,알피나!<CTRL:13 FF 32>,REVIEW_1
0xE0,0,0.000,20.750,アルフィナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、�,,8,0.4974,0.0578,0.5556,base,SCN_01080701_00740000_0153,DATA/01080701.MDZ,DATA/01080701.MDT,ユウキ,<CTRL:13 FF 0F>おはよう、<CTRL:13 FF 0F>アルフィナ<CTRL:13 FF 32>,"<CTRL:13 FF 0F>좋은 아침,<CTRL:13 FF 0F> 알피나<CTRL:13 FF 32>",REVIEW_1
0xE3,0,0.000,17.320,アルフィナ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、ア,,1,0.7400,0.0299,1.0000,base,SCN_00630800_00740000_0006,DATA/00630800.MDZ,DATA/00630800.MDT,ユウキ,ユウキ…,유키…,REVIEW_1
0xE3,0,0.000,17.320,アルフィナ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、ア,,2,0.3644,0.0885,0.3571,base,SCN_00240100_00740000_0007,DATA/00240100.MDZ,DATA/00240100.MDT,ユウキ,"アルフィナ
アークリフに行こう
この機体は…<CTRL:09>
うん！、なんとかなるさ","알피나.
아크리프로 가자.
이 기체는…<CTRL:09>
응! 어떻게든 될 거야.",REVIEW_1
0xE3,0,0.000,17.320,アルフィナ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、ア,,3,0.3469,0.0474,0.3846,base,SCN_00242300_00740000_0032,DATA/00242300.MDZ,DATA/00242300.MDT,ユウキ,"アークリフの神話全集
「第4巻」…","아크리프 신화 전집
‘제4권’…",REVIEW_1
0xE3,0,0.000,17.320,アルフィナ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、ア,,4,0.3469,0.0474,0.3846,base,SCN_00242300_00740000_0037,DATA/00242300.MDZ,DATA/00242300.MDT,ユウキ,"その聖地ってのが
アークリフ…？","그 성지라는 곳이
아크리프…?",REVIEW_1
0xE3,0,0.000,17.320,アルフィナ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、ア,,5,0.3250,0.0472,0.3571,base,SCN_00242300_00740000_0020,DATA/00242300.MDZ,DATA/00242300.MDT,ユウキ,"アークリフの神話全集
「第2巻」か…","아크리프 신화 전집
‘제2권’인가…",REVIEW_1
0xE4,0,0.000,28.370,アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、ア,,1,0.4087,0.0503,0.3846,base,SCN_00242300_00740000_0032,DATA/00242300.MDZ,DATA/00242300.MDT,ユウキ,"アークリフの神話全集
「第4巻」…","아크리프 신화 전집
‘제4권’…",REVIEW_1
0xE4,0,0.000,28.370,アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、ア,,2,0.4087,0.0503,0.3846,base,SCN_00242300_00740000_0037,DATA/00242300.MDZ,DATA/00242300.MDT,ユウキ,"その聖地ってのが
アークリフ…？","그 성지라는 곳이
아크리프…?",REVIEW_1
0xE4,0,0.000,28.370,アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、ア,,3,0.3816,0.0500,0.3571,base,SCN_00242300_00740000_0020,DATA/00242300.MDZ,DATA/00242300.MDT,ユウキ,"アークリフの神話全集
「第2巻」か…","아크리프 신화 전집
‘제2권’인가…",REVIEW_1
0xE4,0,0.000,28.370,アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、ア,,4,0.3579,0.0498,0.3333,base,SCN_00214000_00740000_0046,DATA/00214000.MDZ,DATA/00214000.MDT,アルフィナ,"アークリフの調査…
なにか分かった？","아크리프 조사 말인데…
뭐 알아낸 건 있어?",REVIEW_1
0xE4,0,0.000,28.370,アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、ア,,5,0.3579,0.0498,0.3333,base,SCN_00214000_00740000_0047,DATA/00214000.MDZ,DATA/00214000.MDT,アルフィナ,"アークリフの調査…
なにか分かった？","아크리프 조사 말인데…
뭐 알아낸 건 있어?",REVIEW_1
0xE4,0,0.000,28.370,アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、ア,,6,0.3502,0.0209,0.4000,base,SCN_00450000_00740000_0021,DATA/00450000.MDZ,DATA/00450000.MDT,アルフィナ,えっ？、グリフ…？,어? 그리프…?,REVIEW_1
0xE4,0,0.000,28.370,アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、ア,,7,0.3502,0.0209,0.4000,base,SCN_01160301_00740000_0021,DATA/01160301.MDZ,DATA/01160301.MDT,アルフィナ,えっ？、グリフ…？,어? 그리프…?,REVIEW_1
0xE4,0,0.000,28.370,アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、アークリフ、ア,,8,0.3370,0.0495,0.3125,base,SCN_00450200_00740000_0021,DATA/00450200.MDZ,DATA/00450200.MDT,ユウキ,"えんどう豆？
アークリフで育ててたの？","완두콩?
아크리프에서 키웠어?",REVIEW_1
0xE5,0,0.000,17.170,イー!,,1,0.7400,0.2222,1.0000,base,SCN_00361300_00740000_0007,DATA/00361300.MDZ,DATA/00361300.MDT,ユウキ,"あっ…、サイードさん
オルガン…、弾きそう…","아… 사이드 씨
오르간을… 칠 것 같아…",REVIEW_1
0xE5,0,0.000,17.170,イー!,,2,0.7400,0.3333,1.0000,base,SCN_00361300_00740000_0009,DATA/00361300.MDZ,DATA/00361300.MDT,ユウキ,殺人音源サイードって…？,살인 음원 사이드라고…?,REVIEW_1
0xE5,0,0.000,17.170,イー!,,3,0.7400,0.2222,1.0000,base,SCN_00361300_00740000_0012,DATA/00361300.MDZ,DATA/00361300.MDT,ユウキ,"あっ…、サイードさん
オルガン…、弾きそう…","아… 사이드 씨
오르간을… 칠 것 같아…",REVIEW_1
0xE5,0,0.000,17.170,イー!,,4,0.7393,0.1212,1.0000,base,SCN_00605200_00740000_0007,DATA/00605200.MDZ,DATA/00605200.MDT,ユウキ,"<CTRL:13 FF 19>早く見てみたいよ<CTRL:13 FF 1E>
こいつがイーグルみたいに<CTRL:13 FF 0A>
どこまでも高く飛ぶ姿を……！","<CTRL:13 FF 19>빨리 보고 싶어<CTRL:13 FF 1E>
이 녀석이 독수리처럼<CTRL:13 FF 0A>
끝없이 높이 나는 모습을……!",REVIEW_1
0xE6,0,0.000,19.410,んー!,,1,0.7400,0.1481,1.0000,base,SCN_00214000_00740000_0030,DATA/00214000.MDZ,DATA/00214000.MDT,ユウキ,"んー…、全部、片がついて
落ち着いたらさ
描いてもらおうかな…","음… 모든 일이 정리되고
마음이 진정되면
그려 달라고 할까…",REVIEW_1
0xE6,0,0.000,19.410,んー!,,2,0.7360,0.1053,1.0000,base,SCN_00630000_00740000_0010,DATA/00630000.MDZ,DATA/00630000.MDT,ユウキ,"はは…、ポチって
そこの人のこと？
んー、飛行機あげれば
曲術飛行とかしてくれるかもな","하하… 포치라는 게
저 사람을 말하는 거야?
음, 비행기를 주면
곡예 비행 같은 걸 해 줄지도 모르겠네.",REVIEW_1
0xE6,0,0.000,19.410,んー!,,3,0.7347,0.0976,1.0000,base,SCN_00030000_00740000_0184,DATA/00030000.MDZ,DATA/00030000.MDT,ユウキ,"んー…、ごめん、ムリかも…<CTRL:09 0E 00 09 00>
麦が伸びきった頃にはさ
きっと、オレはもう
大陸の空を飛んでるんだ…","음… 미안하지만, 무리일지도…<CTRL:09 0E 00 09 00>
밀이 다 자랄 때쯤이면
나는 분명 이미
대륙의 하늘을 날고 있을 거야…",REVIEW_1
0xE7,0,0.000,6.720,アルフィナ、アークリフ、メンディアIII。,,1,0.8320,0.4348,1.0000,base,SCN_00241200_00740000_0015,DATA/00241200.MDZ,DATA/00241200.MDT,ユウキ,<CTRL:13 FF 1E>アルフィ<CTRL:12><CTRL:0A>ナ……,<CTRL:13 FF 1E>알피<CTRL:12><CTRL:0A>나……,REVIEW_1
0xE7,0,0.000,6.720,アルフィナ、アークリフ、メンディアIII。,,2,0.8320,0.4348,1.0000,base,SCN_00242000_00740000_0005,DATA/00242000.MDZ,DATA/00242000.MDT,アルフィナ,…アルフィナ,…알피나.,REVIEW_1
0xE7,0,0.000,6.720,アルフィナ、アークリフ、メンディアIII。,,3,0.8320,0.4348,1.0000,base,SCN_00242000_00740000_0008,DATA/00242000.MDZ,DATA/00242000.MDT,アルフィナ,<CTRL:13 FF 0F><CTRL:12><CTRL:02>アルフィナ……<CTRL:13 FF 32>,<CTRL:13 FF 0F><CTRL:12><CTRL:02>알피나……<CTRL:13 FF 32>,REVIEW_1
0xE7,0,0.000,6.720,アルフィナ、アークリフ、メンディアIII。,,4,0.7067,0.4167,0.8333,base,SCN_01080801_00740000_0058,DATA/01080801.MDZ,DATA/01080801.MDT,アルフィナ,ア、アルフィナ……,"알, 알피나……",REVIEW_1
0xE7,0,0.000,6.720,アルフィナ、アークリフ、メンディアIII。,,5,0.5172,0.4348,0.5556,base,SCN_00240100_00740000_0007,DATA/00240100.MDZ,DATA/00240100.MDT,ユウキ,"アルフィナ
アークリフに行こう
この機体は…<CTRL:09>
うん！、なんとかなるさ","알피나.
아크리프로 가자.
이 기체는…<CTRL:09>
응! 어떻게든 될 거야.",REVIEW_1
0xE7,0,0.000,6.720,アルフィナ、アークリフ、メンディアIII。,,6,0.4933,0.3704,0.5556,base,SCN_01080701_00740000_0153,DATA/01080701.MDZ,DATA/01080701.MDT,ユウキ,<CTRL:13 FF 0F>おはよう、<CTRL:13 FF 0F>アルフィナ<CTRL:13 FF 32>,"<CTRL:13 FF 0F>좋은 아침,<CTRL:13 FF 0F> 알피나<CTRL:13 FF 32>",REVIEW_1
0xE7,0,0.000,6.720,アルフィナ、アークリフ、メンディアIII。,,7,0.4933,0.3704,0.5556,base,SCN_01080801_00740000_0153,DATA/01080801.MDZ,DATA/01080801.MDT,ユウキ,<CTRL:13 FF 0F>おはよう、<CTRL:13 FF 0F>アルフィナ<CTRL:13 FF 32>,"<CTRL:13 FF 0F>좋은 아침,<CTRL:13 FF 0F> 알피나<CTRL:13 FF 32>",REVIEW_1
0xE7,0,0.000,6.720,アルフィナ、アークリフ、メンディアIII。,,8,0.3922,0.3922,0.2778,base,SCN_00241700_00740000_0017,DATA/00241700.MDZ,DATA/00241700.MDT,ユウキ,"お父さん似なんだアルフィナ
特に目なんかそっくりだ…<CTRL:09>
アークリフにいるの？","알피나는 아버지를 닮았구나.
특히 눈이 꼭 닮았어…<CTRL:09>
아크리프에 계신 거야?",REVIEW_1
0xE8,0,0.000,6.420,アルフィナ、アークリフ、メンディアIII。,,1,0.8320,0.4348,1.0000,base,SCN_00241200_00740000_0015,DATA/00241200.MDZ,DATA/00241200.MDT,ユウキ,<CTRL:13 FF 1E>アルフィ<CTRL:12><CTRL:0A>ナ……,<CTRL:13 FF 1E>알피<CTRL:12><CTRL:0A>나……,REVIEW_1
0xE8,0,0.000,6.420,アルフィナ、アークリフ、メンディアIII。,,2,0.8320,0.4348,1.0000,base,SCN_00242000_00740000_0005,DATA/00242000.MDZ,DATA/00242000.MDT,アルフィナ,…アルフィナ,…알피나.,REVIEW_1
0xE8,0,0.000,6.420,アルフィナ、アークリフ、メンディアIII。,,3,0.8320,0.4348,1.0000,base,SCN_00242000_00740000_0008,DATA/00242000.MDZ,DATA/00242000.MDT,アルフィナ,<CTRL:13 FF 0F><CTRL:12><CTRL:02>アルフィナ……<CTRL:13 FF 32>,<CTRL:13 FF 0F><CTRL:12><CTRL:02>알피나……<CTRL:13 FF 32>,REVIEW_1
0xE8,0,0.000,6.420,アルフィナ、アークリフ、メンディアIII。,,4,0.7067,0.4167,0.8333,base,SCN_01080801_00740000_0058,DATA/01080801.MDZ,DATA/01080801.MDT,アルフィナ,ア、アルフィナ……,"알, 알피나……",REVIEW_1
0xE8,0,0.000,6.420,アルフィナ、アークリフ、メンディアIII。,,5,0.5172,0.4348,0.5556,base,SCN_00240100_00740000_0007,DATA/00240100.MDZ,DATA/00240100.MDT,ユウキ,"アルフィナ
アークリフに行こう
この機体は…<CTRL:09>
うん！、なんとかなるさ","알피나.
아크리프로 가자.
이 기체는…<CTRL:09>
응! 어떻게든 될 거야.",REVIEW_1
0xE8,0,0.000,6.420,アルフィナ、アークリフ、メンディアIII。,,6,0.4933,0.3704,0.5556,base,SCN_01080701_00740000_0153,DATA/01080701.MDZ,DATA/01080701.MDT,ユウキ,<CTRL:13 FF 0F>おはよう、<CTRL:13 FF 0F>アルフィナ<CTRL:13 FF 32>,"<CTRL:13 FF 0F>좋은 아침,<CTRL:13 FF 0F> 알피나<CTRL:13 FF 32>",REVIEW_1
0xE8,0,0.000,6.420,アルフィナ、アークリフ、メンディアIII。,,7,0.4933,0.3704,0.5556,base,SCN_01080801_00740000_0153,DATA/01080801.MDZ,DATA/01080801.MDT,ユウキ,<CTRL:13 FF 0F>おはよう、<CTRL:13 FF 0F>アルフィナ<CTRL:13 FF 32>,"<CTRL:13 FF 0F>좋은 아침,<CTRL:13 FF 0F> 알피나<CTRL:13 FF 32>",REVIEW_1
0xE8,0,0.000,6.420,アルフィナ、アークリフ、メンディアIII。,,8,0.3922,0.3922,0.2778,base,SCN_00241700_00740000_0017,DATA/00241700.MDZ,DATA/00241700.MDT,ユウキ,"お父さん似なんだアルフィナ
特に目なんかそっくりだ…<CTRL:09>
アークリフにいるの？","알피나는 아버지를 닮았구나.
특히 눈이 꼭 닮았어…<CTRL:09>
아크리프에 계신 거야?",REVIEW_1
0xEA,0,0.000,4.620,アルフィナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、�,,1,0.8379,0.0592,1.0000,base,SCN_00241200_00740000_0015,DATA/00241200.MDZ,DATA/00241200.MDT,ユウキ,<CTRL:13 FF 1E>アルフィ<CTRL:12><CTRL:0A>ナ……,<CTRL:13 FF 1E>알피<CTRL:12><CTRL:0A>나……,REVIEW_1
0xEA,0,0.000,4.620,アルフィナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、�,,2,0.8379,0.0592,1.0000,base,SCN_00242000_00740000_0005,DATA/00242000.MDZ,DATA/00242000.MDT,アルフィナ,…アルフィナ,…알피나.,REVIEW_1
0xEA,0,0.000,4.620,アルフィナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、�,,3,0.8379,0.0592,1.0000,base,SCN_00242000_00740000_0008,DATA/00242000.MDZ,DATA/00242000.MDT,アルフィナ,<CTRL:13 FF 0F><CTRL:12><CTRL:02>アルフィナ……<CTRL:13 FF 32>,<CTRL:13 FF 0F><CTRL:12><CTRL:02>알피나……<CTRL:13 FF 32>,REVIEW_1
0xEA,0,0.000,4.620,アルフィナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、�,,4,0.8379,0.0592,1.0000,base,SCN_00361300_00740000_0045,DATA/00361300.MDZ,DATA/00361300.MDT,アルフィナ,アルフィナ…,알피나…,REVIEW_1
0xEA,0,0.000,4.620,アルフィナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、�,,5,0.8379,0.0592,1.0000,base,SCN_01210101_00740000_0006,DATA/01210101.MDZ,DATA/01210101.MDT,ユウキ,"<CTRL:13 FF 1E><CTRL:12><CTRL:0A>…………<CTRL:13 FF 2D>
<CTRL:12><CTRL:02>アルフィ<CTRL:12><CTRL:07>ナ……<CTRL:13 FF 46>","<CTRL:13 FF 1E><CTRL:12><CTRL:0A>…………<CTRL:13 FF 2D>
<CTRL:12><CTRL:02>알피<CTRL:12><CTRL:07>나……<CTRL:13 FF 46>",REVIEW_1
0xEA,0,0.000,4.620,アルフィナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、�,,6,0.7120,0.0588,0.8333,base,SCN_01080801_00740000_0058,DATA/01080801.MDZ,DATA/01080801.MDT,アルフィナ,ア、アルフィナ……,"알, 알피나……",REVIEW_1
0xEA,0,0.000,4.620,アルフィナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、�,,7,0.7120,0.0588,0.8333,base,SCN_01210101_00740000_0009,DATA/01210101.MDZ,DATA/01210101.MDT,ユウキ,アルフィナっ！<CTRL:13 FF 32>,알피나!<CTRL:13 FF 32>,REVIEW_1
0xEA,0,0.000,4.620,アルフィナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、ヘクト、ダーナ、エメリウス、�,,8,0.4974,0.0578,0.5556,base,SCN_01080701_00740000_0153,DATA/01080701.MDZ,DATA/01080701.MDT,ユウキ,<CTRL:13 FF 0F>おはよう、<CTRL:13 FF 0F>アルフィナ<CTRL:13 FF 32>,"<CTRL:13 FF 0F>좋은 아침,<CTRL:13 FF 0F> 알피나<CTRL:13 FF 32>",REVIEW_1
