resource_path,disc1_lsn,disc2_lsn,disc1_size,disc2_size,disc1_sha256,disc2_sha256,byte_identical
DATA/10214101.MDZ,0x21E6A2,0x20C8FA,2478649,2478649,04e759678f85ba547be13cf82fa548bcfebc20cc0946ef4c5d7bcd044b86e47f,04e759678f85ba547be13cf82fa548bcfebc20cc0946ef4c5d7bcd044b86e47f,1
DATA/10214102.MDZ,0x21EB5D,0x20CDB5,2726756,2726756,0204de9755dd187c1c314fc517488e3eae1d90b7ea792088e08168b803c75273,0204de9755dd187c1c314fc517488e3eae1d90b7ea792088e08168b803c75273,1
DATA/10214103.MDZ,0x21F091,0x20D2E9,2726711,2726711,efdd088e65e6d66dca13076d8c9bc9fa4b8a924c0b6d3a7900ef57cca4464e4a,efdd088e65e6d66dca13076d8c9bc9fa4b8a924c0b6d3a7900ef57cca4464e4a,1
DATA/10214104.MDZ,0x21F5C5,0x20D81D,2726775,2726775,eb11252d5d48ee3a3ab22e23ae30dfb62e471a8c3c606c05faf6d161108474d0,eb11252d5d48ee3a3ab22e23ae30dfb62e471a8c3c606c05faf6d161108474d0,1
DATA/10360601.MDZ,0x21FAF9,0x20DD51,2763232,2763232,556f4e74da51df318e3b490f7e039101ee883f31c20999c5d845352dc2a7590c,556f4e74da51df318e3b490f7e039101ee883f31c20999c5d845352dc2a7590c,1
DATA/10360602.MDZ,0x22003F,0x20E297,2763232,2763232,bc2e5bfb17e5bc9ef2d171db0853cf82bc559b049a9198d4a61357c0780b5039,bc2e5bfb17e5bc9ef2d171db0853cf82bc559b049a9198d4a61357c0780b5039,1
DATA/10450201.MDZ,0x220585,0x20E7DD,3008520,3008520,8079423ba8fe477deef97cb0f11763e95c2858aea8f01570edd56dd22f7267b9,8079423ba8fe477deef97cb0f11763e95c2858aea8f01570edd56dd22f7267b9,1
DATA/10630201.MDZ,0x220B43,0x20ED9B,2366201,2366201,ff6ea6754ec5127d8d468824aa61af759a5b5c098dd3106d67f70092a3e1dfcd,ff6ea6754ec5127d8d468824aa61af759a5b5c098dd3106d67f70092a3e1dfcd,1
DATA/11000000.MDZ,0x220FC7,0x20F21F,1681,1681,a81405d648b015e9387ec6a9d906d48862e8316784315b0df97917eddf9f2057,a81405d648b015e9387ec6a9d906d48862e8316784315b0df97917eddf9f2057,1
DATA/11010000.MDZ,0x220FC8,0x20F220,2013,2013,da7c7d6f257740f2a831f245b8fa34e79302f98811bdb335615c0068fe38b99e,da7c7d6f257740f2a831f245b8fa34e79302f98811bdb335615c0068fe38b99e,1
DATA/11020000.MDZ,0x220FC9,0x20F221,2021,2021,02b176078f3bc8f91966f28a000cdc390f1592dd725d73ab19ee439c4d90169d,02b176078f3bc8f91966f28a000cdc390f1592dd725d73ab19ee439c4d90169d,1
DATA/20000000.MDZ,0x220FCA,0x20F222,166,166,bc2d7761d7a83c57fe79eb42e822dd72ad78338043320ff119040184b455dbc4,bc2d7761d7a83c57fe79eb42e822dd72ad78338043320ff119040184b455dbc4,1
DATA/20100000.MDZ,0x220FCB,0x20F223,166,166,efc431c1585c2e371a8c74f8f80c722b5186e139fc66c1d615ec17e2d9e811ba,efc431c1585c2e371a8c74f8f80c722b5186e139fc66c1d615ec17e2d9e811ba,1
DATA/20200000.MDZ,0x220FCC,0x20F224,167,167,4747462de9ad4f898df5b8ff9b0991f584439d6fa27e6742327e39601e22bfca,4747462de9ad4f898df5b8ff9b0991f584439d6fa27e6742327e39601e22bfca,1
DATA/20300000.MDZ,0x220FCD,0x20F225,168,168,56224982278bb77db25604051475a09d1554d9cd589f0d2fdb5e7bfdb1bbc179,56224982278bb77db25604051475a09d1554d9cd589f0d2fdb5e7bfdb1bbc179,1
DATA/20400000.MDZ,0x220FCE,0x20F226,168,168,b6cda7c97a5789d9c9aae705ac460707e76425bfefc1c717b42cdf40ec8339a8,b6cda7c97a5789d9c9aae705ac460707e76425bfefc1c717b42cdf40ec8339a8,1
DATA/20500000.MDZ,0x220FCF,0x20F227,168,168,99478cad7fef035f882248f9ac2722bc6b861093ba41ff2ae5775174ffc8fd3b,99478cad7fef035f882248f9ac2722bc6b861093ba41ff2ae5775174ffc8fd3b,1
DATA/20600000.MDZ,0x220FD0,0x20F228,167,167,c0e06f72bc5c3cb0cad9714157d88a2e0fcf49c1878357b674ba650dfc49e45d,c0e06f72bc5c3cb0cad9714157d88a2e0fcf49c1878357b674ba650dfc49e45d,1
DATA/20700000.MDZ,0x220FD1,0x20F229,169,169,57fa80ab6e482f1cbc56f378a9a083cdba52222cc1209f26a84f8cf0ffd5834d,57fa80ab6e482f1cbc56f378a9a083cdba52222cc1209f26a84f8cf0ffd5834d,1
DATA/20800000.MDZ,0x220FD2,0x20F22A,169,169,f6fcbd5c29008c6c7655654fb6d2ebc93581581d23cdecbb51239fb38511629f,f6fcbd5c29008c6c7655654fb6d2ebc93581581d23cdecbb51239fb38511629f,1
DATA/20900000.MDZ,0x220FD3,0x20F22B,169,169,9572f996e5ddfb4e0cfa95aa7fc3e1defe9469bc543116448936b3837315e36b,9572f996e5ddfb4e0cfa95aa7fc3e1defe9469bc543116448936b3837315e36b,1
DATA/21000000.MDZ,0x220FD4,0x20F22C,166,166,34f7bda04b4e0481ec3972b6534433f7286f8afd3f72887e33e2482a5c5a5a12,34f7bda04b4e0481ec3972b6534433f7286f8afd3f72887e33e2482a5c5a5a12,1
DATA/21100000.MDZ,0x220FD5,0x20F22D,167,167,f7d655897cfb1e8f37fb9d89211e7fb351781a70f0f93475d76966bda3562c29,f7d655897cfb1e8f37fb9d89211e7fb351781a70f0f93475d76966bda3562c29,1
DATA/21200000.MDZ,0x220FD6,0x20F22E,168,168,69d4e87761b355e0bfa0d37f66dacc606ed6d9cae9c611f9f3ed1f3847a3353c,69d4e87761b355e0bfa0d37f66dacc606ed6d9cae9c611f9f3ed1f3847a3353c,1
DATA/21300000.MDZ,0x220FD7,0x20F22F,166,166,2bb12d1f5b4385ee2e3e31e20bba1df000a68811ec8753cf5bbc8b461f25ce77,2bb12d1f5b4385ee2e3e31e20bba1df000a68811ec8753cf5bbc8b461f25ce77,1
DATA/21400000.MDZ,0x220FD8,0x20F230,168,168,5a94c0facc04eafb28c84c5a1a63fa99d78788b62a297db4dda1bd09dd62d2be,5a94c0facc04eafb28c84c5a1a63fa99d78788b62a297db4dda1bd09dd62d2be,1
DATA/21500000.MDZ,0x220FD9,0x20F231,169,169,7840ef916eac9c9d08c669dd4d824d6b1dcbd5b0eb1a482a9b1fcd45c2c5acb9,7840ef916eac9c9d08c669dd4d824d6b1dcbd5b0eb1a482a9b1fcd45c2c5acb9,1
DATA/21600000.MDZ,0x220FDA,0x20F232,171,171,3adbee44df22838ccf01df67896a04e9330ea64df692de2080abec1a2ed3616f,3adbee44df22838ccf01df67896a04e9330ea64df692de2080abec1a2ed3616f,1
DATA/21700000.MDZ,0x220FDB,0x20F233,169,169,b2a0b09c62ca56fae1c99c0c28e7a580f95dee617e267031aac5959a05e59b24,b2a0b09c62ca56fae1c99c0c28e7a580f95dee617e267031aac5959a05e59b24,1
DATA/21800000.MDZ,0x220FDC,0x20F234,171,171,37eafcad7ba4d9b5fc32f478936680d92fb0c0ab60d84c46ccf01374001b278d,37eafcad7ba4d9b5fc32f478936680d92fb0c0ab60d84c46ccf01374001b278d,1
DATA/21900000.MDZ,0x220FDD,0x20F235,170,170,ce77b7720df64128a49f1e39cd58f98d05fce3234c8d8e9937bfaabf8e36ce7d,ce77b7720df64128a49f1e39cd58f98d05fce3234c8d8e9937bfaabf8e36ce7d,1
DATA/22000000.MDZ,0x220FDE,0x20F236,170,170,345e5d50ab00adcfb022b3fa4fe51234c06765dd243125842324feb5311dabda,345e5d50ab00adcfb022b3fa4fe51234c06765dd243125842324feb5311dabda,1
DATA/22100000.MDZ,0x220FDF,0x20F237,167,167,c6ede7e98c6f8222e4eb34979c26f5caa673ad19e58745cc265c999a0f9762f8,c6ede7e98c6f8222e4eb34979c26f5caa673ad19e58745cc265c999a0f9762f8,1
DATA/22200000.MDZ,0x220FE0,0x20F238,166,166,cbf87ec44b036cb2d025414d268f582004f4422d6a1a0cb468587adc045846db,cbf87ec44b036cb2d025414d268f582004f4422d6a1a0cb468587adc045846db,1
DATA/22300000.MDZ,0x220FE1,0x20F239,168,168,27bf72dc5d212904064c1050edc793838905b242859f6f26c43e67d23827b8f7,27bf72dc5d212904064c1050edc793838905b242859f6f26c43e67d23827b8f7,1
DATA/22400000.MDZ,0x220FE2,0x20F23A,168,168,ff4bbe98263334a9502d457e43268424a63c4dfa9ce370ed7b7b280db9e8b8e1,ff4bbe98263334a9502d457e43268424a63c4dfa9ce370ed7b7b280db9e8b8e1,1
DATA/22500000.MDZ,0x220FE3,0x20F23B,170,170,42dd2ed7d1480e1213eaec7414ed303d5df3641d257def8a9975859c6b260197,42dd2ed7d1480e1213eaec7414ed303d5df3641d257def8a9975859c6b260197,1
DATA/22600000.MDZ,0x220FE4,0x20F23C,168,168,f45e689a08ba45c3a58c3a7334378e17b997b274100e9dee4d2e0607987ffc65,f45e689a08ba45c3a58c3a7334378e17b997b274100e9dee4d2e0607987ffc65,1
DATA/22700000.MDZ,0x220FE5,0x20F23D,167,167,ab9ad4f39d0036685fd9daf75fc3aa1a8cc9c4696215e40cf9f56d829ea5a6b4,ab9ad4f39d0036685fd9daf75fc3aa1a8cc9c4696215e40cf9f56d829ea5a6b4,1
DATA/22800000.MDZ,0x220FE6,0x20F23E,169,169,96c562dd2aa87fddd873c43a926777756f916d1f63bf78a788557cbd5d233d13,96c562dd2aa87fddd873c43a926777756f916d1f63bf78a788557cbd5d233d13,1
DATA/22900000.MDZ,0x220FE7,0x20F23F,169,169,a52acf4715aac7eb2dfc8fc1f2c5970b962da962d292bab13c9fc9e0f2b38022,a52acf4715aac7eb2dfc8fc1f2c5970b962da962d292bab13c9fc9e0f2b38022,1
DATA/23000000.MDZ,0x220FE8,0x20F240,168,168,33092404dae65defa33e5efa100b75fe4d3858186e5f5ab3f4b3573dbe2538a4,33092404dae65defa33e5efa100b75fe4d3858186e5f5ab3f4b3573dbe2538a4,1
DATA/23100000.MDZ,0x220FE9,0x20F241,169,169,085b40ef6a9e18cf19dd2ee6e0ffd4d21deda2e628eb955ad7aeca9841300fa5,085b40ef6a9e18cf19dd2ee6e0ffd4d21deda2e628eb955ad7aeca9841300fa5,1
DATA/23200000.MDZ,0x220FEA,0x20F242,168,168,f4724a9862bb6155fbcf0c15e04c8c8f3d80c4d6bbe2261e7a6b6d26e442d53a,f4724a9862bb6155fbcf0c15e04c8c8f3d80c4d6bbe2261e7a6b6d26e442d53a,1
DATA/23300000.MDZ,0x220FEB,0x20F243,170,170,35265e46f823e563826c6dcf22235ce6464f37cefe041624ed3a898123eb1c93,35265e46f823e563826c6dcf22235ce6464f37cefe041624ed3a898123eb1c93,1
DATA/23400000.MDZ,0x220FEC,0x20F244,171,171,35c7ee1f7c0a5018929e2159f87c5b6ad161d1d567d73e924aa1fad7830ea546,35c7ee1f7c0a5018929e2159f87c5b6ad161d1d567d73e924aa1fad7830ea546,1
DATA/23500000.MDZ,0x220FED,0x20F245,168,168,016e97451d0e8acf29929c2633829fc203e028deaccccbd922a0bc4eb4fed748,016e97451d0e8acf29929c2633829fc203e028deaccccbd922a0bc4eb4fed748,1
DATA/23600000.MDZ,0x220FEE,0x20F246,168,168,983e4d50167d09b0c04931bc238b4d5f64d49831123c6bf0e47c0de515e86db9,983e4d50167d09b0c04931bc238b4d5f64d49831123c6bf0e47c0de515e86db9,1
DATA/23700000.MDZ,0x220FEF,0x20F247,167,167,936ef0d576486dd74d04e6acad4fa5641815790e7723f3c68cff5bb64323d6f1,936ef0d576486dd74d04e6acad4fa5641815790e7723f3c68cff5bb64323d6f1,1
DATA/23800000.MDZ,0x220FF0,0x20F248,168,168,e82c6ddb19af4ec3a16e9b17b83ac9fc1d55c51e14d380fbb335627ffcf598e5,e82c6ddb19af4ec3a16e9b17b83ac9fc1d55c51e14d380fbb335627ffcf598e5,1
DATA/23900000.MDZ,0x220FF1,0x20F249,168,168,b122fbbf73d907c63910457d856e5d214169aa3389709c001aa0fbb7dd20a90d,b122fbbf73d907c63910457d856e5d214169aa3389709c001aa0fbb7dd20a90d,1
DATA/24000000.MDZ,0x220FF2,0x20F24A,165,165,dea487d522668ad993dbb203254275c85f066d41100222cc003325651851caf9,dea487d522668ad993dbb203254275c85f066d41100222cc003325651851caf9,1
DATA/25000000.MDZ,0x220FF3,0x20F24B,165,165,9ff0d413527d0c309bdb895ea75847810c8789b0e67087361ba3f030f0599401,9ff0d413527d0c309bdb895ea75847810c8789b0e67087361ba3f030f0599401,1
DATA/30000000.MDZ,0x220FF4,0x20F24C,5343539,5343539,942b57ea82b80cc905c509e634698754b76bf0fc4695db754e303d54f2637ab8,942b57ea82b80cc905c509e634698754b76bf0fc4695db754e303d54f2637ab8,1
