event_id,stream_key,entry_index,sample_ids,duration_ms,sample_rate,channels,source_offset,size_bytes,source_stream_sha256,decoded_pcm_sha256,decoded_frames_per_channel,audio_path,audio_size_bytes,audio_sha256,extraction_status,notes
gr3_stream_0103,0x103,258,0x652;0x653,10603,24000,2,0x216F3800,292864,87aa3ba92f3df052f2f3dbec509052f67b460596db8d05690654bf38758a2efc,926cdf648f4773713391b0e3202d72295423b2129304703337f4a72e242f5ace,254464,audio/extracted/gr3_rendered_events/stream_0103.flac,540986,7918183ee249e41d8560c76053ebdda5df1ed11f37eac257855049c0da6a61ed,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0104,0x104,259,0x654;0x655,28672,24000,2,0x2173B000,788480,0793b8d48b6d729fda10607c725112d24790f2eef9fb0503d1e837065beeb901,cf49b5ddfb45dbaa96b00d500c114bfcc1f871c82ae9e8f177d6088709ba6a68,688128,audio/extracted/gr3_rendered_events/stream_0104.flac,1315098,d473d05d53483aed5a346b8ce8d9b2f42406fcbdff35f21f83dc4f274a705fd9,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0105,0x105,260,0x686;0x687;0x69A;0x69B;0x69C;0x69D,8811,24000,2,0x217FB800,243712,ed15a959d3d09c256169e86497f8b4b92f3371cfb21cefe2837b140340cd8409,9a5ec3e8a943ed2d2cdd75d713353c1a2f679ff562cef104bd154189c3344a9b,211456,audio/extracted/gr3_rendered_events/stream_0105.flac,440380,31f92ef74c317704089c8242236c6bd6e4930bc03c7f2860c630ff9a0ffebf46,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0106,0x106,261,0x690;0x691;0x696;0x697;0x698;0x699,2987,24000,2,0x21837000,83968,e8f188833ef2618081509721ba39c664073a26b81c7c1e4a8203d694f3e251b2,05a78bf17721031d9d1341b3f17154f66541a7d0377f83cce3659ef1d4f83af4,71680,audio/extracted/gr3_rendered_events/stream_0106.flac,169928,bf2c3abaf202e6431ac0c9f27add66ea3d6493e5d39102669d6b5794c12bdd4b,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0107,0x107,262,0x6B2;0x6B3,13888,24000,2,0x2184B800,382976,7571d3a6814f4476dd2d09cbaad08432d16a39199af46ca3e99e5932bf7c9dad,37530001329bd54231733f39ff0b30bf8f1d91fd86a7372e4f5f65777268832a,333312,audio/extracted/gr3_rendered_events/stream_0107.flac,685645,8c1d6046f6915814323149a39dc9bf573d05c0d647b2e345b1ec1dfe50dfaf56,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0108,0x108,263,0x6B4;0x6B5,14336,24000,2,0x218A9000,395264,cfb4fe1f7a20c2b8f19854c5ce47b1bbcab152b1b84414e8e7f2f3da0265fc33,3dfbc81567340d3e69980d7712462c030d6c71f35f683d545b83a4dc74e8a6b1,344064,audio/extracted/gr3_rendered_events/stream_0108.flac,693388,d00489fc189293b4805a4a4da9a9da0ac7c82f161c99de41b24a4d45650c5771,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0109,0x109,264,0x6B6;0x6B7;0x772;0x773,14336,24000,2,0x21909800,395264,33f37fd293f1584109167cfb72f78fdc1b2464c89d5d26db2d8cc32c75f3e02c,4565ae96fac70f0e707b541079bb618945c069f6bda1df0051ec001484fedd74,344064,audio/extracted/gr3_rendered_events/stream_0109.flac,614456,724f83693deba159a197627865e41c32afade516bfd4c13d23e4ac42cd0369b6,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_010a,0x10A,265,0x6B8;0x6B9;0x6BA;0x6BB;0x6BC;0x6BD,4032,24000,2,0x2196A000,112640,2a6878f642808144cf58c7c81ce6273f91f17a47f65c319d73dff76d865c84d7,d6d7cf91f30158bd0986e97c1b2bf3801c52ed16f10d3fd88f119bf50dedb374,96768,audio/extracted/gr3_rendered_events/stream_010a.flac,181418,93536e177ac96407839d385ba663ff2ce9b61ceebd5f653c63c78f262256284e,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_010b,0x10B,266,0x6BE;0x6BF,15531,24000,2,0x21985800,428032,24ee1092d240869d2c46e4bcc69c694777fecac842316f591c88879b3d1e15d5,ad2f5c343dcc522eef3bb10c40c9cc5dac74baad1733fba1eeb0f041af3c84e8,372736,audio/extracted/gr3_rendered_events/stream_010b.flac,748601,8e2213818bbe0f56fc07dba258d6f7b2d66fa462da87a694e24fe2a64f4f4f58,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_010c,0x10C,267,0x6C2;0x6C3,12096,24000,2,0x219EE000,333824,ffcbbf67490d85612e4b0547fef6e476dfd382d9c3431f5841bc6637bce40090,b8712d6a80a7b45658b252fa74c8f37b752f173e16f0c7bdf80dbeafb68dba7e,290304,audio/extracted/gr3_rendered_events/stream_010c.flac,568464,3871147338512809fd650d79f59fcbcca993911897827c86e325724d73d224eb,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_010d,0x10D,268,0x6C4;0x6C5,14187,24000,2,0x21A3F800,391168,81c86dc82b4799999484b756b2b9781341c761e28880c7a2a882f198c5c79d83,6e26e01829dc06fb2cf691e4bc6a87258e90fe9ef239572fb88014f32fff553c,340480,audio/extracted/gr3_rendered_events/stream_010d.flac,563508,5749b9b5b97db80a42715baf1791cba124ab893349bda1d34c4d210ede8f1c15,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_010e,0x10E,269,0x6C6;0x6C7;0x6D2;0x6D3,14187,24000,2,0x21A9F000,391168,f9944c636953cb27b0edf091fd6fe8bcfe765a35d7d84391ee2ca7aa90f7f55e,b9430d7d7ca36c102ef7f4e4942ed85253417635b835d792f2e7ae1be6842181,340480,audio/extracted/gr3_rendered_events/stream_010e.flac,557874,7467093a31f0f3fd86f6d9a1a3f3fc9ae7831e5cfa1a23e12054dd41facb916f,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_010f,0x10F,270,0x6C8;0x6C9;0x6CC;0x6CD,11051,24000,2,0x21AFE800,305152,cbdd5a758053b58a86897c59389044ebeaeceaeacc7c062acc5f95fa314a944c,f89408676ed6945e870ee7c004c921edfd7cc7ae14d8881fff7eb2c3e469700a,265216,audio/extracted/gr3_rendered_events/stream_010f.flac,481837,08deeb8b371a9c3ee53ada7fe4423ed844be77a839eaa9725ca23f8bc1510adf,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0110,0x110,271,0x6CA;0x6CB;0x6CE;0x6CF,11051,24000,2,0x21B49000,305152,001223404f2e289ed53d3f5ef637e625cf41b4dfb74e36897534c3c8e0de8184,be349900dd9ad1fbd4fbca8d41b5e73c3b0d078583daceb631041e70598e2d3a,265216,audio/extracted/gr3_rendered_events/stream_0110.flac,483023,890bfab843ccc2e312280c826c0ea468339c63b13c33047b33781a89a07934d6,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0111,0x111,272,0x6D4;0x6D5,16277,24000,2,0x21B93800,448512,bf395f15c088172bf732ee6c87ef2e182199e070009c912090c78911143f0047,ebb6c6c84f624d331bfeafbbca4882db17f38fe610b036f050e542582317b0b8,390656,audio/extracted/gr3_rendered_events/stream_0111.flac,764761,561dc60386f938165b1694025c3ae7e8af020c54141b66c4c2660b3c7e5d7938,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0112,0x112,273,0x6D6;0x6D7,7317,24000,2,0x21C01000,202752,42bb4bfc0211764489f9a8136603065fb7334bed8592f4344761b0c958ee7d76,c7e81884eee653bdfdf40af31979b1a6d75318bf48a4b382b80ddfe2c0574738,175616,audio/extracted/gr3_rendered_events/stream_0112.flac,294090,0a54c8e1691942d19319c2cd7b66fb9e321707a5f070b7604c4d5763e7343521,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0113,0x113,274,0x6E0;0x6E1;0x6E2;0x6E3,11051,24000,2,0x21C32800,305152,b08b269169ff032ff2ea8551407cead245cf6e387188a4402dc845793fb40618,ea1d0a98520221721254f50817dd52116a261581220de4297ea3b8c637d5f589,265216,audio/extracted/gr3_rendered_events/stream_0113.flac,485550,a62515977ec026fe32a9adde4ccc29c283d9699754083d08c9caf3ac9ea7ab23,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0114,0x114,275,0x6F4;0x6F5;0x72A;0x72B;0x72C;0x72D;0x734;0x735;0x736;0x737;0x738;0x739;0x73A;0x73B;0x73C;0x73D;0x73E;0x73F;0x776;0x777;0x778;0x779;0x780;0x781;0x782;0x783,5675,24000,2,0x21C7D000,157696,58f76a8ec7207170dd9a879bd2a137c7a87d96b7ee6fe7b3d5315e6125cb4998,7d8f83ca2e39886500d46815ee6889b9138fb02da3b2d8291de9724a5f5f51fa,136192,audio/extracted/gr3_rendered_events/stream_0114.flac,213600,cae4d213db20eb0022955a99c5f68ec0db8266d339eabf191b0150360706fdd3,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0115,0x115,276,0x726;0x727;0x728;0x729;0x7A8;0x7A9,5675,24000,2,0x21CA3800,157696,187ca0928e6da6b37ea9995075465ca7ffbb2de9ccec7531fdb6ce711ded9691,5e12b475603ced1a4b81a480bd4b3caa3cf34254d1033d3cdeee4f41c656be3c,136192,audio/extracted/gr3_rendered_events/stream_0115.flac,255590,3d666ccd57a71c8a372ed42637090af2e85985f3ab5062bc4a9a08834f87728b,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0116,0x116,277,0x72E;0x72F;0x730;0x731;0x76C;0x76D;0x76E;0x76F,2091,24000,2,0x21CCA000,59392,5a54c857b952c180908efc4d4c439ab48e5bf628d483258bf3daf932d8c8e955,a08870d6eb74f02a9e969618b20aa11cbcbaf1254679a3f6e86f85844f1c9467,50176,audio/extracted/gr3_rendered_events/stream_0116.flac,83937,9e5bc101239eaf82bb6741bef455c749f7a4767713d708e17057f6d7e93202be,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0117,0x117,278,0x732;0x733,11499,24000,2,0x21CD8800,317440,9c586cdc9e497b262ac89b777ca4b9a45acb308dca42407ab9878e0adb6b6c1c,6a4327d17133060d51d8e79ba1b2d48afb4af2fa78072a48cfc20c404626722d,275968,audio/extracted/gr3_rendered_events/stream_0117.flac,626933,e958faa1a9df396f6013bde281ee13af61a8b4d669cbab7d302f81126458a188,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0118,0x118,279,0x770;0x771,7467,24000,2,0x21D26000,206848,7afd178446e673d4d29ebf325fc672024b92806ab9275a06c5e236b69d8e117f,debf006523a6d21b988ac3d30bcb33577ffd337b9ecd0c6ebc35156832db20bb,179200,audio/extracted/gr3_rendered_events/stream_0118.flac,328886,2677b1012ea17b983cb4616bc42a60da0f8c01e2de7dacd661b5a6f81de23876,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0119,0x119,280,0x774;0x775,5675,24000,2,0x21D58800,157696,0759a3b424d3356dd761839e58d3d590479f825265d2deb6e4639f3e149574a9,5d2c22c69b9383566fa22974e952c2122cc5d0c9b46b965e7bfd33883faeb78c,136192,audio/extracted/gr3_rendered_events/stream_0119.flac,216613,1dbda2bd04f3b58b04fbebda7eeaf0308a26d7343f6f0411fdd8a33ee79bcbff,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_011a,0x11A,281,0x77A;0x77B,5824,24000,2,0x21D7F000,161792,58306ec87506965e36b4cfab7dcd5d231b42d81ef37787b7397c9758bd3995fd,2f56c1e10336c2d767049e924de529dda81eb50924c11d0a9711f715fd7321c6,139776,audio/extracted/gr3_rendered_events/stream_011a.flac,228244,166831aa3f61d0efb361d66a7c3d452948b012d6da46d2202f508c6ebb10a9bb,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_011b,0x11B,282,0x77C;0x77D;0x77E;0x77F,6421,24000,2,0x21DA6800,178176,3f1b45a3d7f2e5e038038a9fd78a88037e6f760977565e41dc26c3730be952fc,cde8fc1b81d3da1081beada71beeb2c404ba08f959aabef39090010cbb863510,154112,audio/extracted/gr3_rendered_events/stream_011b.flac,334559,125f69dd7f6d623f5370b7fa308cd0550f350323af548810b7108f61f4a842e2,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_011c,0x11C,283,0x786;0x787,5227,24000,2,0x21DD2000,145408,4b5b1862348ae439db7442277d50a91ca8c26b0676533d45a29192d354bd3fa9,74014308e394fc36ad9aca985d4026c426e67d8366227bbf4ecf8562cb964573,125440,audio/extracted/gr3_rendered_events/stream_011c.flac,281069,e88cd20d47cad3e7cd64a2a2c39ba1a83cc9a7f59d386af474c294ab7c0f3c72,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_011d,0x11D,284,0x788;0x789,8512,24000,2,0x21DF5800,235520,a37edeaacab08f56c78e1332a40d1e22fd1554da8b827201686ce9de9347499c,ddf62c6d09b7f7aefff08105c3596714a679457e39ced1ee5db8f1803724643e,204288,audio/extracted/gr3_rendered_events/stream_011d.flac,424892,06425bac79b90f3d5a596b7e897325367b23ba27bc5e7ab8d2cb9e279667ec2e,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_011e,0x11E,285,0x78A;0x78B,2688,24000,2,0x21E2F000,75776,8bfcb2c156fcda12eae5c39a9b8299b62f3c49c0931ca259dacb0a1c6e66d420,9ecfd26aa69d6a0bd4c51b8923d934b6625d7a0a31c4d1d7e39165a88b75d702,64512,audio/extracted/gr3_rendered_events/stream_011e.flac,133911,f3281e9f9d57dfa86338a593554dea4de53515bd3b9eca11da1f41da990eb11c,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_011f,0x11F,286,0x78C;0x78D;0x78E;0x78F,11797,24000,2,0x21E41800,325632,c25e4d48805940e72f5e0fde3d1f6ce7c99fc0d295bdd47fc7e1d9a6bcebf090,3f13f3f1b8335c90fbe82f09506dff5add43933f4b19b2ed3a9e3916fcfd47cd,283136,audio/extracted/gr3_rendered_events/stream_011f.flac,581137,25364562052c3d27c7f4aa0485a92d15ac47c0d9456f66ce72fc3a5f9ad6c95e,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0120,0x120,287,0x790;0x791,11349,24000,2,0x21E91000,313344,47ab60520f5f926dae40b35211dfbf3d4277acc221d916c7623abc4e46e31455,09100affe7fd0292f6a105138456f207ebd4bdfa06f0324e890fe8538d2fc987,272384,audio/extracted/gr3_rendered_events/stream_0120.flac,691105,3d71e6a49e3ffe11091d0a19b9d8f228169f232e0a730fc6bb2f31f8581cd09d,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
gr3_stream_0121,0x121,288,0x792;0x793,4928,24000,2,0x21EDD800,137216,87bd87ce5d7239c39c667d08f5c2fc56b0e057c3c0e5d184893174b32d577208,19c5dde512b9f59f64788e207444a9763810e9574e85f2da3d4a904ab18770cf,118272,audio/extracted/gr3_rendered_events/stream_0121.flac,287078,6c2c4911dc4416346e4abe51948117ea5c0eb35a5a9674424f2a74dc820b63e1,PASS,Incremental stereo PSX ADPCM decode; lossless review audio.
