entry_index,stream_key,key_bit_0x800,start_sector,end_sector,source_offset,size_bytes,channels,sample_rate,header_size,interleave,duration_ms,reference_count,sample_ids,classification,confidence,notes
362,0x16B,0,0x4444C,0x44469,0x22226000,59392,1,24000,0x800,0x800,4181,2,0x1030;0x1031,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
363,0x16C,0,0x44469,0x4447D,0x22234800,40960,1,24000,0x800,0x800,2837,2,0x1032;0x1033,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
364,0x16D,0,0x4447D,0x44491,0x2223E800,40960,1,24000,0x800,0x800,2837,2,0x1034;0x1035,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
365,0x16E,0,0x44491,0x444A5,0x22248800,40960,1,24000,0x800,0x800,2837,2,0x1036;0x1037,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
366,0x16F,0,0x444A5,0x444B9,0x22252800,40960,1,24000,0x800,0x800,2837,2,0x1038;0x1039,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
367,0x170,0,0x444B9,0x444DB,0x2225C800,69632,1,24000,0x800,0x800,4928,2,0x103A;0x103B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
368,0x171,0,0x444DB,0x444EF,0x2226D800,40960,1,24000,0x800,0x800,2837,2,0x103C;0x103D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
369,0x172,0,0x444EF,0x44504,0x22277800,43008,1,24000,0x800,0x800,2987,2,0x103E;0x103F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
370,0x173,0,0x44504,0x44518,0x22282000,40960,1,24000,0x800,0x800,2837,2,0x1040;0x1041,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
371,0x174,0,0x44518,0x4452C,0x2228C000,40960,1,24000,0x800,0x800,2837,2,0x1042;0x1043,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
372,0x175,0,0x4452C,0x44540,0x22296000,40960,1,24000,0x800,0x800,2837,2,0x1044;0x1045,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
373,0x176,0,0x44540,0x44565,0x222A0000,75776,1,24000,0x800,0x800,5376,2,0x1046;0x1047,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
374,0x177,0,0x44565,0x44597,0x222B2800,102400,1,24000,0x800,0x800,7317,2,0x1048;0x1049,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
375,0x178,0,0x44597,0x445AB,0x222CB800,40960,1,24000,0x800,0x800,2837,2,0x104A;0x104B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
376,0x179,0,0x445AB,0x445BF,0x222D5800,40960,1,24000,0x800,0x800,2837,2,0x104C;0x104D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
377,0x17A,0,0x445BF,0x445D3,0x222DF800,40960,1,24000,0x800,0x800,2837,2,0x104E;0x104F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
378,0x17B,0,0x445D3,0x445E7,0x222E9800,40960,1,24000,0x800,0x800,2837,2,0x1050;0x1051,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
379,0x17C,0,0x445E7,0x445FB,0x222F3800,40960,1,24000,0x800,0x800,2837,2,0x1052;0x1053,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
380,0x17D,0,0x445FB,0x4460F,0x222FD800,40960,1,24000,0x800,0x800,2837,2,0x1054;0x1055,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
381,0x17E,0,0x4460F,0x44623,0x22307800,40960,1,24000,0x800,0x800,2837,2,0x1056;0x1057,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
382,0x17F,0,0x44623,0x44637,0x22311800,40960,1,24000,0x800,0x800,2837,2,0x1058;0x1059,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
383,0x180,0,0x44637,0x4464B,0x2231B800,40960,1,24000,0x800,0x800,2837,2,0x105A;0x105B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
384,0x181,0,0x4464B,0x4465F,0x22325800,40960,1,24000,0x800,0x800,2837,2,0x105C;0x105D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
385,0x182,0,0x4465F,0x44673,0x2232F800,40960,1,24000,0x800,0x800,2837,2,0x105E;0x105F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
386,0x183,0,0x44673,0x44687,0x22339800,40960,1,24000,0x800,0x800,2837,2,0x1060;0x1061,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
387,0x184,0,0x44687,0x4469B,0x22343800,40960,1,24000,0x800,0x800,2837,2,0x1062;0x1063,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
388,0x185,0,0x4469B,0x446AF,0x2234D800,40960,1,24000,0x800,0x800,2837,2,0x1064;0x1065,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
389,0x186,0,0x446AF,0x446C3,0x22357800,40960,1,24000,0x800,0x800,2837,2,0x1066;0x1067,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
390,0x187,0,0x446C3,0x446DB,0x22361800,49152,1,24000,0x800,0x800,3435,2,0x1068;0x1069,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
391,0x188,0,0x446DB,0x446F0,0x2236D800,43008,1,24000,0x800,0x800,2987,2,0x106A;0x106B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
392,0x189,0,0x446F0,0x44707,0x22378000,47104,1,24000,0x800,0x800,3285,2,0x106C;0x106D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
393,0x18A,0,0x44707,0x4472A,0x22383800,71680,1,24000,0x800,0x800,5077,2,0x106E;0x106F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
394,0x18B,0,0x4472A,0x4473E,0x22395000,40960,1,24000,0x800,0x800,2837,2,0x1070;0x1071,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
395,0x18C,0,0x4473E,0x44760,0x2239F000,69632,1,24000,0x800,0x800,4928,2,0x1072;0x1073,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
396,0x18D,0,0x44760,0x44774,0x223B0000,40960,1,24000,0x800,0x800,2837,2,0x1074;0x1075,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
397,0x18E,0,0x44774,0x44788,0x223BA000,40960,1,24000,0x800,0x800,2837,2,0x1076;0x1077,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
398,0x18F,0,0x44788,0x4479C,0x223C4000,40960,1,24000,0x800,0x800,2837,2,0x1078;0x1079,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
399,0x190,0,0x4479C,0x447EE,0x223CE000,167936,1,24000,0x800,0x800,12096,2,0x107A;0x107B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
400,0x191,0,0x447EE,0x44803,0x223F7000,43008,1,24000,0x800,0x800,2987,2,0x107C;0x107D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
401,0x192,0,0x44803,0x44820,0x22401800,59392,1,24000,0x800,0x800,4181,2,0x107E;0x107F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
402,0x193,0,0x44820,0x44834,0x22410000,40960,1,24000,0x800,0x800,2837,2,0x1080;0x1081,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
403,0x194,0,0x44834,0x44848,0x2241A000,40960,1,24000,0x800,0x800,2837,2,0x1082;0x1083,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
404,0x195,0,0x44848,0x4485D,0x22424000,43008,1,24000,0x800,0x800,2987,2,0x1084;0x1085,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
405,0x196,0,0x4485D,0x44874,0x2242E800,47104,1,24000,0x800,0x800,3285,2,0x1086;0x1087,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
406,0x197,0,0x44874,0x44889,0x2243A000,43008,1,24000,0x800,0x800,2987,2,0x1088;0x1089,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
407,0x198,0,0x44889,0x448A3,0x22444800,53248,1,24000,0x800,0x800,3733,2,0x108A;0x108B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
408,0x199,0,0x448A3,0x448BA,0x22451800,47104,1,24000,0x800,0x800,3285,2,0x108C;0x108D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
409,0x19A,0,0x448BA,0x448CE,0x2245D000,40960,1,24000,0x800,0x800,2837,2,0x108E;0x108F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
410,0x19B,0,0x448CE,0x448E2,0x22467000,40960,1,24000,0x800,0x800,2837,2,0x1090;0x1091,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
411,0x19C,0,0x448E2,0x448F6,0x22471000,40960,1,24000,0x800,0x800,2837,2,0x1092;0x1093,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
412,0x19D,0,0x448F6,0x4490A,0x2247B000,40960,1,24000,0x800,0x800,2837,2,0x1094;0x1095,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
413,0x19E,0,0x4490A,0x44920,0x22485000,45056,1,24000,0x800,0x800,3136,2,0x1096;0x1097,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
414,0x19F,0,0x44920,0x44934,0x22490000,40960,1,24000,0x800,0x800,2837,2,0x1098;0x1099,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
415,0x1A0,0,0x44934,0x44948,0x2249A000,40960,1,24000,0x800,0x800,2837,2,0x109A;0x109B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
416,0x1A1,0,0x44948,0x4495C,0x224A4000,40960,1,24000,0x800,0x800,2837,2,0x109C;0x109D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
417,0x1A2,0,0x4495C,0x44970,0x224AE000,40960,1,24000,0x800,0x800,2837,2,0x109E;0x109F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
418,0x1A3,0,0x44970,0x44984,0x224B8000,40960,1,24000,0x800,0x800,2837,2,0x10A0;0x10A1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
419,0x1A4,0,0x44984,0x44998,0x224C2000,40960,1,24000,0x800,0x800,2837,2,0x10A2;0x10A3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
420,0x1A5,0,0x44998,0x449AC,0x224CC000,40960,1,24000,0x800,0x800,2837,2,0x10A4;0x10A5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
421,0x1A6,0,0x449AC,0x449C0,0x224D6000,40960,1,24000,0x800,0x800,2837,2,0x10A6;0x10A7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
422,0x1A7,0,0x449C0,0x449D4,0x224E0000,40960,1,24000,0x800,0x800,2837,2,0x10A8;0x10A9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
423,0x1A8,0,0x449D4,0x449E9,0x224EA000,43008,1,24000,0x800,0x800,2987,2,0x10AA;0x10AB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
424,0x1A9,0,0x449E9,0x44A00,0x224F4800,47104,1,24000,0x800,0x800,3285,2,0x10AC;0x10AD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
425,0x1AA,0,0x44A00,0x44A14,0x22500000,40960,1,24000,0x800,0x800,2837,2,0x10AE;0x10AF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
426,0x1AB,0,0x44A14,0x44A28,0x2250A000,40960,1,24000,0x800,0x800,2837,2,0x10B0;0x10B1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
427,0x1AC,0,0x44A28,0x44A3C,0x22514000,40960,1,24000,0x800,0x800,2837,2,0x10B2;0x10B3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
428,0x1AD,0,0x44A3C,0x44A51,0x2251E000,43008,1,24000,0x800,0x800,2987,2,0x10B4;0x10B5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
429,0x1AE,0,0x44A51,0x44A68,0x22528800,47104,1,24000,0x800,0x800,3285,2,0x10B6;0x10B7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
430,0x1AF,0,0x44A68,0x44A84,0x22534000,57344,1,24000,0x800,0x800,4032,2,0x10B8;0x10B9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
431,0x1B0,0,0x44A84,0x44A98,0x22542000,40960,1,24000,0x800,0x800,2837,2,0x10BA;0x10BB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
432,0x1B1,0,0x44A98,0x44AB1,0x2254C000,51200,1,24000,0x800,0x800,3584,2,0x10BC;0x10BD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
433,0x1B2,0,0x44AB1,0x44AC5,0x22558800,40960,1,24000,0x800,0x800,2837,2,0x10BE;0x10BF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
434,0x1B3,0,0x44AC5,0x44B20,0x22562800,186368,1,24000,0x800,0x800,13440,2,0x10C0;0x10C1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
435,0x1B4,0,0x44B20,0x44B3D,0x22590000,59392,1,24000,0x800,0x800,4181,2,0x10C2;0x10C3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
436,0x1B5,0,0x44B3D,0x44B51,0x2259E800,40960,1,24000,0x800,0x800,2837,2,0x10C4;0x10C5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
437,0x1B6,0,0x44B51,0x44B65,0x225A8800,40960,1,24000,0x800,0x800,2837,2,0x10C6;0x10C7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
438,0x1B7,0,0x44B65,0x44B79,0x225B2800,40960,1,24000,0x800,0x800,2837,2,0x10C8;0x10C9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
439,0x1B8,0,0x44B79,0x44B8D,0x225BC800,40960,1,24000,0x800,0x800,2837,2,0x10CA;0x10CB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
440,0x1B9,0,0x44B8D,0x44BA1,0x225C6800,40960,1,24000,0x800,0x800,2837,2,0x10CC;0x10CD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
441,0x1BA,0,0x44BA1,0x44BB6,0x225D0800,43008,1,24000,0x800,0x800,2987,2,0x10CE;0x10CF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
442,0x1BB,0,0x44BB6,0x44BCA,0x225DB000,40960,1,24000,0x800,0x800,2837,2,0x10D0;0x10D1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
443,0x1BC,0,0x44BCA,0x44BDE,0x225E5000,40960,1,24000,0x800,0x800,2837,2,0x10D2;0x10D3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
444,0x1BD,0,0x44BDE,0x44BF2,0x225EF000,40960,1,24000,0x800,0x800,2837,2,0x10D4;0x10D5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
445,0x1BE,0,0x44BF2,0x44C06,0x225F9000,40960,1,24000,0x800,0x800,2837,2,0x10D6;0x10D7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
446,0x1BF,0,0x44C06,0x44C1A,0x22603000,40960,1,24000,0x800,0x800,2837,2,0x10D8;0x10D9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
447,0x1C0,0,0x44C1A,0x44C2E,0x2260D000,40960,1,24000,0x800,0x800,2837,2,0x10DA;0x10DB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
448,0x1C1,0,0x44C2E,0x44C42,0x22617000,40960,1,24000,0x800,0x800,2837,2,0x10DC;0x10DD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
449,0x1C2,0,0x44C42,0x44C61,0x22621000,63488,1,24000,0x800,0x800,4480,2,0x10DE;0x10DF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
450,0x1C3,0,0x44C61,0x44C7D,0x22630800,57344,1,24000,0x800,0x800,4032,2,0x10E0;0x10E1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
451,0x1C4,0,0x44C7D,0x44CA2,0x2263E800,75776,1,24000,0x800,0x800,5376,2,0x10E2;0x10E3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
452,0x1C5,0,0x44CA2,0x44CB6,0x22651000,40960,1,24000,0x800,0x800,2837,2,0x10E4;0x10E5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
453,0x1C6,0,0x44CB6,0x44CCA,0x2265B000,40960,1,24000,0x800,0x800,2837,2,0x10E6;0x10E7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
454,0x1C7,0,0x44CCA,0x44CDE,0x22665000,40960,1,24000,0x800,0x800,2837,2,0x10E8;0x10E9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
455,0x1C8,0,0x44CDE,0x44D55,0x2266F000,243712,1,24000,0x800,0x800,17621,2,0x10EA;0x10EB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
456,0x1C9,0,0x44D55,0x44D69,0x226AA800,40960,1,24000,0x800,0x800,2837,2,0x10EC;0x10ED,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
457,0x1CA,0,0x44D69,0x44D7D,0x226B4800,40960,1,24000,0x800,0x800,2837,2,0x10EE;0x10EF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
458,0x1CB,0,0x44D7D,0x44D91,0x226BE800,40960,1,24000,0x800,0x800,2837,2,0x10F0;0x10F1,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
459,0x1CC,0,0x44D91,0x44DA5,0x226C8800,40960,1,24000,0x800,0x800,2837,2,0x10F2;0x10F3,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
460,0x1CD,0,0x44DA5,0x44DB9,0x226D2800,40960,1,24000,0x800,0x800,2837,2,0x10F4;0x10F5,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
461,0x1CE,0,0x44DB9,0x44DD4,0x226DC800,55296,1,24000,0x800,0x800,3883,2,0x10F6;0x10F7,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
462,0x1CF,0,0x44DD4,0x44DF4,0x226EA000,65536,1,24000,0x800,0x800,4629,2,0x10F8;0x10F9,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
463,0x1D0,0,0x44DF4,0x44E11,0x226FA000,59392,1,24000,0x800,0x800,4181,2,0x10FA;0x10FB,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
464,0x1D1,0,0x44E11,0x44E2D,0x22708800,57344,1,24000,0x800,0x800,4032,2,0x10FC;0x10FD,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
465,0x1D2,0,0x44E2D,0x44E48,0x22716800,55296,1,24000,0x800,0x800,3883,2,0x10FE;0x10FF,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
466,0x1D3,0,0x44E48,0x44E6C,0x22724000,73728,1,24000,0x800,0x800,5227,2,0x1100;0x1101,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
467,0x1D4,0,0x44E6C,0x44E8F,0x22736000,71680,1,24000,0x800,0x800,5077,2,0x1102;0x1103,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
468,0x1D5,0,0x44E8F,0x44EBC,0x22747800,92160,1,24000,0x800,0x800,6571,2,0x1104;0x1105,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
469,0x1D6,0,0x44EBC,0x44EE1,0x2275E000,75776,1,24000,0x800,0x800,5376,2,0x1106;0x1107,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
470,0x1D7,0,0x44EE1,0x44EFE,0x22770800,59392,1,24000,0x800,0x800,4181,2,0x1108;0x1109,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
471,0x1D8,0,0x44EFE,0x44F12,0x2277F000,40960,1,24000,0x800,0x800,2837,2,0x110A;0x110B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
472,0x1D9,0,0x44F12,0x44F37,0x22789000,75776,1,24000,0x800,0x800,5376,2,0x110C;0x110D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
473,0x1DA,0,0x44F37,0x44F53,0x2279B800,57344,1,24000,0x800,0x800,4032,2,0x110E;0x110F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
474,0x1DB,0,0x44F53,0x44F72,0x227A9800,63488,1,24000,0x800,0x800,4480,2,0x1110;0x1111,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
475,0x1DC,0,0x44F72,0x44F96,0x227B9000,73728,1,24000,0x800,0x800,5227,2,0x1112;0x1113,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
476,0x1DD,0,0x44F96,0x44FB6,0x227CB000,65536,1,24000,0x800,0x800,4629,2,0x1114;0x1115,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
477,0x1DE,0,0x44FB6,0x44FDA,0x227DB000,73728,1,24000,0x800,0x800,5227,2,0x1116;0x1117,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
478,0x1DF,0,0x44FDA,0x44FF6,0x227ED000,57344,1,24000,0x800,0x800,4032,2,0x1118;0x1119,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
479,0x1E0,0,0x44FF6,0x45013,0x227FB000,59392,1,24000,0x800,0x800,4181,2,0x111A;0x111B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
480,0x1E1,0,0x45013,0x4502D,0x22809800,53248,1,24000,0x800,0x800,3733,2,0x111C;0x111D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
481,0x1E2,0,0x4502D,0x4505B,0x22816800,94208,1,24000,0x800,0x800,6720,2,0x111E;0x111F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
482,0x1E3,0,0x4505B,0x45074,0x2282D800,51200,1,24000,0x800,0x800,3584,2,0x1120;0x1121,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
483,0x1E4,0,0x45074,0x4509D,0x2283A000,83968,1,24000,0x800,0x800,5973,2,0x1122;0x1123,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
484,0x1E5,0,0x4509D,0x450CE,0x2284E800,100352,1,24000,0x800,0x800,7168,2,0x1124;0x1125,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
485,0x1E6,0,0x450CE,0x450EB,0x22867000,59392,1,24000,0x800,0x800,4181,2,0x1126;0x1127,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
486,0x1E7,0,0x450EB,0x45105,0x22875800,53248,1,24000,0x800,0x800,3733,2,0x1128;0x1129,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
487,0x1E8,0,0x45105,0x45129,0x22882800,73728,1,24000,0x800,0x800,5227,2,0x112A;0x112B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
488,0x1E9,0,0x45129,0x4514C,0x22894800,71680,1,24000,0x800,0x800,5077,2,0x112C;0x112D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
489,0x1EA,0,0x4514C,0x4516C,0x228A6000,65536,1,24000,0x800,0x800,4629,2,0x112E;0x112F,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
490,0x1EB,0,0x4516C,0x4518E,0x228B6000,69632,1,24000,0x800,0x800,4928,2,0x1130;0x1131,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
491,0x1EC,0,0x4518E,0x451AD,0x228C7000,63488,1,24000,0x800,0x800,4480,2,0x1132;0x1133,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
492,0x1ED,0,0x451AD,0x451CB,0x228D6800,61440,1,24000,0x800,0x800,4331,2,0x1134;0x1135,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
493,0x1EE,0,0x451CB,0x451F4,0x228E5800,83968,1,24000,0x800,0x800,5973,2,0x1136;0x1137,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
494,0x1EF,0,0x451F4,0x45210,0x228FA000,57344,1,24000,0x800,0x800,4032,2,0x1138;0x1139,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
495,0x1F0,0,0x45210,0x4522B,0x22908000,55296,1,24000,0x800,0x800,3883,2,0x113A;0x113B,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
496,0x1F1,0,0x4522B,0x45247,0x22915800,57344,1,24000,0x800,0x800,4032,2,0x113C;0x113D,mono_battle_voice_candidate,STRONG,mono stream in the battle-voice portion of GR3_STR.IDX
