event_id,stream_key,segment_index,start_seconds,end_seconds,speaker,japanese_base,japanese_small,japanese_reviewed,japanese_status,korean_reviewed,korean_status,context_note,evidence,review_notes,source_batch
gr3_stream_00a7,0xA7,16,182.000,184.000,ユウキ,あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ,アルフィナから離れろ!,アルフィナから離れろ！,NEEDS_AUDIO_REVIEW,알피나에게서 떨어져!,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00241300_00740000_0005.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00241300_00740000_0005,small clear,p1_late.csv
gr3_stream_00a7,0xA7,17,188.000,189.000,エメリウス,あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ,せろ!,失せろ！,NEEDS_AUDIO_REVIEW,꺼져!,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00241300_00740000_0005.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00241300_00740000_0005,small fragment; public context,p1_late.csv
gr3_stream_00a7,0xA7,18,191.000,196.000,アルフィナ,あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ,兄さんやめて! / 何が…何があったというの!,兄さん、やめて！ 何が……何があったというの！,NEEDS_AUDIO_REVIEW,"오빠, 그만해! 대체…… 무슨 일이 있었던 거야!",DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00241300_00740000_0005.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00241300_00740000_0005,small clear,p1_late.csv
gr3_stream_00a7,0xA7,19,197.000,200.000,ユウキ,あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ,え?兄さん? / エメリウス?,えっ？ 兄さん？ エメリウス？,NEEDS_AUDIO_REVIEW,뭐? 오빠라고? 에메리우스?,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00241300_00740000_0005.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00241300_00740000_0005,small clear,p1_late.csv
gr3_stream_00a7,0xA7,20,201.000,206.000,エメリウス,あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ,神の名よだ / 人の世界は全て人のもの,神の時代は終わった。人の世界はすべて人のものだ。,NEEDS_AUDIO_REVIEW,신의 시대는 끝났다. 인간의 세계는 모두 인간의 것이다.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00241300_00740000_0005.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00241300_00740000_0005,small corrupts first clause; public scene context,p1_late.csv
gr3_stream_00a8,0xA8,0,18.000,23.000,アルフィナ,アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メ,あ、この曲はあの時の…,あっ、この曲はあの時の……。,NEEDS_AUDIO_REVIEW,"아, 이 곡은 그때 들었던…….",DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small; leading prompt hallucination removed,p1_late.csv
gr3_stream_00a8,0xA8,1,30.000,37.000,ヘクト,ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、,この世界は記憶から消えてしまうべきなのです,この世界は、記憶から消えてしまうべきなのです。,NEEDS_AUDIO_REVIEW,이 세계는 기억에서 사라져야만 합니다.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small clear,p1_late.csv
gr3_stream_00a8,0xA8,2,53.000,57.000,アルフィナ,ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、,やめて! / なぜこんなひどいことをするの?,やめて！ なぜ、こんなひどいことをするの？,NEEDS_AUDIO_REVIEW,그만해! 왜 이렇게 끔찍한 짓을 하는 거야?,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small clear,p1_late.csv
gr3_stream_00a8,0xA8,3,57.000,66.000,ヘクト,ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、アークリフ、メンディアIII。ユウキ、 / それが私たちの唯一の望み。なぜそんな悲しいことを言うの?どうしてあなたの手はこんなにも冷たいの?あなたにはわからない。,出てしまうべきなのです / それが私たちの唯一の望み / なぜそんな悲しいことを言うの,消えてしまうべきなのです。それが、私たちの唯一の望み。,NEEDS_AUDIO_REVIEW,사라져야만 합니다. 그것이 우리의 유일한 희망이니까요.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small; first verb context restoration,p1_late.csv
gr3_stream_00a8,0xA8,4,66.000,77.000,アルフィナ,それが私たちの唯一の望み。なぜそんな悲しいことを言うの?どうしてあなたの手はこんなにも冷たいの?あなたにはわからない。,なぜそんな悲しいことを言うの / どうしてあなたの手は / こんなにも冷たいの / あなたにはわからない,なぜ、そんな悲しいことを言うの？ どうしてあなたの手は、こんなにも冷たいの？,NEEDS_AUDIO_REVIEW,왜 그렇게 슬픈 말을 하는 거야? 어째서 네 손은 이렇게 차가운 거야?,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small clear,p1_late.csv
gr3_stream_00a8,0xA8,5,77.000,84.000,ヘクト,それが私たちの唯一の望み。なぜそんな悲しいことを言うの?どうしてあなたの手はこんなにも冷たいの?あなたにはわからない。,あなたにはわからない,あなたには分からない。,NEEDS_AUDIO_REVIEW,당신은 알 수 없어요.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small clear,p1_late.csv
gr3_stream_00a8,0xA8,6,87.000,91.000,ダーナ,それが私たちの唯一の望み。なぜそんな悲しいことを言うの?どうしてあなたの手はこんなにも冷たいの?あなたにはわからない。 / その悲しみを私たちに分けてもらえませんか?,その悲しみを私たちに分けてもらえませんか?,その悲しみを、私たちに分けてもらえませんか？,NEEDS_AUDIO_REVIEW,그 슬픔을 저희와 나눠 주시지 않겠어요?,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small plus public speaker context,p1_late.csv
gr3_stream_00a8,0xA8,7,95.000,101.000,ウル,その悲しみを私たちに分けてもらえませんか? / やめろ。やめろって言ってんだら!,やめろ / やめろって言ってんだら!,やめろ！ やめろって言ってんだろ！,NEEDS_AUDIO_REVIEW,그만해! 그만하라고 했잖아!,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small; public speaker context,p1_late.csv
gr3_stream_00a8,0xA8,8,101.000,102.000,ユウキ,やめろ。やめろって言ってんだら!,ウール!,ウル！,NEEDS_AUDIO_REVIEW,울!,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small corrects name,p1_late.csv
gr3_stream_00a8,0xA8,9,104.000,114.000,ユウキ,やめろ。やめろって言ってんだら! / うるい! / 聞かせてくれよ。この世界のこと、俺たちに何かできるかもしれないだろ?,聞かせてくれよ / この世界のこと / 俺たちに何かできるかもしれないだろ / この世界のこと、俺たちに何かできるかもしれないだろ?,聞かせてくれよ。この世界のこと。俺たちに何かできるかもしれないだろ？,NEEDS_AUDIO_REVIEW,들려줘. 이 세계에 관한 이야기를. 우리가 뭔가 도울 수 있을지도 모르잖아?,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small clear,p1_late.csv
gr3_stream_00a8,0xA8,10,117.000,125.000,ヘクト,あなたたち地上人はいつもそう。そうやって希望を運んでくる。,あなたたち地上人はいつもそう / そうやって希望を運んでくる,あなたたち地上人はいつもそう。そうやって希望を運んでくる。,NEEDS_AUDIO_REVIEW,당신들 지상인은 언제나 그래요. 그렇게 희망을 가져오죠.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small clear; asset uses 지상인,p1_late.csv
gr3_stream_00a8,0xA8,11,126.000,129.000,アルフィナ,え、地上人。,え? 地上人?,えっ？ 地上人？,NEEDS_AUDIO_REVIEW,뭐? 지상인?,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small clear,p1_late.csv
gr3_stream_00a8,0xA8,12,130.000,136.000,執事,ヘクト様、お言葉通り、みなを広場に集めました。,へくと様 / お言葉通り、皆を広場に集めました,ヘクト様。お言葉どおり、皆を広場に集めました。,NEEDS_AUDIO_REVIEW,헥트 님. 말씀하신 대로 모두를 광장에 모았습니다.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small clear; public speaker context,p1_late.csv
gr3_stream_00a8,0xA8,13,139.000,144.000,ウル,キーボーを運んでくる。 / え、だったらいいじゃんかよ。まあ。,希望を運んでくる? / だったらいいじゃんかよ! / なぁ!,希望を運んでくる？ だったら、いいじゃんかよ！ なあ！,NEEDS_AUDIO_REVIEW,희망을 가져온다고? 그럼 좋은 거잖아! 안 그래?,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0016.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0016,small clear,p1_late.csv
gr3_stream_00a9,0xA9,0,0.000,9.000,アルフィナ,教えて、ヘクトさん、バースカーに何が起こっているの?なぜこんなことに?,教えて、ヘクトさん。 バースカーに何が起こっているの? なぜこんなことに?,教えて、ヘクトさん。バース界に何が起こっているの？ なぜ、こんなことに？,NEEDS_AUDIO_REVIEW,"말해 줘, 헥트. 버스계에 무슨 일이 일어난 거야? 왜 이렇게 된 거야?",DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,small corrects バース界,p1_late.csv
gr3_stream_00a9,0xA9,1,9.000,24.000,ヘクト,教えて、ヘクトさん、バースカーに何が起こっているの?なぜこんなことに?,遥か昔、大きな争がありました。 グリフ様をはじめとする星獣たちと、同じく星獣であるゾーンとの戦いが。,遥か昔、大きな争いがありました。グリフ様をはじめとする聖獣たちと、同じく聖獣であるゾーンとの戦いが。,NEEDS_AUDIO_REVIEW,"아주 먼 옛날, 큰 싸움이 있었습니다. 그리프 님을 비롯한 성수들과, 똑같이 성수였던 존 사이의 싸움이었죠.",DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,small plus scenario terminology,p1_late.csv
gr3_stream_00a9,0xA9,2,24.000,28.000,ユウキ,教えて、ヘクトさん、バースカーに何が起こっているの?なぜこんなことに?,えっ?ゾーンが…生従?,えっ？ ゾーンが……聖獣？,NEEDS_AUDIO_REVIEW,뭐? 존이…… 성수였다고?,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,small corrects base,p1_late.csv
gr3_stream_00a9,0xA9,3,30.000,42.000,ヘクト,ゾーンが、青銃? / ゾーンのイナチは立たれました。 / ところが、その呪いだけは今もこの世界に残っているのです。,ゾーンの命は絶たれました / ところが… / その呪いだけは今もこの世界に残っているのです,ゾーンの命は絶たれました。ところが、その呪いだけは今もこの世界に残っているのです。,NEEDS_AUDIO_REVIEW,존의 목숨은 끊어졌습니다. 하지만 그 저주만은 지금도 이 세계에 남아 있습니다.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,small clear; duplicated hallucination omitted,p1_late.csv
gr3_stream_00a9,0xA9,4,65.000,75.000,ヘクト,すべてはあの日に決まったのです。 / 二人の地上人が訪れた、あの日に。 / 一人は、エメリウス、私の兄です。,すべてはあの日に決まったのです / 2人の地上人が訪れた あの日の,すべては、あの日に決まったのです。二人の地上人が訪れた、あの日に。,NEEDS_AUDIO_REVIEW,모든 것은 그날 결정되었습니다. 두 지상인이 찾아온 바로 그날에.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,base/small agree,p1_late.csv
gr3_stream_00a9,0xA9,5,75.000,82.000,アルフィナ,一人は、エメリウス、私の兄です。,一人はエメリウス 私の兄です,一人はエメリウス。私の兄です。,NEEDS_AUDIO_REVIEW,한 사람은 에메리우스. 제 오빠예요.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,small clear,p1_late.csv
gr3_stream_00a9,0xA9,6,82.000,84.000,ヘクト,え?,えっ,えっ？,NEEDS_AUDIO_REVIEW,뭐라고요?,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,small clear,p1_late.csv
gr3_stream_00a9,0xA9,7,85.000,92.000,ダーナ,天気が、恋人でした。 / そう、あなたがきの、知ってるんですね。,デュンケル 恋人でした,そしてデュンケル。恋人でした。,NEEDS_AUDIO_REVIEW,그리고 듄켈. 제 연인이었어요.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,small identifies Japanese-original name; public context,p1_late.csv
gr3_stream_00a9,0xA9,8,92.000,98.000,ヘクト,そう、あなたがきの、知ってるんですね。,そう / あなたたちも知ってるんですね,そう……あなたたちも知っているんですね。,NEEDS_AUDIO_REVIEW,그렇군요…… 당신들도 알고 있었군요.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,small clear,p1_late.csv
gr3_stream_00a9,0xA9,9,98.000,105.000,アルフィナ／ダーナ,兄のこと、教えてください。私たちはそのために。 / 帰って。,兄のこと教えてください私たちはそのために帰って,兄のこと、教えてください。私たちは、そのために……。,NEEDS_AUDIO_REVIEW,오빠에 대해 알려 주세요. 저희는 그것 때문에…….,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,speaker/line split needs scene,p1_late.csv
gr3_stream_00a9,0xA9,10,105.000,108.000,ヘクト,帰って。 / おい!,おおい,帰って！,NEEDS_AUDIO_REVIEW,돌아가요!,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,base/small boundary conflict; public context,p1_late.csv
gr3_stream_00a9,0xA9,11,111.000,116.000,ユウキ,二人がここへ来たのは間違えないみたいだな。,2人がここへ来たのは間違えないみたいだな,二人がここへ来たのは間違いないみたいだな。,NEEDS_AUDIO_REVIEW,두 사람이 이곳에 왔던 건 틀림없는 것 같아.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,base/small agree,p1_late.csv
gr3_stream_00a9,0xA9,12,116.000,123.000,ダーナ,二人がここへ来たのは間違えないみたいだな。 / そして多分、何か悲しいことが起こった。,そして多分 / 何か悲しいことが起こった,そして、たぶん何か悲しいことが起こった。,NEEDS_AUDIO_REVIEW,그리고 아마 무언가 슬픈 일이 벌어졌어.,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,small clear,p1_late.csv
gr3_stream_00a9,0xA9,13,123.000,126.000,アルフィナ,何があったの? / いいさ。,何があったの? / 兄さん,何があったの？ 兄さん……。,NEEDS_AUDIO_REVIEW,"무슨 일이 있었던 거야, 오빠…….",DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450200_00740000_0008.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450200_00740000_0008,small clear,p1_late.csv
gr3_stream_00aa,0xAA,0,0.000,2.000,ユウキ,誰かいる?,誰かいる!,誰かいる！,NEEDS_AUDIO_REVIEW,누가 있어!,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0013.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0013,small clear,p1_late.csv
gr3_stream_00aa,0xAA,1,6.000,8.000,ダーナ,ヘクトさん,ヘクトさん?,ヘクトさん？,NEEDS_AUDIO_REVIEW,헥트?,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0013.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0013,small clear; public speaker context,p1_late.csv
gr3_stream_00aa,0xAA,2,10.000,13.000,アルフィナ,どうして、あなたがここに,どうして、あなたがここに?,どうして、あなたがここに？,NEEDS_AUDIO_REVIEW,왜 네가 여기에 있는 거야?,DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0013.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0013,small clear,p1_late.csv
gr3_stream_00aa,0xAA,3,14.000,19.000,ヘクト,あなたの兄が何をしたのか / 私は知っています,あなたの兄が何をしたのか、私は知っています。,あなたの兄が何をしたのか、私は知っています。,NEEDS_AUDIO_REVIEW,"당신의 오빠가 무슨 짓을 했는지, 저는 알고 있습니다.",DRAFT_CONTEXT_REVIEWED,Rendered voice is absent from scenario_standard exact text; adjacent scene/style anchor=SCN_00450000_00740000_0013.,BASE_WHISPER+SMALL_INDEPENDENT+PUBLIC_SCRIPT_CONTEXT+SCENARIO_CONTEXT_ANCHOR:SCN_00450000_00740000_0013,small clear,p1_late.csv
