mdt,scene_id,record_id,resource_id,class,subtype,offset,resource_relative_offset,end_offset,size,boundary_role,previous_message,next_message,raw_hex,exact_hash,structure_hash,prefix_hex,suffix_hex,observed_control_bytes
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0CDE3000,0x3000,0,0x00537173,0x027B,0x00537178,5,resource_tail,SCN_00120000_00740000_0087,,02 02 02 00 00,e6156ac5c525821e7cba6affda0463c194ed14c0e1c105fa548e1ce52beeba4b,cfd13fe5e226007dfa1421b1821879210f708593db5bf38f12fc3186a070d67d,02 02 02 00 00,02 02 02 00 00,02 02 02 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D2E5001,0x5000,1,0x0053717C,0x0004,0x0053718E,18,pre_message,,SCN_00120000_00740000_0088,00 d8 e0 0f 00 13 ff 2d 0d 05 30 00 40 01 a0 00 14 00,4e9b1e418aa675ed369dfcd395754e3d5a3d0431a803eb5999ea30cbc39ba2be,995d7b4d3652a438bf35743c25f530c36a927ddad72fc452f746797ffc49f3b2,00 d8 e0 0f 00 13 ff 2d,30 00 40 01 a0 00 14 00,00 0F 00 13 FF 0D 05 00 01 00 14 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D2E5001,0x5000,1,0x005371A6,0x002E,0x005371AA,4,between_messages,SCN_00120000_00740000_0088,SCN_00120000_00740000_0089,0d 06 30 01,2237e1a8ee13d253ca9a45af2716e4b1fe2b045155a1fee2b6e1629daf28eb3c,ead589a1aa92bee8aec99b26c021bea3d14c556bcc188077e1f1c6e2c85697e5,0d 06 30 01,0d 06 30 01,0D 06 01
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D2E5001,0x5000,1,0x005371AA,0x0032,0x005371CE,36,between_messages,SCN_00120000_00740000_0088,SCN_00120000_00740000_0089,40 01 90 00 14 00 32 0e 00 27 00 7d 79 21 13 ff 0f b4 9a b4 9a a1 9c 0d ff 00 0d 06 00 01 40 01 c0 00 28 00,a843d3d5087e52bf91bd5df2e43755a4e006b1233a47bcc96a3b6dca1c0a1509,ce5790e76d4747ebe803f6bc19d95e6bd5a842ab26979b5ebaa247cb3862a766,40 01 90 00 14 00 32 0e,00 01 40 01 c0 00 28 00,01 00 14 00 0E 00 00 13 FF 0F 0D FF 00 0D 06 00 01 01 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D2E5001,0x5000,1,0x005371F3,0x007B,0x005371F7,4,between_messages,SCN_00120000_00740000_0089,SCN_00120000_00740000_0090,0d 06 60 01,779279b0ff2584444178558bf71b7255358e246a5cf7f820521afe500118523e,ead589a1aa92bee8aec99b26c021bea3d14c556bcc188077e1f1c6e2c85697e5,0d 06 60 01,0d 06 60 01,0D 06 01
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D2E5001,0x5000,1,0x005371F7,0x007F,0x005372D3,220,between_messages,SCN_00120000_00740000_0089,SCN_00120000_00740000_0090,40 01 60 00 14 00 32 0e 00 2d 00 13 ff 0f 41 21 21 21 21 21 0d ff 00 0d 06 e0 00 40 01 e0 00 3c 00 32 0e 00 2a 00 13 ff 0f b0 21 13 ff 0f b0 74 21 13 ff 0f 90 79 77 79 86 95 92 13 ff 1e 08 24 f0 c4 3a f0 cd 9a a0 ac f4 c1 f5 99 08 a8 f1 bc e6 f1 c1 9b f1 3b f2 a1 92 77 94 b0 95 98 9c 0d ff 00 0d 05 30 00 40 01 90 00 28 00 12 0e 00 0e 00 13 ff 0f 75 a0 13 ff 0f 21 9b 79 8a 98 08 b4 f0 9d d1 d7 3c f0 7f 46 46 44 0d ff 00 0d 06 f0 00 40 01 d0 00 3c 00 32 0e 00 27 00 24 f0 c4 3a f0 cd 7f 6c f4 eb f4 c2 93 a0 88 13 ff 1e 08 87 d9 f0 57 f6 9c 86 95 92 21 13 ff 0f 86 94 9a bb 08 41 f1 85 b4 7e 82 be b4 8a 9f 7a a0 9d ba 0d ff 00 0d 06 f0 00 40 01 d0 00 14 00,34794c875413069ef14185c64d07ec460c6e36f6a83f9668a63bf40073c44cf0,6f4caa46fc491b5802022736793bcb86cd7529e16d5d3c1061a8dd5cfa268e60,40 01 60 00 14 00 32 0e,f0 00 40 01 d0 00 14 00,01 00 14 00 0E 00 00 13 FF 0F 0D FF 00 0D 06 00 01 00 00 0E 00 00 13 FF 0F 13 FF 0F 13 FF 0F 13 FF 1E 08 F0 F0 F4 F5 08 F1 F1 F1 F2 0D FF 00 0D 05 00 01 00 00 12 0E 00 0E 00 13 FF 0F 13 FF 0F 08 F0 F0 0D FF 00 0D 06 F0 00 01 00 00 0E 00 00 F0 F0 F4 F4 13 FF 1E 08 F0 F6 13 FF 0F 08 F1 0D FF 00 0D 06 F0 00 01 00 14 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D2E5001,0x5000,1,0x005372EF,0x0177,0x00537300,17,resource_tail,SCN_00120000_00740000_0090,,11 00 01 20 06 20 00 05 00 00 00 00 0a e1 0f 00 02,64060f48883251af6c3857f211acf17f4795909fbec54b0408bd1b4117c3a6c6,bf3a56d4016d235ca38a3cc9fd23e816676b681cbe21a14c8443ab2bb03ecc9d,11 00 01 20 06 20 00 05,00 00 00 0a e1 0f 00 02,11 00 01 06 00 05 00 00 00 00 0A 0F 00 02
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D5F5002,0x5000,2,0x00537304,0x0004,0x0053733B,55,pre_message,,SCN_00120000_00740000_0091,06 00 01 40 01 c0 00 28 00 32 0e 00 27 00 ba 8a 21 88 f0 43 f4 93 43 13 ff 14 08 b2 f0 be e3 f0 a1 9f 7a 9c 21 37 f0 c8 cf 44 0d ff 00 0d 09 30 00 40 01 c0 00 28 00,59a29bba20a0a0ce73049ae7d85a12949108050728b54841a3f02b78a74d8a30,bb812514163cc2ea10d4a081ea84b6cf64f5bceca9211ca0a561addc687a98a9,06 00 01 40 01 c0 00 28,30 00 40 01 c0 00 28 00,06 00 01 01 00 00 0E 00 00 F0 F4 13 FF 14 08 F0 F0 F0 0D FF 00 0D 09 00 01 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D5F5002,0x5000,2,0x0053735B,0x005B,0x00537418,189,resource_tail,SCN_00120000_00740000_0091,,05 00 02 04 00 01 00 00 00 10 30 9b 6b 0d 06 00 01 40 01 c0 00 3c 00 32 0e 00 2a 00 7d 77 7d 77 21 8a b5 75 9f 7a 9c 74 13 ff 14 08 60 f6 74 21 df f0 82 88 f0 43 f4 8a 92 82 98 08 92 b0 c2 9f 7a c2 93 8f 0d ff 00 02 05 00 02 04 00 02 00 00 00 10 30 0b 6c 0d 06 20 01 40 01 a0 00 3c 00 32 0e 00 28 00 77 89 b8 7e c2 43 13 ff 14 08 db 3c f0 3d f0 9a 6c f1 6d f1 9d e9 f5 94 92 08 23 f2 5e f2 a0 62 f0 c8 f0 93 f2 aa 43 0d ff 00 1f 04 15 00 00 00 ff ff ff ff 00 00 00 00 00 00 00 00 11 00 01 20 06 20 00 13 ff 1e 06 01 8a 08 05 00 00 00 00 bc 06 10 00 02 02 00 00 00 00,2aeca33b2ad0963151389260fcdc020c2fa149f619d1a1bdc4e43dfd14b0b5dd,d1231998ed2f778a86534df45c595967bda0da0748bf3cd1ca2570ba1e31ed76,05 00 02 04 00 01 00 00,10 00 02 02 00 00 00 00,05 00 02 04 00 01 00 00 00 10 0D 06 00 01 01 00 00 0E 00 00 13 FF 14 08 F6 F0 F0 F4 08 0D FF 00 02 05 00 02 04 00 02 00 00 00 10 0B 0D 06 01 01 00 00 0E 00 00 13 FF 14 08 F0 F0 F1 F1 F5 08 F2 F2 F0 F0 F2 0D FF 00 1F 04 15 00 00 00 FF FF FF FF 00 00 00 00 00 00 00 00 11 00 01 06 00 13 FF 1E 06 01 08 05 00 00 00 00 06 10 00 02 02 00 00 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D824000,0x4000,0,0x0053741C,0x0004,0x00537517,251,pre_message,,SCN_00120000_00740000_0092,00 00 60 21 00 10 30 8d 6c 06 03 0a 1c 10 30 29 6c 10 00 9e 6d 06 03 0b 1c 10 30 35 6c 10 00 9e 6d 06 03 0c 1c 10 30 41 6c 10 00 9e 6d 06 03 0e 1c 10 30 4d 6c 10 00 9e 6d 06 03 0f 1c 10 30 59 6c 10 00 9e 6d 06 03 11 1c 10 30 65 6c 10 00 9e 6d 06 03 12 1c 10 30 71 6c 10 00 9e 6d 06 03 13 1c 10 30 7d 6c 10 00 9e 6d 06 03 14 1c 10 30 89 6c 10 00 9e 6d 10 00 05 6d 06 03 0a 1c 10 30 99 6c 10 00 9e 6d 06 03 0b 1c 10 30 a5 6c 10 00 9e 6d 06 03 0c 1c 10 30 b1 6c 10 00 9e 6d 06 03 0d 1c 10 30 bd 6c 10 00 9e 6d 06 03 0e 1c 10 30 c9 6c 10 00 9e 6d 06 03 0f 1c 10 30 d5 6c 10 00 9e 6d 06 03 11 1c 10 30 e1 6c 10 00 9e 6d 06 03 12 1c 10 30 ed 6c 10 00 9e 6d 06 03 13 1c 10 30 f9 6c 10 00 9e 6d 06 03 14 1c 10 30 05 6d 10 00 9e 6d 0d 09 ff ff ff ff 40 00 28 00,c24ea46c34e39695edc918e70b512bea81d346e70ec142ef084f7bf3b8836536,dafd9b7edc7062cf3d61349e5ce498a46cebaf3fda477a09cb5cbad63bb0d042,00 00 60 21 00 10 30 8d,ff ff ff ff 40 00 28 00,00 00 00 10 06 03 0A 1C 10 10 00 06 03 0B 1C 10 10 00 06 03 0C 1C 10 10 00 06 03 0E 1C 10 10 00 06 03 0F 1C 10 10 00 06 03 11 1C 10 10 00 06 03 12 1C 10 10 00 06 03 13 1C 10 10 00 06 03 14 1C 10 10 00 10 00 05 06 03 0A 1C 10 10 00 06 03 0B 1C 10 10 00 06 03 0C 1C 10 10 00 06 03 0D 1C 10 10 00 06 03 0E 1C 10 10 00 06 03 0F 1C 10 10 00 06 03 11 1C 10 10 00 06 03 12 1C 10 10 00 06 03 13 1C 10 F9 10 00 06 03 14 1C 10 05 10 00 0D 09 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D824000,0x4000,0,0x00537529,0x0111,0x0053752D,4,between_messages,SCN_00120000_00740000_0092,SCN_00120000_00740000_0093,05 00 02 04,a348a3d36579e47243607fa7189cd286346d4f1a35ba8213a1e56e6c50e8c1f8,6f263b2173be918e3cafde4a6ae1dbcf45c357c36234b4822be87bdac553866e,05 00 02 04,05 00 02 04,05 00 02 04
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D824000,0x4000,0,0x0053752D,0x0115,0x005375B0,131,between_messages,SCN_00120000_00740000_0092,SCN_00120000_00740000_0093,00 01 00 00 00 10 30 8f 6d 05 00 00 44 01 00 00 00 30 06 01 82 36 0d 0a a8 00 40 01 b0 00 50 00 42 0e 00 36 00 77 77 7e 21 37 f0 c8 cf 08 99 f2 aa 49 f1 a5 a7 f0 7f 95 92 bb 08 b0 95 8c 83 21 e0 f5 77 f5 c1 b3 89 8e 08 90 a0 2c f1 7f 49 f1 4e f1 a0 3e f5 93 43 0d ff 00 06 01 80 36 06 01 91 08 13 ff 0a 10 00 b6 70 02 05 00 02 04 00 02 00 00 00 10 30 9d 6d 02 02 0d 09 ff ff ff ff 70 00 3c 00,827c26d7912c2e6767e2db5762edf4f9a6844257c54c3bcadf4ed2decd757996,1c7b529d8d4f064cfceb4fded66632cd1d01e103cac4ed2eccca0f79a88225f9,00 01 00 00 00 10 30 8f,ff ff ff ff 70 00 3c 00,00 01 00 00 00 10 05 00 00 01 00 00 00 06 01 0D 0A 00 01 00 00 0E 00 00 F0 08 F2 F1 F0 08 F5 F5 08 F1 F1 F1 F5 0D FF 00 06 01 06 01 08 13 FF 0A 10 00 02 05 00 02 04 00 02 00 00 00 10 02 02 0D 09 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D824000,0x4000,0,0x005375CE,0x01B6,0x005375D2,4,between_messages,SCN_00120000_00740000_0093,SCN_00120000_00740000_0094,05 00 02 04,a348a3d36579e47243607fa7189cd286346d4f1a35ba8213a1e56e6c50e8c1f8,6f263b2173be918e3cafde4a6ae1dbcf45c357c36234b4822be87bdac553866e,05 00 02 04,05 00 02 04,05 00 02 04
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D824000,0x4000,0,0x005375D2,0x01BA,0x005377DE,524,between_messages,SCN_00120000_00740000_0093,SCN_00120000_00740000_0094,00 01 00 00 00 10 30 62 70 05 00 05 00 00 da 37 20 00 05 00 06 00 00 3a 5a 20 00 10 30 3d 6e 05 00 00 44 01 00 00 00 30 06 01 82 36 0d 0a 90 00 40 01 e0 00 3c 00 42 0e 00 37 00 b2 f0 be 98 c2 8b b5 9f 7a ba 9c 21 37 f0 c8 cf 08 cc c6 3b f0 92 94 7f b3 89 8a 98 c2 a0 a1 08 49 f1 4e f1 a0 3e f5 93 8f 0d ff 00 06 01 80 36 13 ff 0a 10 00 b6 70 02 05 00 05 00 00 84 5b 20 00 05 00 06 00 00 f6 a7 20 00 10 30 af 6e 05 00 00 44 01 00 00 00 30 06 01 82 36 0d 0a 98 00 40 01 d0 00 50 00 42 0e 00 36 00 21 f0 d1 3b f0 a1 2a f2 9b f5 a0 26 f2 c2 dc f2 9d 75 bd 08 94 95 86 77 a2 f0 93 08 99 f2 7e bb d8 f0 8a b5 75 08 8c 83 a1 f0 96 7e bd 93 bf 79 8f 0d ff 00 06 01 80 36 13 ff 0a 10 00 b6 70 02 05 00 05 00 00 88 88 30 00 05 00 06 00 00 86 ad 30 00 10 30 35 6f 05 00 00 44 01 00 00 00 30 06 01 82 36 0d 0a 90 00 40 01 e0 00 50 00 52 0e 00 3c 00 42 f0 c9 da 34 f0 db a1 21 f0 d1 3b f0 47 3a f0 2a f2 9b f5 a0 08 75 f2 9d 3f f4 7f bd 62 f0 da 34 f0 3a f0 d2 3d f0 ba 08 b1 f0 28 f3 c1 93 f0 c2 99 47 f4 bc 9c 77 9a 08 75 9a 99 d9 f0 57 f6 8c bd 7e b4 9f 0d ff 00 06 01 80 36 13 ff 0a 10 00 b6 70 02 05 00 05 00 00 c6 fe 30 00 05 00 06 00 00 0c ff 30 00 10 30 a9 6f 05 00 00 44 01 00 00 00 30 06 01 82 36 0d 0a 90 00 40 01 e0 00 50 00 12 0e 00 18 00 b0 93 a1 f0 9e 21 37 f2 9e f4 88 b0 08 6c f0 8d 21 32 f0 3d f0 d1 aa 08 92 9b bc 4a f2 77 98 b1 8e b0 8c 08 9b c2 9c 9d 96 bb 77 77 f0 a0 bc 99 b4 46 46 0d ff 00 06 01 80 36 13 ff 0a 10 00 b6 70 02 05 00 05 00 00 ae 02 31 00 05 00 06 00 00 2a 4a 31 00 10 30 17 70 05 00 00 44 01 00 00 00 30 06 01 82 36 0d 0a a0 00 40 01 c0 00 50 00,2c425752307c7ca881353725e9c79f79b4a070e5898475583114e0a7485f2682,17994cf1cf2aafadb52e1a0eeba878c18e0f434d5a331521f8c5524dd59948ba,00 01 00 00 00 10 30 62,a0 00 40 01 c0 00 50 00,00 01 00 00 00 10 05 00 05 00 00 00 05 00 06 00 00 00 10 05 00 00 01 00 00 00 06 01 0D 0A 00 01 00 00 0E 00 00 F0 F0 08 F0 08 F1 F1 F5 0D FF 00 06 01 13 FF 0A 10 00 02 05 00 05 00 00 00 05 00 06 00 00 F6 00 10 05 00 00 01 00 00 00 06 01 0D 0A 00 01 00 00 0E 00 00 F0 F0 F2 F5 F2 F2 08 F0 08 F2 F0 08 F0 0D FF 00 06 01 13 FF 0A 10 00 02 05 00 05 00 00 00 05 00 06 00 00 00 10 05 00 00 01 00 00 00 06 01 0D 0A 00 01 00 00 0E 00 00 F0 F0 F0 F0 F0 F2 F5 08 F2 F4 F0 F0 F0 F0 08 F0 F3 F0 F4 08 F0 F6 0D FF 00 06 01 13 FF 0A 10 00 02 05 00 05 00 00 00 05 00 06 00 00 0C FF 00 10 05 00 00 01 00 00 00 06 01 0D 0A 00 01 00 00 12 0E 00 18 00 F0 F2 F4 08 F0 F0 F0 08 F2 08 F0 0D FF 00 06 01 13 FF 0A 10 00 02 05 00 05 00 00 02 00 05 00 06 00 00 00 10 17 05 00 00 01 00 00 00 06 01 0D 0A 00 01 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D824000,0x4000,0,0x00537813,0x03FB,0x00537817,4,between_messages,SCN_00120000_00740000_0094,SCN_00120000_00740000_0095,06 01 80 36,f36369e22a081767514d1d73880b6a83d2bf5d82724de415e83c08e9c22023da,737b9c6b13c3e8e766e28fc97ba3ce65e9e1bf3cb93898b208cf6c1ad2fad37c,06 01 80 36,06 01 80 36,06 01
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D824000,0x4000,0,0x00537817,0x03FF,0x00537836,31,between_messages,SCN_00120000_00740000_0094,SCN_00120000_00740000_0095,13 ff 0a 10 00 b6 70 02 05 00 00 44 01 00 00 00 30 06 01 82 36 0d 0a b0 00 40 01 a0 00 3c 00,caa833fe8f9ba4497b637b3d68f25c0b123507f98955d172afed5e0de96bc398,28da610a50aca2fb65b2de3991b715cf54fd10615d1e01c7428834cde5eaa71d,13 ff 0a 10 00 b6 70 02,b0 00 40 01 a0 00 3c 00,13 FF 0A 10 00 02 05 00 00 01 00 00 00 06 01 0D 0A 00 01 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00120000.MDT,00120000,0x00740000,0x0D824000,0x4000,0,0x0053785D,0x0445,0x00537900,163,resource_tail,SCN_00120000_00740000_0095,,06 01 80 36 13 ff 0a 10 00 b6 70 02 02 05 00 02 04 00 02 00 00 00 10 30 a5 70 13 ff 01 1f 08 0e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 05 00 02 44 01 00 00 00 00 10 30 95 70 10 00 9e 6d 06 01 83 36 06 01 80 36 13 ff 0a 10 00 b6 70 02 05 00 02 04 00 03 00 00 00 10 30 b3 70 02 02 02 02 13 ff 01 10 00 b6 70 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,3bfc045609966aed67b73c7ba4da042861f4b47868f359637f6cca8c28babfcf,c94bd0ae660ff34910bbe5f3428ecc38f17630cbadc38d357dffc576d0af56ab,06 01 80 36 13 ff 0a 10,00 00 00 00 00 00 00 00,06 01 13 FF 0A 10 00 02 02 05 00 02 04 00 02 00 00 00 10 13 FF 01 1F 08 0E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 05 00 02 01 00 00 00 00 10 10 00 06 01 06 01 13 FF 0A 10 00 02 05 00 02 04 00 03 00 00 00 10 02 02 02 02 13 FF 01 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00150100.MDT,00150100,0x00740000,0x00006000,0x6000,0,0x003D626C,0x0004,0x003D627F,19,pre_message,,SCN_00150100_00740000_0001,00 a6 95 0f 00 10 30 c7 00 0d 09 ff ff ff ff 60 00 3c 00,91173496ea928761741c823b0bb6c4a281f6a9f947341eaed5a39d1fbb65bf58,6c5990951bf2bd871be37669d80270d4a24f89fac072faf21ef617664c3da10c,00 a6 95 0f 00 10 30 c7,ff ff ff ff 60 00 3c 00,00 0F 00 10 00 0D 09 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00150100.MDT,00150100,0x00740000,0x00006000,0x6000,0,0x003D629A,0x0032,0x003D629E,4,between_messages,SCN_00150100_00740000_0001,SCN_00150100_00740000_0002,05 00 02 04,a348a3d36579e47243607fa7189cd286346d4f1a35ba8213a1e56e6c50e8c1f8,6f263b2173be918e3cafde4a6ae1dbcf45c357c36234b4822be87bdac553866e,05 00 02 04,05 00 02 04,05 00 02 04
/private/tmp/gr3-ship-analysis.CYee09/DATA_00150100.MDT,00150100,0x00740000,0x00006000,0x6000,0,0x003D629E,0x0036,0x003D6346,168,between_messages,SCN_00150100_00740000_0001,SCN_00150100_00740000_0002,00 00 00 00 00 10 30 52 00 1f 09 d2 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 05 00 02 04 00 01 00 00 00 10 30 91 00 06 01 bc 01 13 ff 2e 0d 0a a8 00 40 01 b0 00 3c 00 80 0e 00 00 00 21 08 12 00 61 69 48 66 69 7f 9b f1 5f f0 d6 f0 8a 92 08 21 0d ff 00 10 00 0d 00 02 05 00 02 04 00 02 00 00 00 10 30 b8 00 13 ff 01 1f 08 0f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 0d 00 02 05 00 02 04 00 03 00 00 00 10 30 c6 00 02 02 05 00 05 00 00 a6 95 0f 00 10 30 c0 01 0d 09 ff ff ff ff 90 00 50 00,288778374a076784e281f33df19f90fc9537652c9912244bbd133bc9a8bb61c1,61f38a39974d7070a2a0ace64643c8b9c10fc5c53bed4a4c87955dfd03a7db31,00 00 00 00 00 10 30 52,ff ff ff ff 90 00 50 00,00 00 00 00 00 10 00 1F 09 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 05 00 02 04 00 01 00 00 00 10 00 06 01 01 13 FF 0D 0A 00 01 00 00 0E 00 00 00 08 12 00 F1 F0 F0 08 0D FF 00 10 00 0D 00 02 05 00 02 04 00 02 00 00 00 10 00 13 FF 01 1F 08 0F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 0D 00 02 05 00 02 04 00 03 00 00 00 10 00 02 02 05 00 05 00 00 0F 00 10 01 0D 09 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00150100.MDT,00150100,0x00740000,0x00006000,0x6000,0,0x003D636C,0x0104,0x003D6430,196,resource_tail,SCN_00150100_00740000_0002,,05 00 02 04 00 00 00 00 00 10 30 24 01 1f 09 d2 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 05 00 02 04 00 01 00 00 00 10 30 63 01 06 01 bc 01 13 ff 2e 0d 0a a8 00 40 01 b0 00 3c 00 80 0e 00 00 00 21 08 12 00 61 69 48 66 69 7f 9b f1 5f f0 d6 f0 8a 92 08 21 0d ff 00 10 00 d4 00 02 05 00 02 04 00 02 00 00 00 10 30 8a 01 13 ff 01 1f 08 0f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 d4 00 02 05 00 02 04 00 03 00 00 00 10 30 b1 01 13 ff 01 1f 08 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 d4 00 02 05 00 02 04 00 04 00 00 00 10 30 bf 01 02 02 02 02 00 00 00 00 00 00,b5282aacf0ad4e853b88221c81d7a7d94852434101d94aef397f2e26232ded5d,9574650ee28e4b8325537921a8e6589526bd613a9e214940cfe6eb2b5bb669b6,05 00 02 04 00 00 00 00,02 02 00 00 00 00 00 00,05 00 02 04 00 00 00 00 00 10 01 1F 09 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 05 00 02 04 00 01 00 00 00 10 01 06 01 01 13 FF 0D 0A 00 01 00 00 0E 00 00 00 08 12 00 F1 F0 F0 08 0D FF 00 10 00 00 02 05 00 02 04 00 02 00 00 00 10 01 13 FF 01 1F 08 0F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 00 02 05 00 02 04 00 03 00 00 00 10 01 13 FF 01 1F 08 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 00 02 05 00 02 04 00 04 00 00 00 10 01 02 02 02 02 00 00 00 00 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00150100.MDT,00150100,0x00740000,0x00396001,0x6000,1,0x003D6434,0x0004,0x003D6447,19,pre_message,,SCN_00150100_00740000_0003,00 a6 95 0f 00 10 30 48 02 0d 09 ff ff ff ff 60 00 28 00,a55585aef7da169724b1c23f04acd26e634e4d2d3c53ea15383dce2002ef5821,661f05cbd4fc2325d1ba2d5f9fbe694fc22d033302e9b5764545a269764dc799,00 a6 95 0f 00 10 30 48,ff ff ff ff 60 00 28 00,00 0F 00 10 02 0D 09 FF FF FF FF 00 00
/private/tmp/gr3-ship-analysis.CYee09/DATA_00150100.MDT,00150100,0x00740000,0x00396001,0x6000,1,0x003D645A,0x002A,0x003D645E,4,between_messages,SCN_00150100_00740000_0003,SCN_00150100_00740000_0004,05 00 02 04,a348a3d36579e47243607fa7189cd286346d4f1a35ba8213a1e56e6c50e8c1f8,6f263b2173be918e3cafde4a6ae1dbcf45c357c36234b4822be87bdac553866e,05 00 02 04,05 00 02 04,05 00 02 04
/private/tmp/gr3-ship-analysis.CYee09/DATA_00150100.MDT,00150100,0x00740000,0x00396001,0x6000,1,0x003D645E,0x002E,0x003D64C7,105,between_messages,SCN_00150100_00740000_0003,SCN_00150100_00740000_0004,00 00 00 00 00 10 30 12 02 1f 09 d2 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 05 00 02 04 00 01 00 00 00 10 30 39 02 13 ff 01 1f 08 0f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 d5 01 02 05 00 02 04 00 02 00 00 00 10 30 47 02 02 02 05 00 05 00 00 a6 95 0f 00 10 30 fa 02 0d 09 ff ff ff ff 90 00 3c 00,77f8fb371c620f3847581171603d81a2d68e9eae012b591e9f8b934520e24ef4,a89c07ac2aa99a2a4c5b2b72fecf502a90b3e0de72891b6232f93286839131b8,00 00 00 00 00 10 30 12,ff ff ff ff 90 00 3c 00,00 00 00 00 00 10 12 02 1F 09 07 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 05 00 02 04 00 01 00 00 00 10 02 13 FF 01 1F 08 0F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 10 00 01 02 05 00 02 04 00 02 00 00 00 10 02 02 02 05 00 05 00 00 0F 00 10 02 0D 09 FF FF FF FF 00 00
