id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,opcode,command_argument,command_raw_hex,header_record_offset,text_record_offset,end_record_offset,record_offset,record_ordinal,chunk_index,glyph_count,unresolved_glyph_count,speaker_evidence_status,speaker_source
NPC_D1_00008000_R00740000_O82_0005,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_82,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,4,0x00049987,0x00049982,90 79 79 b0 82 77 82 b4 c2 7e 9f c9 44 08 88 c3 21 c1 f3 82 b4 b6 f4 79 b4 08 3d f2 99 20 f4 b0 bc 93 ba e4 0d ff 00,"そううまくいくもんかねェ？
さァ<G0001><G03E1>くも<G04A6>うも
次で<G0410>まりだよッ",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""82 0e 00 4f 00"",""kind"":""MESSAGE_HEADER"",""opcode"":130,""argument"":79},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x82 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x82,0x004f,82 0e 00 4f 00,0x00000782,0x00000787,0x000007ae,0x00049200,0,8,30,4,SUPPORTED,face_child_alfina_03
NPC_D1_00008000_R00740000_O32_0009,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_32,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,8,0x000499bd,0x000499b8,20 f0 e4 43 08 56 7b f0 a0 51 a0 94 f3 99 f6 9c c2 93 91 08 54 f1 e5 f1 a1 57 93 43 08 88 f0 bd 9d 20 f4 b0 95 98 bd 88 43 0d ff 00,"ハッ！
<G0036>分の1の<G03B4>率なんだ<G0071>
<G01D4>後は<G0037>だ！
出るに<G0410>まってるさ！",,UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""32 0e 00 27 00"",""kind"":""MESSAGE_HEADER"",""opcode"":50,""argument"":39},{""offset"":4,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":28,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x32 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x32,0x0027,32 0e 00 27 00,0x000007b8,0x000007bd,0x000007e9,0x00049200,0,8,30,6,SUPPORTED,face_alonso_06
NPC_D1_00008000_R00740000_O82_0006,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_82,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,5,0x00049a09,0x00049a04,cf c9 e4 29 f0 e4 29 f0 e4 43 08 6b f4 89 f5 93 95 92 9f 43 08 51 52 93 ba 21 51 52 43 08 c9 f4 a0 28 f5 8a f0 bc c5 45 41 0d ff 00,"キェッヘッヘッ！
残<G0549>だったね！
12だよ<G0001>12！
親の<G04E8>取りィ〜<G0021>",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""82 0e 00 50 00"",""kind"":""MESSAGE_HEADER"",""opcode"":130,""argument"":80},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":29,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x82 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x82,0x0050,82 0e 00 50 00,0x00000804,0x00000809,0x00000835,0x00049200,0,8,31,4,SUPPORTED,face_child_alfina_04
NPC_D1_00008000_R00740000_O32_0010,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_32,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,9,0x00049a44,0x00049a3f,21 f0 21 21 f0 cd 9c 74 95 41 08 b0 92 51 52 99 c1 f5 84 93 9a 7c e4 42 0d ff 00,"バ<G0001>バカな<G0054>っ<G0021>
また12で負けだと<G005C>ッ<G0022>",,UNASSIGNED,ウル,"[{""offset"":-5,""raw_hex"":""32 0e 00 2d 00"",""kind"":""MESSAGE_HEADER"",""opcode"":50,""argument"":45},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x32 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x32,0x002d,32 0e 00 2d 00,0x0000083f,0x00000844,0x0000085f,0x00049200,0,8,20,5,SUPPORTED,face_ull_04
NPC_D1_00008000_R00740000_O32_0011,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_32,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,10,0x00049a81,0x00049a7c,5d f0 2e f6 c1 9c 82 8a 92 60 f6 9c c2 7e 9d 08 9c c2 a0 25 f3 a5 f0 b4 9c 77 8f 08 77 77 a0 7e 21 90 be 99 b4 44 0d ff 00,"自<G05BE>をなくした<G05F0>なんかに
なんの魅力もない<G006F>
いいのか<G0001>それでも？",,UNASSIGNED,ウル,"[{""offset"":-5,""raw_hex"":""32 0e 00 2c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":50,""argument"":44},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x32 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x32,0x002c,32 0e 00 2c 00,0x0000087c,0x00000881,0x000008aa,0x00049200,0,8,31,4,SUPPORTED,face_ull_03
NPC_D1_00008000_R00740000_O82_0007,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_82,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,6,0x00049ab9,0x00049ab4,90 a0 83 f5 99 08 a1 f0 96 b3 98 82 be bd 93 84 99 77 77 a0 88 08 9d f1 8a 98 bd ba 21 c4 3f f0 3a f0 df 08 d9 32 f0 6d f0 8a 92 77 82 bb 77 9d 9f c9 46 46 07 88 c3 21 94 f2 b3 bd ba e4 43 0d ff 00,"その<G0543>で
見つめてくれるだけでいいのさ
愛してるよ<G0001>アロンソ
シメ<G011D>したいくらいにねェ<G0026><G0026><CTRL:07>さァ<G0001><G02E4>めるよッ！",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""82 0e 00 4f 00"",""kind"":""MESSAGE_HEADER"",""opcode"":130,""argument"":79},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":35,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":52,""raw_hex"":""07"",""kind"":""UNKNOWN_CONTROL""},{""offset"":63,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x82 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x82,0x004f,82 0e 00 4f 00,0x000008b4,0x000008b9,0x000008fb,0x00049200,0,8,51,7,SUPPORTED,face_child_alfina_03
NPC_D1_00008000_R00740000_O82_0008,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_82,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,7,0x00049b1b,0x00049b16,75 77 7e c0 bb 8d 08 88 f0 93 8a 93 84 a1 dc f1 3d f4 c2 f2 93 9f c9 08 51 50 e2 f1 93 ba 21 7b 7a 21 c4 3f f0 3a f0 df 44 07 0e 00 4f 00 7d b6 74 21 9b 79 8a 92 c2 93 77 44 08 ab f3 80 f1 7f e1 f0 77 8b b5 9c 77 7e 0d ff 00,"あいかわらず
出だしだけは絶好調だねェ
10<G0262>だよ<G0001>え<G005A><G0001>アロンソ？<CTRL:07 0E 00 4F 00>おや<G0054><G0001>どうしたんだい？
<G03CB>色が悪いじゃないか",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""82 0e 00 50 00"",""kind"":""MESSAGE_HEADER"",""opcode"":130,""argument"":80},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""07 0e 00 4f 00"",""kind"":""INLINE_07"",""argument"":79},{""offset"":58,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":72,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x82 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x82,0x0050,82 0e 00 50 00,0x00000916,0x0000091b,0x00000966,0x00049200,0,8,54,7,SUPPORTED,face_child_alfina_04
NPC_D1_00008000_R00740000_O32_0012,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_32,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,11,0x00049b75,0x00049b70,90 c2 9c 86 92 74 9f 7b 88 43 08 60 f6 a1 6c f0 8d 46 46 21 ac f4 96 43 08 88 74 21 41 f3 be ba 43 0d ff 00,"そんなこた<G0054>ねえさ！
<G05F0>は<G011C>ず<G0026><G0026><G0001>勝つ！
さ<G0054><G0001>振れよ！",,UNASSIGNED,ウル,"[{""offset"":-5,""raw_hex"":""32 0e 00 2c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":50,""argument"":44},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x32 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x32,0x002c,32 0e 00 2c 00,0x00000970,0x00000975,0x00000999,0x00049200,0,8,27,8,SUPPORTED,face_ull_03
NPC_D1_00008000_R00740000_O82_0009,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_82,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,8,0x00049bb9,0x00049bb4,b0 92 51 50 e2 f1 69 f1 84 43 08 99 b4 21 57 f1 9d a1 22 f1 35 f2 77 46 46 08 a4 7a e4 29 f0 e4 29 f0 e4 43 08 90 bf 90 bf 6f f0 37 f4 7d 8a 43 0d ff 00,"また10<G0262>付け！
でも<G0001><G01D7>には<G01A2>遠い<G0026><G0026>
ひ<G005A>ッヘッヘッ！
そろそろ覚<G0427>おし！",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""82 0e 00 50 00"",""kind"":""MESSAGE_HEADER"",""opcode"":130,""argument"":80},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":48,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x82 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x82,0x0050,82 0e 00 50 00,0x000009b4,0x000009b9,0x000009ec,0x00049200,0,8,36,8,SUPPORTED,face_child_alfina_04
NPC_D1_00008000_R00740000_O32_0013,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_32,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,12,0x00049c2c,0x00049c27,b0 93 b0 93 93 91 21 24 f0 c4 3a f0 cd 43 08 ac f4 c1 f5 a1 e3 f1 c0 95 98 b1 bd b0 99 08 c0 7e bb 9f 7a 43 08 3d f2 93 e4 43 0d ff 00,"まだまだだ<G0071><G0001>ビアンカ！
勝負は<G0263>わってみるまで
わからね<G005A>！
次だッ！",,UNASSIGNED,ウル,"[{""offset"":-5,""raw_hex"":""32 0e 00 2b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":50,""argument"":43},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":29,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":42,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x32 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x32,0x002b,32 0e 00 2b 00,0x00000a27,0x00000a2c,0x00000a59,0x00049200,0,8,33,4,SUPPORTED,face_ull_02
NPC_D1_00008000_R00740000_O82_0010,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_82,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,9,0x00049c79,0x00049c74,cf c9 e4 29 f0 e4 29 f0 e4 43 08 b6 95 9a 51 e5 f5 7f f1 43 08 ac f1 a0 8e f1 51 e5 f5 08 7f 84 95 a9 94 9d 2e f2 51 9d f0 93 9f c9 43 0d ff 00,"キェッヘッヘッ！
やっと1枚<G01FF>！
<G022C>の皮1枚
がけっ<G0089>ちに指1本だねェ！",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""82 0e 00 50 00"",""kind"":""MESSAGE_HEADER"",""opcode"":130,""argument"":80},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":29,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":45,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x82 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x82,0x0050,82 0e 00 50 00,0x00000a74,0x00000a79,0x00000aa9,0x00049200,0,8,33,3,SUPPORTED,face_child_alfina_04
NPC_D1_00008000_R00740000_O32_0014,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_32,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,13,0x00049cb8,0x00049cb3,d4 47 31 f0 7f e3 f1 c0 bb 9c 77 7e 81 bc 08 ac f4 a6 f1 b4 93 f5 a6 f1 b4 9f 7a 08 75 bd a0 a1 e2 c6 db 9a cd 47 ea 93 84 93 08 8c f0 84 bf ba 21 24 f0 c4 3a f0 cd 43 0d ff 00,"ゲームが<G0263>わらないかぎり
勝者も<G0553>者もね<G005A>
あるのはダイスとカードだけだ
<G013C>けろよ<G0001>ビアンカ！",,UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""32 0e 00 26 00"",""kind"":""MESSAGE_HEADER"",""opcode"":50,""argument"":38},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":42,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":56,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x32 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x32,0x0026,32 0e 00 26 00,0x00000ab3,0x00000ab8,0x00000af3,0x00049200,0,8,44,5,SUPPORTED,face_alonso_05
NPC_D1_00008000_R00740000_O82_0011,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_82,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,10,0x00049d02,0x00049cfd,20 f0 3a f0 e4 43 08 55 f1 7f 95 92 95 98 31 f0 e2 88 43 08 88 c3 21 77 82 ba 43 0d ff 00,"ハンッ！
強がったってムダさ！
さァ<G0001>いくよ！",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""82 0e 00 4f 00"",""kind"":""MESSAGE_HEADER"",""opcode"":130,""argument"":79},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x82 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x82,0x004f,82 0e 00 4f 00,0x00000afd,0x00000b02,0x00000b20,0x00049200,0,8,21,1,SUPPORTED,face_child_alfina_03
NPC_D1_00008000_R00740000_O82_0012,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_82,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,11,0x00049d40,0x00049d3b,7d b6 7d b6 21 9d f0 78 f1 9d 77 77 7f f1 7f 08 88 f0 bd 8b b5 9c 77 7e 44 08 88 98 21 54 f1 e5 f1 9d 6a f3 6a f2 a0 aa f4 23 f2 a1 08 9b 95 94 9d b2 f5 b6 f4 b2 c2 93 bf 79 9f c9 44 0d ff 00,"おやおや<G0001>本当にいい<G01FF>が
出るじゃないか？
さて<G0001><G01D4>後に運命の女神は
どっちに微<G04A6>むんだろうねェ？",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""82 0e 00 4f 00"",""kind"":""MESSAGE_HEADER"",""opcode"":130,""argument"":79},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":44,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":61,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x82 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x82,0x004f,82 0e 00 4f 00,0x00000b3b,0x00000b40,0x00000b80,0x00049200,0,8,46,5,SUPPORTED,face_child_alfina_03
NPC_D1_00008000_R00740000_O82_0013,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_82,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,12,0x00049dd6,0x00049dd1,35 f6 ec f3 9c 7d eb f2 64 f0 93 ba 43 08 c4 e1 d9 b5 21 86 79 b6 95 98 08 3e f6 8a 77 b4 a0 a1 7d f0 9d 80 f0 be 98 80 92 43 08 88 c3 21 6a f3 6a f2 a0 a4 9a a7 bc 93 ba 43 0d ff 00,"<G05C5><G040C>なお世<G0114>だよ！
アタシゃ<G0001>こうやって
<G05CE>しいものは手に入れてきた！
さァ<G0001>運命のひとふりだよ！",,UNASSIGNED,エメリウス,"[{""offset"":-5,""raw_hex"":""82 0e 00 51 00"",""kind"":""MESSAGE_HEADER"",""opcode"":130,""argument"":81},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":42,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":58,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED dialogue-family candidate: 0x82 0E 00 <argument> + text + 0D FF 00; command is exported separately from the existing 0x02/0x22 scenario table. JP glyph recovery remains incomplete for this row.,0x82,0x0051,82 0e 00 51 00,0x00000bd1,0x00000bd6,0x00000c13,0x00049200,0,8,46,6,SUPPORTED,face_child_emelious_01
NPC_D1_00030000_R00740000_O81_0001,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,0,0x008d101d,0x008d1018,75 bb 21 c1 f1 80 98 bd 8b b5 9c 77 08 ba 7e 95 92 c0 9f 21 37 f0 c8 cf e1 f3 0d ff 00,"あら<G0001>生きてるじゃない
よかったわね<G0001>ユウキ君",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 30 01"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":304},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0130,81 0e 00 30 01,0x00000518,0x0000051d,0x0000053a,0x008d0b00,0,6,22,2,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0002,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,1,0x008d1078,0x008d1073,4d f4 ba 21 4d f4 43 08 23 f0 d5 47 cf a1 27 f1 94 98 8a f5 7b bd 8a 08 29 f0 3a f0 9c e5 f2 57 f2 a1 c8 3f f0 96 77 98 bd 8a 46 08 b2 f1 b4 21 2b f5 7f 8a 82 9c 95 92 b4 a0 9f 43 0d ff 00,"<G043D>よ<G0001><G043D>！
ヒコーキは落ちて燃えるし
ヘンな盗<G02A7>はウロついてるし<G0026>
森も<G0001><G04EB>がしくなったものね！",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 30 01"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":304},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":60,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0130,81 0e 00 30 01,0x00000573,0x00000578,0x000005b7,0x008d0b00,0,6,45,7,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0003,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,2,0x008d10e9,0x008d10e4,75 c2 9c 9d 21 b2 f1 7f ac f3 9c 77 c2 8b b5 08 86 b4 95 98 3d f9 8a f7 a0 94 f4 42 f1 9c c2 98 08 31 f0 3c f0 46 08 b0 92 21 77 f0 78 f0 c5 f0 9d bd f3 23 f6 bc ba 0d ff 00,"あんなに<G0001>森が危ないんじゃ
こもって<G083D><G06EA>の修行なんて
ムリ<G0026>
また<G0001>道具<G0175>に<G03DD>戻りよ",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 30 01"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":304},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":32,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":55,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0130,81 0e 00 30 01,0x000005e4,0x000005e9,0x00000623,0x008d0b00,0,6,39,7,UNPROVEN,
NPC_D1_00030000_R00740000_O81_0004,NPC_DIALOGUE,NPC_DIALOGUE_OPCODE_81,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,3,0x008d115e,0x008d1159,90 79 9c a0 ba 9f 7a 08 ad c2 9a 7e c0 77 90 79 9c 59 f1 46 09 08 69 f5 a3 f0 c1 21 b0 7e 88 be 92 9a a1 f1 95 92 bb 08 77 80 9c bc 21 d1 24 f0 93 b4 a0 43 0d ff 00,"そうなのよね<G005A>
ほんとかわいそうな子<G0026><CTRL:09>
<G0529>長を<G0001>まかされたと思ったら
いきなり<G0001>クビだもの！",,UNASSIGNED,,"[{""offset"":-5,""raw_hex"":""81 0e 00 30 01"",""kind"":""MESSAGE_HEADER"",""opcode"":129,""argument"":304},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":52,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: 0x81 0E 00 <argument> + text + 0D FF 00 in a ScnrScriptEmulator&Converter record; 0x81 argument semantics and NPC speaker name are not proven. JP glyph recovery remains incomplete for this row.,0x81,0x0130,81 0e 00 30 01,0x00000659,0x0000065e,0x00000695,0x008d0b00,0,6,43,5,UNPROVEN,
