id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ITEM_0342_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0342,,1,0x109F4,,38 F0 39 F0 2B F0 36,防御＋6,방어＋6,71 F9 69 2B F0 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0343_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0343,,1,0x10A1D,,38 F0 39 F0 2B F0 32,防御＋2,방어＋2,71 F9 69 2B F0 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0344_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0344,,1,0x10A3E,,38 F0 39 F0 2B F0 31,防御＋1,방어＋1,71 F9 69 2B F0 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0345_EFFECT_1,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0345,,1,0x10A66,,38 F0 39 F0 2B F0 38 35 20 2D F8 21 F4 2B F0 38 35,防御＋85　抵抗＋85,방어＋85 저항＋85,71 F9 69 2B F0 38 35 20 7B 2A F9 2B F0 38 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0345_EFFECT_2,ITEM,armor,GR3.MDZ,GR3.MDT,ITEM_RECORD_0345,,2,0x10A78,,BB C7 27 C1 BB 77 F1 78 F1 A1 6C 8B 78 38 F0 63,ステータス殊常をすべて防ぐ,모든 상태이상 방지,B2 CD 20 BD D3 F8 6B BD 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0351_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0351,,1,0x10AA0,,22 F1 46 F0 2B F0 32 30 20 45 F0 46 F0 2B F0 32 30,行動＋20　移動＋20,행동＋20 이동＋20,A5 E7 F7 2B F0 32 30 20 6B E7 F7 2B F0 32 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0351_EFFECT_2,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0351,,2,0x10AB2,,6C 8B 78 80 64 F0 65 F0 80 C2 E2 27 BA A1 82 F5 73 F1 6C 9D,すべての属性のダメージを軽減する,모든속성 피해 감소,B2 CD 49 F7 D6 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-resistance rule,
ITEM_0352_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0352,,1,0x10AE1,,22 F1 46 F0 2B F0 31 36 20 45 F0 46 F0 2B F0 31 36,行動＋16　移動＋16,행동＋16 이동＋16,A5 E7 F7 2B F0 31 36 20 6B E7 F7 2B F0 31 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0354_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0354,,1,0x10B11,,22 F1 46 F0 2B F0 31 30 20 45 F0 46 F0 5F 20 F0 27 D8 7D 7C 9D,行動＋10　移動がワープになる,행동＋10 이동 워프,A5 E7 F7 2B F0 31 30 20 6B E7 F7 20 26 F7 6E F7,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0355_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0355,,1,0x10B40,,22 F1 46 F0 2B F0 31 32 20 45 F0 46 F0 2B F0 31 32,行動＋12　移動＋12,행동＋12 이동＋12,A5 E7 F7 2B F0 31 32 20 6B E7 F7 2B F0 31 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0356_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0356,,1,0x10B6D,,22 F1 46 F0 2B F0 31 30 20 45 F0 46 F0 2B F0 31 30,行動＋10　移動＋10,행동＋10 이동＋10,A5 E7 F7 2B F0 31 30 20 6B E7 F7 2B F0 31 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0357_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0357,,1,0x10B9A,,22 F1 46 F0 2B F0 36 20 45 F0 46 F0 2B F0 36,行動＋6　移動＋6,행동＋6 이동＋6,A5 E7 F7 2B F0 36 20 6B E7 F7 2B F0 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0358_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0358,,1,0x10BC6,,45 F0 46 F0 2B F0 31 32,移動＋12,이동＋12,6B E7 F7 2B F0 31 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0359_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0359,,1,0x10BE8,,22 F1 46 F0 2B F0 32 20 45 F0 46 F0 2B F0 32,行動＋2　移動＋2,행동＋2 이동＋2,A5 E7 F7 2B F0 32 20 6B E7 F7 2B F0 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0360_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0360,,1,0x10C11,,22 F1 46 F0 2B F0 31 20 45 F0 46 F0 2B F0 31,行動＋1　移動＋1,행동＋1 이동＋1,A5 E7 F7 2B F0 31 20 6B E7 F7 2B F0 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0361_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0361,,1,0x10C3B,,45 F0 46 F0 2B F0 32,移動＋2,이동＋2,6B E7 F7 2B F0 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0362_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0362,,1,0x10C60,,22 F1 46 F0 2B F0 32 30 20 45 F0 46 F0 5F 20 F0 27 D8 7D 7C 9D,行動＋20　移動がワープになる,행동＋20 이동 워프,A5 E7 F7 2B F0 32 30 20 6B E7 F7 20 26 F7 6E F7,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0363_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0363,,1,0x10C94,,45 F0 46 F0 5F 20 F0 27 D8 7D 7C 9D,移動がワープになる,이동이 워프로 변경,6B E7 F7 6B 20 26 F7 6E F7 79 20 7C F9 D0 F4,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0364_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0364,,1,0x10CBB,,45 F0 46 F0 2B F0 36 30,移動＋60,이동＋60,6B E7 F7 2B F0 36 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0365_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0365,,1,0x10CDE,,45 F0 46 F0 2B F0 33 36,移動＋36,이동＋36,6B E7 F7 2B F0 33 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0366_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0366,,1,0x10D02,,45 F0 46 F0 2B F0 33 30,移動＋30,이동＋30,6B E7 F7 2B F0 33 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0367_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0367,,1,0x10D20,,45 F0 46 F0 2B F0 32 34,移動＋24,이동＋24,6B E7 F7 2B F0 32 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0368_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0368,,1,0x10D46,,45 F0 46 F0 2B F0 31 38,移動＋18,이동＋18,6B E7 F7 2B F0 31 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0369_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0369,,1,0x10D67,,22 F1 46 F0 2B F0 36,行動＋6,행동＋6,A5 E7 F7 2B F0 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0370_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0370,,1,0x10D83,,22 F1 46 F0 2B F0 34 20 45 F0 46 F0 2B F0 34,行動＋4　移動＋4,행동＋4 이동＋4,A5 E7 F7 2B F0 34 20 6B E7 F7 2B F0 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0371_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0371,,1,0x10DAF,,45 F0 46 F0 2B F0 36,移動＋6,이동＋6,6B E7 F7 2B F0 36,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0371_EFFECT_2,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0371,,2,0x10DB7,,47 F1 28 D4 F0 64 F0 65 F0 80 C2 E2 27 BA A1 82 F5 73 F1 6C 9D,水・風属性のダメージを軽減する,물·바람속성 피해 감소,EA 28 9F BE 49 F7 D6 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-resistance rule,
ITEM_0372_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0372,,1,0x10DE3,,22 F1 46 F0 2B F0 32 30 20 45 F0 46 F0 2B F0 31 30,行動＋20　移動＋10,행동＋20 이동＋10,A5 E7 F7 2B F0 32 30 20 6B E7 F7 2B F0 31 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0373_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0373,,1,0x10E10,,22 F1 46 F0 2B F0 32 35,行動＋25,행동＋25,A5 E7 F7 2B F0 32 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0375_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0375,,1,0x10E50,,22 F1 46 F0 2B F0 32 20 45 F0 46 F0 2B F0 31,行動＋2　移動＋1,행동＋2 이동＋1,A5 E7 F7 2B F0 32 20 6B E7 F7 2B F0 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0377_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0377,,1,0x10E7C,,22 F1 46 F0 2B F0 33 30,行動＋30,행동＋30,A5 E7 F7 2B F0 33 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0378_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0378,,1,0x10EA4,,22 F1 46 F0 2B F0 32 34,行動＋24,행동＋24,A5 E7 F7 2B F0 32 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0379_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0379,,1,0x10ECB,,22 F1 46 F0 2B F0 31 38,行動＋18,행동＋18,A5 E7 F7 2B F0 31 38,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0380_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0380,,1,0x10EEC,,22 F1 46 F0 2B F0 31 35,行動＋15,행동＋15,A5 E7 F7 2B F0 31 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0381_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0381,,1,0x10F0E,,22 F1 46 F0 2B F0 31 32,行動＋12,행동＋12,A5 E7 F7 2B F0 31 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0382_EFFECT_1,ITEM,shoes,GR3.MDZ,GR3.MDT,ITEM_RECORD_0382,,1,0x10F2F,,22 F1 46 F0 2B F0 39,行動＋9,행동＋9,A5 E7 F7 2B F0 39,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0401_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0401,,1,0x10F54,,36 F0 37 F0 2B F0 35,攻撃＋5,공격＋5,D8 F5 B3 F4 2B F0 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0402_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0402,,1,0x10F7B,,36 F0 37 F0 2B F0 31 30,攻撃＋10,공격＋10,D8 F5 B3 F4 2B F0 31 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0403_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0403,,1,0x10FA2,,36 F0 37 F0 2B F0 32 35,攻撃＋25,공격＋25,D8 F5 B3 F4 2B F0 32 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0404_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0404,,1,0x10FC7,,38 F0 39 F0 2B F0 35,防御＋5,방어＋5,71 F9 69 2B F0 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0405_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0405,,1,0x10FEE,,38 F0 39 F0 2B F0 31 30,防御＋10,방어＋10,71 F9 69 2B F0 31 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0406_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0406,,1,0x11017,,38 F0 39 F0 2B F0 32 35,防御＋25,방어＋25,71 F9 69 2B F0 32 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0407_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0407,,1,0x1103E,,4A F0 85 F0 2B F0 35,魔力＋5,마력＋5,5C 93 F8 2B F0 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0408_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0408,,1,0x11067,,4A F0 85 F0 2B F0 31 30,魔力＋10,마력＋10,5C 93 F8 2B F0 31 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0409_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0409,,1,0x1108D,,4A F0 85 F0 2B F0 32 35,魔力＋25,마력＋25,5C 93 F8 2B F0 32 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0410_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0410,,1,0x110AE,,2D F8 21 F4 2B F0 35,抵抗＋5,저항＋5,7B 2A F9 2B F0 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0411_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0411,,1,0x110D4,,2D F8 21 F4 2B F0 31 30,抵抗＋10,저항＋10,7B 2A F9 2B F0 31 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0412_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0412,,1,0x110FD,,2D F8 21 F4 2B F0 32 35,抵抗＋25,저항＋25,7B 2A F9 2B F0 32 35,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0413_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0413,,1,0x11120,,22 F1 46 F0 2B F0 32,行動＋2,행동＋2,A5 E7 F7 2B F0 32,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0414_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0414,,1,0x11147,,22 F1 46 F0 2B F0 34,行動＋4,행동＋4,A5 E7 F7 2B F0 34,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0415_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0415,,1,0x1116D,,22 F1 46 F0 2B F0 31 30,行動＋10,행동＋10,A5 E7 F7 2B F0 31 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0416_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0416,,1,0x11195,,45 F0 46 F0 2B F0 31 30,移動＋10,이동＋10,6B E7 F7 2B F0 31 30,,[],TRANSLATED,NO,positional item HELP trailer; equipment-stat rule,
ITEM_0417_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0417,,1,0x111BC,,6C 8B 78 80 64 F0 65 F0 80 C2 E2 27 BA A1 82 F5 73 F1 6C 9D,すべての属性のダメージを軽減する,모든속성 피해 감소,B2 CD 49 F7 D6 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-resistance rule,
ITEM_0417_EFFECT_2,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0417,,2,0x111D1,,BB C7 27 C1 BB 77 F1 78 F1 A1 6C 8B 78 38 F0 63,ステータス殊常をすべて防ぐ,모든 상태이상 방지,B2 CD 20 BD D3 F8 6B BD 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0418_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0418,,1,0x111FE,,6C 8B 78 80 64 F0 65 F0 80 C2 E2 27 BA A1 82 F5 73 F1 6C 9D,すべての属性のダメージを軽減する,모든속성 피해 감소,B2 CD 49 F7 D6 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-resistance rule,
ITEM_0419_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0419,,1,0x11234,,C6 F0 64 F0 65 F0 80 C2 E2 27 BA A1 82 F5 73 F1 6C 9D,火属性のダメージを軽減する,불속성 피해 감소,95 F2 49 F7 D6 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-resistance rule,
ITEM_0420_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0420,,1,0x11268,,51 F5 64 F0 65 F0 80 C2 E2 27 BA A1 82 F5 73 F1 6C 9D,土属性のダメージを軽減する,땅속성 피해 감소,56 F8 49 F7 D6 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-resistance rule,
ITEM_0421_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0421,,1,0x1129C,,47 F1 64 F0 65 F0 80 C2 E2 27 BA A1 82 F5 73 F1 6C 9D,水属性のダメージを軽減する,물속성 피해 감소,EA 49 F7 D6 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-resistance rule,
ITEM_0422_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0422,,1,0x112D0,,D4 F0 64 F0 65 F0 80 C2 E2 27 BA A1 82 F5 73 F1 6C 9D,風属性のダメージを軽減する,바람속성 피해 감소,9F BE 49 F7 D6 20 C9 74 20 33 F2 B4,,[],TRANSLATED,NO,positional item HELP trailer; elemental-resistance rule,
ITEM_0423_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0423,,1,0x11300,,BB C7 27 C1 BB 77 F1 78 F1 A1 6C 8B 78 38 F0 63,ステータス殊常をすべて防ぐ,모든 상태이상 방지,B2 CD 20 BD D3 F8 6B BD 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0424_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0424,,1,0x11330,,CB F0 28 95 F1 96 F1 A1 38 F0 63,毒・麻痺を防ぐ,독·마비 방지,E0 F7 28 5C 98 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0425_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0425,,1,0x11358,,CB F0 A1 38 F0 63,毒を防ぐ,독 방지,E0 F7 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0426_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0426,,1,0x1137D,,27 F1 9C A1 38 F0 63,眠りを防ぐ,수면 방지,8B 80 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0427_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0427,,1,0x113A2,,D5 F0 D6 F0 A1 38 F0 63,混乱を防ぐ,혼란 방지,C4 F3 7B F8 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0428_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0428,,1,0x113C6,,9A F0 9B F0 A1 38 F0 63,病気を防ぐ,질병 방지,2F F6 82 F9 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0429_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0429,,1,0x113E9,,2D F0 B2 F1 47 F0 AA F2 C6 F5 7D 41 49 5F 86 F0 49 F0 3F F0 B6 F0 6C 9D,一定時間毎にHPが少量回復する,일정 시간마다 HP 소량 회복,92 93 20 88 A9 F0 5C 72 20 41 49 20 B4 83 F8 20 CC D0,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0430_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0430,,1,0x1141F,,2D F0 B2 F1 47 F0 AA F2 C6 F5 7D 3F F0 B6 F0 6C 9D 4C 49 80 49 F0 5F 56 F1 5B 9D,一定時間毎に回復するSPの量が増える,시간당 SP 회복량 상승,88 A9 F0 CE F7 20 4C 49 20 CC D0 83 F8 20 BD 2E F8,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0431_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0431,,1,0x1145D,,EB F0 EC F0 C3 F1 C4 F1 C6 F5 7D 46 49 5F 31 30 3F F6 3F F0 B6 F0 6C 9D,戦闘<C3F1>了毎にMPが10％回復する,전투 종료마다 MP 10％ 회복,BB 64 F2 20 85 F3 A4 F8 5C 72 20 46 49 20 31 30 3F F6 20 CC D0,,"[""<C3F1>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0433_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0433,,1,0x11498,,31 3F F0 73 64 20 EB F0 EC F0 80 F1 9A F1 5E 9B CC F0 33 F4 7D B6 F0 9B F1 6C 9D,1回だけ　戦闘不能から即<33F4>に復活する,한 번만 즉시 부활,7A 20 75 F9 55 20 35 F8 88 20 A4 AF F4,,"[""<33F4>""]",TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0434_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0434,,1,0x114D2,,BB C7 27 C1 BB 77 F1 78 F1 A1 6C 8B 78 38 F0 63,ステータス殊常をすべて防ぐ,모든 상태이상 방지,B2 CD 20 BD D3 F8 6B BD 20 71 F9 6F,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0435_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0435,,1,0x11503,,B6 F1 AD F1 79 63 F0 7C F5 79 60 9D,高値で売却できる,높은 가격에 판매 가능,7B F7 5D 20 4A B3 F4 7D 20 65 F4 D0 F8 20 4A A3 F7,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0436_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0436,,1,0x1152F,,B6 F1 AD F1 79 63 F0 7C F5 79 60 9D,高値で売却できる,높은 가격에 판매 가능,7B F7 5D 20 4A B3 F4 7D 20 65 F4 D0 F8 20 4A A3 F7,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0437_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0437,,1,0x1155E,,B6 F1 AD F1 79 63 F0 7C F5 79 60 9D,高値で売却できる,높은 가격에 판매 가능,7B F7 5D 20 4A B3 F4 7D 20 65 F4 D0 F8 20 4A A3 F7,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0438_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0438,,1,0x1158B,,B6 F1 AD F1 79 63 F0 7C F5 79 60 9D,高値で売却できる,높은 가격에 판매 가능,7B F7 5D 20 4A B3 F4 7D 20 65 F4 D0 F8 20 4A A3 F7,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0439_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0439,,1,0x115B3,,B6 F1 AD F1 79 63 F0 7C F5 79 60 9D,高値で売却できる,높은 가격에 판매 가능,7B F7 5D 20 4A B3 F4 7D 20 65 F4 D0 F8 20 4A A3 F7,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0448_EFFECT_1,ITEM,accessory,GR3.MDZ,GR3.MDT,ITEM_RECORD_0448,,1,0x115F9,,B6 F1 AD F1 79 63 F0 7C F5 79 60 9D,高値で売却できる,높은 가격에 판매 가능,7B F7 5D 20 4A B3 F4 7D 20 65 F4 D0 F8 20 4A A3 F7,,[],TRANSLATED,NO,positional item HELP trailer; exact reviewed effect rule,
ITEM_0501_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0501,,1,0x11619,,C6 F0 69 F6,火☆,불☆,95 F2 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
ITEM_0501_EFFECT_2,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0501,,2,0x1161E,,59 F0 5A F0 26 F3 C3 F2 2B DF BA C4 B1 EE DA ED 31,装備制限：マジックレベル1,장비제한：마법 레벨 1,86 98 AA 7A 2B 5C 78 F9 20 8E F8 7A F9 20 31,,[],TRANSLATED,NO,positional item HELP trailer; equipment-level rule,
ITEM_0502_EFFECT_1,ITEM,mana_egg,GR3.MDZ,GR3.MDT,ITEM_RECORD_0502,,1,0x11642,,51 F5 69 F6,土☆,땅☆,56 F8 69 F6,,[],TRANSLATED,NO,positional item HELP trailer; affinity-star rule,
