id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used
SCN_00360000_00740000_0051,SCENARIO,scenario_message,DATA/00360000.MDZ,DATA/00360000.MDT,0x00740000,00360000,50,0x005f5473,0x005f546e,88 74 21 42 f1 86 79 43 08 4d f4 84 f2 b4 cc 3e f0 c1 08 99 f2 aa 6b f2 be 98 95 98 82 be 43 0d ff 00,"さぁ、行こう！
あ日もオレを
空へ連れてってくれ！","자, 가자!
그날도 나를
하늘로 데려가 줘!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"さ<G0054><G0001>行こう！
<G043D><G02D4>もオレを
空へ連れてってくれ！",SUPPORTED,"0001,0054,02D4,043D"
SCN_00362100_00740000_0058,SCENARIO,scenario_message,DATA/00362100.MDZ,DATA/00362100.MDT,0x00740000,00362100,57,0x00700955,0x00700950,99 f2 c1 49 f1 a8 08 48 f3 a0 b1 f0 28 f3 9d 42 f1 82 08 b6 b3 bd 0d ff 00,"空を飛ぶ
他の場所に行く
やめる","하늘을 난다
다른 장소로 간다
그만두기",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"空を飛ぶ
<G0368>の場<G0348>に行く
やめる",SUPPORTED,"0348,0368"
SCN_00362100_00740000_0060,SCENARIO,scenario_message,DATA/00362100.MDZ,DATA/00362100.MDT,0x00740000,00362100,59,0x00700bdb,0x00700bd6,88 74 21 42 f1 86 79 43 08 4d f4 84 f2 b4 cc 3e f0 c1 08 99 f2 aa 6b f2 be 98 95 98 82 be 43 0d ff 00,"さぁ、行こう！
あ日もオレを
空へ連れてってくれ！","자, 가자!
그날도 나를
하늘로 데려가 줘!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"さ<G0054><G0001>行こう！
<G043D><G02D4>もオレを
空へ連れてってくれ！",SUPPORTED,"0001,0054,02D4,043D"
SCN_00540700_00740000_0007,SCENARIO,scenario_message,DATA/00540700.MDZ,DATA/00540700.MDT,0x00740000,00540700,6,0x003eda65,0x003eda60,99 f2 c1 49 f1 a8 08 48 f3 a0 b1 f0 28 f3 9d 42 f1 82 08 b6 b3 bd 0d ff 00,"空を飛ぶ
他の場所に行く
やめる","하늘을 난다
다른 장소로 간다
그만두기",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"空を飛ぶ
<G0368>の場<G0348>に行く
やめる",SUPPORTED,"0348,0368"
SCN_00540700_00740000_0009,SCENARIO,scenario_message,DATA/00540700.MDZ,DATA/00540700.MDT,0x00740000,00540700,8,0x003edceb,0x003edce6,88 74 21 42 f1 86 79 43 08 4d f4 84 f2 b4 cc 3e f0 c1 08 99 f2 aa 6b f2 be 98 95 98 82 be 43 0d ff 00,"さぁ、行こう！
あ日もオレを
空へ連れてってくれ！","자, 가자!
그날도 나를
하늘로 데려가 줘!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"さ<G0054><G0001>行こう！
<G043D><G02D4>もオレを
空へ連れてってくれ！",SUPPORTED,"0001,0054,02D4,043D"
SCN_00570000_00740000_0008,SCENARIO,scenario_message,DATA/00570000.MDZ,DATA/00570000.MDT,0x00740000,00570000,7,0x0056fa3d,0x0056fa38,99 f2 c1 49 f1 a8 08 48 f3 a0 b1 f0 28 f3 9d 42 f1 82 08 b6 b3 bd 0d ff 00,"空を飛ぶ
他の場所に行く
やめる","하늘을 난다
다른 장소로 간다
그만두기",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"空を飛ぶ
<G0368>の場<G0348>に行く
やめる",SUPPORTED,"0348,0368"
SCN_00570000_00740000_0010,SCENARIO,scenario_message,DATA/00570000.MDZ,DATA/00570000.MDT,0x00740000,00570000,9,0x0056fcc3,0x0056fcbe,88 74 21 42 f1 86 79 43 08 4d f4 84 f2 b4 cc 3e f0 c1 08 99 f2 aa 6b f2 be 98 95 98 82 be 43 0d ff 00,"さぁ、行こう！
あ日もオレを
空へ連れてってくれ！","자, 가자!
그날도 나를
하늘로 데려가 줘!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"さ<G0054><G0001>行こう！
<G043D><G02D4>もオレを
空へ連れてってくれ！",SUPPORTED,"0001,0054,02D4,043D"
SCN_00630000_00740000_0025,SCENARIO,scenario_message,DATA/00630000.MDZ,DATA/00630000.MDT,0x00740000,00630000,24,0x006fddad,0x006fdda8,99 f2 c1 49 f1 a8 08 48 f3 a0 b1 f0 28 f3 9d 42 f1 82 08 b6 b3 bd 0d ff 00,"空を飛ぶ
他の場所に行く
やめる","하늘을 난다
다른 장소로 간다
그만두기",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"空を飛ぶ
<G0368>の場<G0348>に行く
やめる",SUPPORTED,"0348,0368"
SCN_00630000_00740000_0027,SCENARIO,scenario_message,DATA/00630000.MDZ,DATA/00630000.MDT,0x00740000,00630000,26,0x006fe033,0x006fe02e,88 74 21 42 f1 86 79 43 08 4d f4 84 f2 b4 cc 3e f0 c1 08 99 f2 aa 6b f2 be 98 95 98 82 be 43 0d ff 00,"さぁ、行こう！
あ日もオレを
空へ連れてってくれ！","자, 가자!
그날도 나를
하늘로 데려가 줘!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"さ<G0054><G0001>行こう！
<G043D><G02D4>もオレを
空へ連れてってくれ！",SUPPORTED,"0001,0054,02D4,043D"
SCN_00660000_00740000_0006,SCENARIO,scenario_message,DATA/00660000.MDZ,DATA/00660000.MDT,0x00740000,00660000,5,0x00195b65,0x00195b60,99 f2 c1 49 f1 a8 08 48 f3 a0 b1 f0 28 f3 9d 42 f1 82 08 b6 b3 bd 0d ff 00,"空を飛ぶ
他の場所に行く
やめる","하늘을 난다
다른 장소로 간다
그만두기",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"空を飛ぶ
<G0368>の場<G0348>に行く
やめる",SUPPORTED,"0348,0368"
SCN_00660000_00740000_0008,SCENARIO,scenario_message,DATA/00660000.MDZ,DATA/00660000.MDT,0x00740000,00660000,7,0x00195deb,0x00195de6,88 74 21 42 f1 86 79 43 08 4d f4 84 f2 b4 cc 3e f0 c1 08 99 f2 aa 6b f2 be 98 95 98 82 be 43 0d ff 00,"さぁ、行こう！
あ日もオレを
空へ連れてってくれ！","자, 가자!
그날도 나를
하늘로 데려가 줘!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"さ<G0054><G0001>行こう！
<G043D><G02D4>もオレを
空へ連れてってくれ！",SUPPORTED,"0001,0054,02D4,043D"
SCN_00695000_00740000_0007,SCENARIO,scenario_message,DATA/00695000.MDZ,DATA/00695000.MDT,0x00740000,00695000,6,0x00663bf5,0x00663bf0,99 f2 c1 49 f1 a8 08 48 f3 a0 b1 f0 28 f3 9d 42 f1 82 08 b6 b3 bd 0d ff 00,"空を飛ぶ
他の場所に行く
やめる","하늘을 난다
다른 장소로 간다
그만두기",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":6,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"空を飛ぶ
<G0368>の場<G0348>に行く
やめる",SUPPORTED,"0348,0368"
SCN_00695000_00740000_0009,SCENARIO,scenario_message,DATA/00695000.MDZ,DATA/00695000.MDT,0x00740000,00695000,8,0x00663e7b,0x00663e76,88 74 21 42 f1 86 79 43 08 4d f4 84 f2 b4 cc 3e f0 c1 08 99 f2 aa 6b f2 be 98 95 98 82 be 43 0d ff 00,"さぁ、行こう！
あ日もオレを
空へ連れてってくれ！","자, 가자!
그날도 나를
하늘로 데려가 줘!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 09 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":9},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_10; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. TERM: 버스피어·파스·도박장.,"さ<G0054><G0001>行こう！
<G043D><G02D4>もオレを
空へ連れてってくれ！",SUPPORTED,"0001,0054,02D4,043D"
