sample_id,cue_id,speaker,source_file,source_offset,size_bytes,duration_ms,sample_rate,channels,codec,category,japanese,korean,confidence,notes,wav_path
4556,0x02,ヘクト,MUSIC/GR3_STR.STZ,0x22D1B800,63488,4480,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x239; GR3_STR.IDX entry=568; sector=0x45A37..0x45A56,audio/extracted/battle/sample_004556.wav
4558,0x05,ヘクト,MUSIC/GR3_STR.STZ,0x22D2B000,67584,4779,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x23A; GR3_STR.IDX entry=569; sector=0x45A56..0x45A77,audio/extracted/battle/sample_004558.wav
4560,0x03,ヘクト,MUSIC/GR3_STR.STZ,0x22D3B800,86016,6123,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x23B; GR3_STR.IDX entry=570; sector=0x45A77..0x45AA1,audio/extracted/battle/sample_004560.wav
4562,0x06,ヘクト,MUSIC/GR3_STR.STZ,0x22D50800,88064,6272,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x23C; GR3_STR.IDX entry=571; sector=0x45AA1..0x45ACC,audio/extracted/battle/sample_004562.wav
4564,0x07,ヘクト,MUSIC/GR3_STR.STZ,0x22D66000,88064,6272,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x23D; GR3_STR.IDX entry=572; sector=0x45ACC..0x45AF7,audio/extracted/battle/sample_004564.wav
4566,0x04,ヘクト,MUSIC/GR3_STR.STZ,0x22D7B800,90112,6421,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x23E; GR3_STR.IDX entry=573; sector=0x45AF7..0x45B23,audio/extracted/battle/sample_004566.wav
4568,0x09,ヘクト,MUSIC/GR3_STR.STZ,0x22D91800,94208,6720,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x23F; GR3_STR.IDX entry=574; sector=0x45B23..0x45B51,audio/extracted/battle/sample_004568.wav
4570,0x08,ヘクト,MUSIC/GR3_STR.STZ,0x22DA8800,73728,5227,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x240; GR3_STR.IDX entry=575; sector=0x45B51..0x45B75,audio/extracted/battle/sample_004570.wav
4572,0x0B,ヘクト,MUSIC/GR3_STR.STZ,0x22DBA800,67584,4779,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x241; GR3_STR.IDX entry=576; sector=0x45B75..0x45B96,audio/extracted/battle/sample_004572.wav
4574,0x0C,ヘクト,MUSIC/GR3_STR.STZ,0x22DCB000,75776,5376,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x242; GR3_STR.IDX entry=577; sector=0x45B96..0x45BBB,audio/extracted/battle/sample_004574.wav
4576,0x0D,ヘクト,MUSIC/GR3_STR.STZ,0x22DDD800,92160,6571,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x243; GR3_STR.IDX entry=578; sector=0x45BBB..0x45BE8,audio/extracted/battle/sample_004576.wav
4578,0x0F,ヘクト,MUSIC/GR3_STR.STZ,0x22DF4000,71680,5077,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x244; GR3_STR.IDX entry=579; sector=0x45BE8..0x45C0B,audio/extracted/battle/sample_004578.wav
4580,0x16,ヘクト,MUSIC/GR3_STR.STZ,0x22E05800,63488,4480,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x245; GR3_STR.IDX entry=580; sector=0x45C0B..0x45C2A,audio/extracted/battle/sample_004580.wav
4582,0x17,ヘクト,MUSIC/GR3_STR.STZ,0x22E15000,79872,5675,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x246; GR3_STR.IDX entry=581; sector=0x45C2A..0x45C51,audio/extracted/battle/sample_004582.wav
4584,0x18,ヘクト,MUSIC/GR3_STR.STZ,0x22E28800,79872,5675,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x247; GR3_STR.IDX entry=582; sector=0x45C51..0x45C78,audio/extracted/battle/sample_004584.wav
4586,0x19,ヘクト,MUSIC/GR3_STR.STZ,0x22E3C000,61440,4331,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x248; GR3_STR.IDX entry=583; sector=0x45C78..0x45C96,audio/extracted/battle/sample_004586.wav
4588,0x20,ヘクト,MUSIC/GR3_STR.STZ,0x22E4B000,65536,4629,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x249; GR3_STR.IDX entry=584; sector=0x45C96..0x45CB6,audio/extracted/battle/sample_004588.wav
4590,0x21,ヘクト,MUSIC/GR3_STR.STZ,0x22E5B000,81920,5824,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x24A; GR3_STR.IDX entry=585; sector=0x45CB6..0x45CDE,audio/extracted/battle/sample_004590.wav
4592,0x23,ヘクト,MUSIC/GR3_STR.STZ,0x22E6F000,73728,5227,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x24B; GR3_STR.IDX entry=586; sector=0x45CDE..0x45D02,audio/extracted/battle/sample_004592.wav
4594,0x22,ヘクト,MUSIC/GR3_STR.STZ,0x22E81000,86016,6123,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x24C; GR3_STR.IDX entry=587; sector=0x45D02..0x45D2C,audio/extracted/battle/sample_004594.wav
4596,0x24,ヘクト,MUSIC/GR3_STR.STZ,0x22E96000,86016,6123,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x24D; GR3_STR.IDX entry=588; sector=0x45D2C..0x45D56,audio/extracted/battle/sample_004596.wav
4598,0x25,ヘクト,MUSIC/GR3_STR.STZ,0x22EAB000,88064,6272,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x24E; GR3_STR.IDX entry=589; sector=0x45D56..0x45D81,audio/extracted/battle/sample_004598.wav
4600,0x26,ヘクト,MUSIC/GR3_STR.STZ,0x22EC0800,96256,6869,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x24F; GR3_STR.IDX entry=590; sector=0x45D81..0x45DB0,audio/extracted/battle/sample_004600.wav
4602,0x01;0x02;0x05;0x0B;0x16;0x20;0x21;0x23,ヘクト,MUSIC/GR3_STR.STZ,0x22ED8000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x250; GR3_STR.IDX entry=591; sector=0x45DB0..0x45DC4,audio/extracted/battle/sample_004602.wav
4604,0x1A;0x1B;0x1C,ヘクト,MUSIC/GR3_STR.STZ,0x22EE2000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x251; GR3_STR.IDX entry=592; sector=0x45DC4..0x45DD8,audio/extracted/battle/sample_004604.wav
4606,0xD3;0xD4;0xD5,ヘクト,MUSIC/GR3_STR.STZ,0x22EEC000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x252; GR3_STR.IDX entry=593; sector=0x45DD8..0x45DEC,audio/extracted/battle/sample_004606.wav
4608,0x10;0x11,ヘクト,MUSIC/GR3_STR.STZ,0x22EF6000,61440,4331,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x253; GR3_STR.IDX entry=594; sector=0x45DEC..0x45E0A,audio/extracted/battle/sample_004608.wav
4610,0xD1;0xD2,ヘクト,MUSIC/GR3_STR.STZ,0x22F05000,65536,4629,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x254; GR3_STR.IDX entry=595; sector=0x45E0A..0x45E2A,audio/extracted/battle/sample_004610.wav
4612,0x1D;0x1E;0xA1,ヘクト,MUSIC/GR3_STR.STZ,0x22F15000,53248,3733,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x255; GR3_STR.IDX entry=596; sector=0x45E2A..0x45E44,audio/extracted/battle/sample_004612.wav
4614,0x29,ヘクト,MUSIC/GR3_STR.STZ,0x22F22000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x256; GR3_STR.IDX entry=597; sector=0x45E44..0x45E58,audio/extracted/battle/sample_004614.wav
4616,0x28,ヘクト,MUSIC/GR3_STR.STZ,0x22F2C000,57344,4032,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x257; GR3_STR.IDX entry=598; sector=0x45E58..0x45E74,audio/extracted/battle/sample_004616.wav
4618,0x1F,ヘクト,MUSIC/GR3_STR.STZ,0x22F3A000,63488,4480,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x258; GR3_STR.IDX entry=599; sector=0x45E74..0x45E93,audio/extracted/battle/sample_004618.wav
4620,0x0E,ヘクト,MUSIC/GR3_STR.STZ,0x22F49800,55296,3883,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x259; GR3_STR.IDX entry=600; sector=0x45E93..0x45EAE,audio/extracted/battle/sample_004620.wav
4622,0x15,ヘクト,MUSIC/GR3_STR.STZ,0x22F57000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x25A; GR3_STR.IDX entry=601; sector=0x45EAE..0x45EC2,audio/extracted/battle/sample_004622.wav
4624,0x2A,ヘクト,MUSIC/GR3_STR.STZ,0x22F61000,57344,4032,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x25B; GR3_STR.IDX entry=602; sector=0x45EC2..0x45EDE,audio/extracted/battle/sample_004624.wav
4626,0x14,ヘクト,MUSIC/GR3_STR.STZ,0x22F6F000,53248,3733,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x25C; GR3_STR.IDX entry=603; sector=0x45EDE..0x45EF8,audio/extracted/battle/sample_004626.wav
4628,0x0A,ヘクト,MUSIC/GR3_STR.STZ,0x22F7C000,63488,4480,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x25D; GR3_STR.IDX entry=604; sector=0x45EF8..0x45F17,audio/extracted/battle/sample_004628.wav
4630,0x27,ヘクト,MUSIC/GR3_STR.STZ,0x22F8B800,63488,4480,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x25E; GR3_STR.IDX entry=605; sector=0x45F17..0x45F36,audio/extracted/battle/sample_004630.wav
4632,0x13,ヘクト,MUSIC/GR3_STR.STZ,0x22F9B000,59392,4181,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x25F; GR3_STR.IDX entry=606; sector=0x45F36..0x45F53,audio/extracted/battle/sample_004632.wav
4634,0x12,ヘクト,MUSIC/GR3_STR.STZ,0x22FA9800,77824,5525,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x260; GR3_STR.IDX entry=607; sector=0x45F53..0x45F79,audio/extracted/battle/sample_004634.wav
4636,0xC9,ヘクト,MUSIC/GR3_STR.STZ,0x22FBC800,43008,2987,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x261; GR3_STR.IDX entry=608; sector=0x45F79..0x45F8E,audio/extracted/battle/sample_004636.wav
4638,0xCA,ヘクト,MUSIC/GR3_STR.STZ,0x22FC7000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x262; GR3_STR.IDX entry=609; sector=0x45F8E..0x45FA2,audio/extracted/battle/sample_004638.wav
4640,0xCB,ヘクト,MUSIC/GR3_STR.STZ,0x22FD1000,51200,3584,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x263; GR3_STR.IDX entry=610; sector=0x45FA2..0x45FBB,audio/extracted/battle/sample_004640.wav
4642,0xCC,ヘクト,MUSIC/GR3_STR.STZ,0x22FDD800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x264; GR3_STR.IDX entry=611; sector=0x45FBB..0x45FCF,audio/extracted/battle/sample_004642.wav
4644,0xCD,ヘクト,MUSIC/GR3_STR.STZ,0x22FE7800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x265; GR3_STR.IDX entry=612; sector=0x45FCF..0x45FE3,audio/extracted/battle/sample_004644.wav
4646,0xCF,ヘクト,MUSIC/GR3_STR.STZ,0x22FF1800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x266; GR3_STR.IDX entry=613; sector=0x45FE3..0x45FF7,audio/extracted/battle/sample_004646.wav
4648,0xD0,ヘクト,MUSIC/GR3_STR.STZ,0x22FFB800,176128,12693,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x267; GR3_STR.IDX entry=614; sector=0x45FF7..0x4604D,audio/extracted/battle/sample_004648.wav
4800,0x3D,actor_class_7,MUSIC/GR3_STR.STZ,0x23026800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x268; GR3_STR.IDX entry=615; sector=0x4604D..0x46061,audio/extracted/battle/sample_004800.wav
4806,0x12,actor_class_7,MUSIC/GR3_STR.STZ,0x23051800,51200,3584,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x26B; GR3_STR.IDX entry=618; sector=0x460A3..0x460BC,audio/extracted/battle/sample_004806.wav
4810,0x0B,actor_class_7,MUSIC/GR3_STR.STZ,0x23071000,63488,4480,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x26D; GR3_STR.IDX entry=620; sector=0x460E2..0x46101,audio/extracted/battle/sample_004810.wav
4812,0x0A,actor_class_7,MUSIC/GR3_STR.STZ,0x23080800,47104,3285,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x26E; GR3_STR.IDX entry=621; sector=0x46101..0x46118,audio/extracted/battle/sample_004812.wav
4816,0xCE,actor_class_7,MUSIC/GR3_STR.STZ,0x23096000,77824,5525,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x270; GR3_STR.IDX entry=623; sector=0x4612C..0x46152,audio/extracted/battle/sample_004816.wav
4818,0xD0,actor_class_7,MUSIC/GR3_STR.STZ,0x230A9000,122880,8811,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x271; GR3_STR.IDX entry=624; sector=0x46152..0x4618E,audio/extracted/battle/sample_004818.wav
4820,0x02;0x03;0x04,actor_class_8,MUSIC/GR3_STR.STZ,0x230C7000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x272; GR3_STR.IDX entry=625; sector=0x4618E..0x461A2,audio/extracted/battle/sample_004820.wav
4822,0x21;0x22,actor_class_8,MUSIC/GR3_STR.STZ,0x230D1000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x273; GR3_STR.IDX entry=626; sector=0x461A2..0x461B6,audio/extracted/battle/sample_004822.wav
4826,0x32,actor_class_8,MUSIC/GR3_STR.STZ,0x230E6800,43008,2987,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x275; GR3_STR.IDX entry=628; sector=0x461CD..0x461E2,audio/extracted/battle/sample_004826.wav
4832,0x27;0x3B,actor_class_8,MUSIC/GR3_STR.STZ,0x23105800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x278; GR3_STR.IDX entry=631; sector=0x4620B..0x4621F,audio/extracted/battle/sample_004832.wav
4834,0x2A,actor_class_8,MUSIC/GR3_STR.STZ,0x2310F800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x279; GR3_STR.IDX entry=632; sector=0x4621F..0x46233,audio/extracted/battle/sample_004834.wav
4836,0xCE,actor_class_8,MUSIC/GR3_STR.STZ,0x23119800,43008,2987,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x27A; GR3_STR.IDX entry=633; sector=0x46233..0x46248,audio/extracted/battle/sample_004836.wav
4838,0xD0,actor_class_8,MUSIC/GR3_STR.STZ,0x23124000,251904,18219,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x27B; GR3_STR.IDX entry=634; sector=0x46248..0x462C3,audio/extracted/battle/sample_004838.wav
4840,0x0E;0x16;0x18,actor_class_9,MUSIC/GR3_STR.STZ,0x23161800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x27C; GR3_STR.IDX entry=635; sector=0x462C3..0x462D7,audio/extracted/battle/sample_004840.wav
4842,0x17;0x28;0x29,actor_class_9,MUSIC/GR3_STR.STZ,0x2316B800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x27D; GR3_STR.IDX entry=636; sector=0x462D7..0x462EB,audio/extracted/battle/sample_004842.wav
4844,0x33,actor_class_9,MUSIC/GR3_STR.STZ,0x23175800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x27E; GR3_STR.IDX entry=637; sector=0x462EB..0x462FF,audio/extracted/battle/sample_004844.wav
4846,0x28;0x29,actor_class_9,MUSIC/GR3_STR.STZ,0x2317F800,59392,4181,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x27F; GR3_STR.IDX entry=638; sector=0x462FF..0x4631C,audio/extracted/battle/sample_004846.wav
4848,0x16;0x17;0x18,actor_class_9,MUSIC/GR3_STR.STZ,0x2318E000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x280; GR3_STR.IDX entry=639; sector=0x4631C..0x46330,audio/extracted/battle/sample_004848.wav
4850,0x2B;0x2C,actor_class_9,MUSIC/GR3_STR.STZ,0x23198000,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x281; GR3_STR.IDX entry=640; sector=0x46330..0x46344,audio/extracted/battle/sample_004850.wav
4852,0x39,actor_class_9,MUSIC/GR3_STR.STZ,0x231A2000,65536,4629,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x282; GR3_STR.IDX entry=641; sector=0x46344..0x46364,audio/extracted/battle/sample_004852.wav
4854,0x0E;0x34;0x35,actor_class_9,MUSIC/GR3_STR.STZ,0x231B2000,53248,3733,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x283; GR3_STR.IDX entry=642; sector=0x46364..0x4637E,audio/extracted/battle/sample_004854.wav
4856,0xCE,actor_class_9,MUSIC/GR3_STR.STZ,0x231BF000,102400,7317,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x284; GR3_STR.IDX entry=643; sector=0x4637E..0x463B0,audio/extracted/battle/sample_004856.wav
4858,0xD0,actor_class_9,MUSIC/GR3_STR.STZ,0x231D8000,155648,11200,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x285; GR3_STR.IDX entry=644; sector=0x463B0..0x463FC,audio/extracted/battle/sample_004858.wav
4862,0x2B;0x2D,actor_class_10,MUSIC/GR3_STR.STZ,0x23208000,51200,3584,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x287; GR3_STR.IDX entry=646; sector=0x46410..0x46429,audio/extracted/battle/sample_004862.wav
4866,0x30;0x32,actor_class_10,MUSIC/GR3_STR.STZ,0x23223800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x289; GR3_STR.IDX entry=648; sector=0x46447..0x4645B,audio/extracted/battle/sample_004866.wav
4870,0x2B;0x2D,actor_class_10,MUSIC/GR3_STR.STZ,0x2323B800,65536,4629,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x28B; GR3_STR.IDX entry=650; sector=0x46477..0x46497,audio/extracted/battle/sample_004870.wav
4872,0x0A;0x13;0x14;0x27,actor_class_10,MUSIC/GR3_STR.STZ,0x2324B800,43008,2987,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x28C; GR3_STR.IDX entry=651; sector=0x46497..0x464AC,audio/extracted/battle/sample_004872.wav
4876,0xCE,actor_class_10,MUSIC/GR3_STR.STZ,0x2326B000,190464,13739,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x28E; GR3_STR.IDX entry=653; sector=0x464D6..0x46533,audio/extracted/battle/sample_004876.wav
4878,0xD0,actor_class_10,MUSIC/GR3_STR.STZ,0x23299800,389120,28224,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x28F; GR3_STR.IDX entry=654; sector=0x46533..0x465F1,audio/extracted/battle/sample_004878.wav
4880,0x1C;0x33,actor_class_11,MUSIC/GR3_STR.STZ,0x232F8800,143360,10304,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x290; GR3_STR.IDX entry=655; sector=0x465F1..0x46637,audio/extracted/battle/sample_004880.wav
4882,0x37,actor_class_11,MUSIC/GR3_STR.STZ,0x2331B800,139264,10890,22050,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x291; GR3_STR.IDX entry=656; sector=0x46637..0x4667B,audio/extracted/battle/sample_004882.wav
4884,0x38,actor_class_11,MUSIC/GR3_STR.STZ,0x2333D800,108544,7765,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x292; GR3_STR.IDX entry=657; sector=0x4667B..0x466B0,audio/extracted/battle/sample_004884.wav
4886,0x1C;0x33,actor_class_11,MUSIC/GR3_STR.STZ,0x23358000,73728,5227,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x293; GR3_STR.IDX entry=658; sector=0x466B0..0x466D4,audio/extracted/battle/sample_004886.wav
4888,0x37,actor_class_11,MUSIC/GR3_STR.STZ,0x2336A000,73728,5227,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x294; GR3_STR.IDX entry=659; sector=0x466D4..0x466F8,audio/extracted/battle/sample_004888.wav
4890,0x38,actor_class_11,MUSIC/GR3_STR.STZ,0x2337C000,102400,7317,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x295; GR3_STR.IDX entry=660; sector=0x466F8..0x4672A,audio/extracted/battle/sample_004890.wav
4892,0xCE,actor_class_11,MUSIC/GR3_STR.STZ,0x23395000,370688,26880,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x296; GR3_STR.IDX entry=661; sector=0x4672A..0x467DF,audio/extracted/battle/sample_004892.wav
4894,0xD0,actor_class_11,MUSIC/GR3_STR.STZ,0x233EF800,233472,18367,22050,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x297; GR3_STR.IDX entry=662; sector=0x467DF..0x46851,audio/extracted/battle/sample_004894.wav
4896,0xCF,actor_class_8,MUSIC/GR3_STR.STZ,0x23428800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x298; GR3_STR.IDX entry=663; sector=0x46851..0x46865,audio/extracted/battle/sample_004896.wav
4986,0xCE,ユウキ,MUSIC/GR3_STR.STZ,0x23432800,40960,3088,22050,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x299; GR3_STR.IDX entry=664; sector=0x46865..0x46879,audio/extracted/battle/sample_004986.wav
4988,0xCE,アルフィナ,MUSIC/GR3_STR.STZ,0x2343C800,40960,3088,22050,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x29A; GR3_STR.IDX entry=665; sector=0x46879..0x4688D,audio/extracted/battle/sample_004988.wav
4990,0xCE,ミランダ,MUSIC/GR3_STR.STZ,0x23446800,40960,3088,22050,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x29B; GR3_STR.IDX entry=666; sector=0x4688D..0x468A1,audio/extracted/battle/sample_004990.wav
4992,0xCE,アルオンソ,MUSIC/GR3_STR.STZ,0x23450800,40960,3088,22050,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x29C; GR3_STR.IDX entry=667; sector=0x468A1..0x468B5,audio/extracted/battle/sample_004992.wav
4994,0xCE,ウル,MUSIC/GR3_STR.STZ,0x2345A800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x29D; GR3_STR.IDX entry=668; sector=0x468B5..0x468C9,audio/extracted/battle/sample_004994.wav
4996,0xCE,ダーナ,MUSIC/GR3_STR.STZ,0x23464800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x29E; GR3_STR.IDX entry=669; sector=0x468C9..0x468DD,audio/extracted/battle/sample_004996.wav
4998,0xCE,ヘクト,MUSIC/GR3_STR.STZ,0x2346E800,40960,2837,24000,1,PSX/PS2 ADPCM,battle,,,PROVEN,GR3.IDX stream_key=0x29F; GR3_STR.IDX entry=670; sector=0x468DD..0x468F1,audio/extracted/battle/sample_004998.wav
