event_sample_id,archive_id,archive_file,local_id,record_index,speaker,text,status,avg_logprob,no_speech_prob,model,notes
SE6157_082F_007,6157,6157.SE,0x082F,7,,,PENDING_TRANSCRIPTION,,,,
SE6157_0830_008,6157,6157.SE,0x0830,8,,,PENDING_TRANSCRIPTION,,,,
SE6157_0913_009,6157,6157.SE,0x0913,9,,,PENDING_TRANSCRIPTION,,,,
SE6157_0914_010,6157,6157.SE,0x0914,10,,,PENDING_TRANSCRIPTION,,,,
SE6158_091C_000,6158,6158.SE,0x091C,0,,,PENDING_TRANSCRIPTION,,,,
SE6159_0927_000,6159,6159.SE,0x0927,0,,,PENDING_TRANSCRIPTION,,,,
SE6160_082F_000,6160,6160.SE,0x082F,0,,,PENDING_TRANSCRIPTION,,,,
SE6160_0830_001,6160,6160.SE,0x0830,1,,,PENDING_TRANSCRIPTION,,,,
SE6160_08AA_002,6160,6160.SE,0x08AA,2,,,PENDING_TRANSCRIPTION,,,,
SE6161_080F_000,6161,6161.SE,0x080F,0,,,PENDING_TRANSCRIPTION,,,,
SE6161_0810_001,6161,6161.SE,0x0810,1,,,PENDING_TRANSCRIPTION,,,,
SE6195_08B8_000,6195,6195.SE,0x08B8,0,,,PENDING_TRANSCRIPTION,,,,
SE6195_0E39_001,6195,6195.SE,0x0E39,1,,,PENDING_TRANSCRIPTION,,,,
SE6196_0D48_000,6196,6196.SE,0x0D48,0,,,PENDING_TRANSCRIPTION,,,,
SE6196_0D49_001,6196,6196.SE,0x0D49,1,,,PENDING_TRANSCRIPTION,,,,
SE6196_08B8_002,6196,6196.SE,0x08B8,2,,,PENDING_TRANSCRIPTION,,,,
SE6196_086E_003,6196,6196.SE,0x086E,3,,,PENDING_TRANSCRIPTION,,,,
SE6196_086F_004,6196,6196.SE,0x086F,4,,,PENDING_TRANSCRIPTION,,,,
SE6197_0E1F_000,6197,6197.SE,0x0E1F,0,,,PENDING_TRANSCRIPTION,,,,
SE6197_0E20_001,6197,6197.SE,0x0E20,1,,,PENDING_TRANSCRIPTION,,,,
SE6197_0E21_002,6197,6197.SE,0x0E21,2,,,PENDING_TRANSCRIPTION,,,,
SE6197_0E22_003,6197,6197.SE,0x0E22,3,,,PENDING_TRANSCRIPTION,,,,
SE6197_0E23_004,6197,6197.SE,0x0E23,4,,,PENDING_TRANSCRIPTION,,,,
SE6197_0E24_005,6197,6197.SE,0x0E24,5,,,PENDING_TRANSCRIPTION,,,,
SE6197_0E25_006,6197,6197.SE,0x0E25,6,,,PENDING_TRANSCRIPTION,,,,
SE6197_0E26_007,6197,6197.SE,0x0E26,7,,,PENDING_TRANSCRIPTION,,,,
SE6197_0E27_008,6197,6197.SE,0x0E27,8,,,PENDING_TRANSCRIPTION,,,,
SE6197_086E_009,6197,6197.SE,0x086E,9,,,PENDING_TRANSCRIPTION,,,,
SE6197_086F_010,6197,6197.SE,0x086F,10,,,PENDING_TRANSCRIPTION,,,,
SE6197_092B_011,6197,6197.SE,0x092B,11,,,PENDING_TRANSCRIPTION,,,,
SE6198_0001_000,6198,6198.SE,0x0001,0,,,PENDING_TRANSCRIPTION,,,,
SE6199_0001_000,6199,6199.SE,0x0001,0,,,PENDING_TRANSCRIPTION,,,,
SE6300_09C4_000,6300,6300.SE,0x09C4,0,,,PENDING_TRANSCRIPTION,,,,
SE6300_09C5_001,6300,6300.SE,0x09C5,1,,,PENDING_TRANSCRIPTION,,,,
SE6300_09C6_002,6300,6300.SE,0x09C6,2,,,PENDING_TRANSCRIPTION,,,,
SE6300_09C7_003,6300,6300.SE,0x09C7,3,,,PENDING_TRANSCRIPTION,,,,
SE6300_09C8_004,6300,6300.SE,0x09C8,4,,,PENDING_TRANSCRIPTION,,,,
SE6300_09C9_005,6300,6300.SE,0x09C9,5,,,PENDING_TRANSCRIPTION,,,,
SE6300_09CA_006,6300,6300.SE,0x09CA,6,,,PENDING_TRANSCRIPTION,,,,
SE6300_09CB_007,6300,6300.SE,0x09CB,7,,,PENDING_TRANSCRIPTION,,,,
SE6300_09CC_008,6300,6300.SE,0x09CC,8,,,PENDING_TRANSCRIPTION,,,,
SE6300_09CD_009,6300,6300.SE,0x09CD,9,,,PENDING_TRANSCRIPTION,,,,
SE6300_09CE_010,6300,6300.SE,0x09CE,10,,,PENDING_TRANSCRIPTION,,,,
SE6300_09CF_011,6300,6300.SE,0x09CF,11,,,PENDING_TRANSCRIPTION,,,,
SE6300_09D0_012,6300,6300.SE,0x09D0,12,,,PENDING_TRANSCRIPTION,,,,
SE6300_09D1_013,6300,6300.SE,0x09D1,13,,,PENDING_TRANSCRIPTION,,,,
SE6300_09D2_014,6300,6300.SE,0x09D2,14,,,PENDING_TRANSCRIPTION,,,,
SE6300_09D4_015,6300,6300.SE,0x09D4,15,,,PENDING_TRANSCRIPTION,,,,
SE6300_0BB8_016,6300,6300.SE,0x0BB8,16,,,PENDING_TRANSCRIPTION,,,,
SE6300_0BB9_017,6300,6300.SE,0x0BB9,17,,,PENDING_TRANSCRIPTION,,,,
SE6300_0BBA_018,6300,6300.SE,0x0BBA,18,,,PENDING_TRANSCRIPTION,,,,
SE6300_0BBB_019,6300,6300.SE,0x0BBB,19,,,PENDING_TRANSCRIPTION,,,,
SE6300_0BBC_020,6300,6300.SE,0x0BBC,20,,,PENDING_TRANSCRIPTION,,,,
SE6300_0BBD_021,6300,6300.SE,0x0BBD,21,,,PENDING_TRANSCRIPTION,,,,
SE6300_0BBE_022,6300,6300.SE,0x0BBE,22,,,PENDING_TRANSCRIPTION,,,,
SE6300_0EE2_023,6300,6300.SE,0x0EE2,23,,,PENDING_TRANSCRIPTION,,,,
SE6300_0EE3_024,6300,6300.SE,0x0EE3,24,,,PENDING_TRANSCRIPTION,,,,
SE6300_0EE4_025,6300,6300.SE,0x0EE4,25,,,PENDING_TRANSCRIPTION,,,,
SE6300_0BBF_026,6300,6300.SE,0x0BBF,26,,,PENDING_TRANSCRIPTION,,,,
SE6300_0BC0_027,6300,6300.SE,0x0BC0,27,,,PENDING_TRANSCRIPTION,,,,
SE6300_0831_028,6300,6300.SE,0x0831,28,,,PENDING_TRANSCRIPTION,,,,
SE6300_0832_029,6300,6300.SE,0x0832,29,,,PENDING_TRANSCRIPTION,,,,
SE6300_0833_030,6300,6300.SE,0x0833,30,,,PENDING_TRANSCRIPTION,,,,
SE6300_0807_031,6300,6300.SE,0x0807,31,,,PENDING_TRANSCRIPTION,,,,
SE6300_0808_032,6300,6300.SE,0x0808,32,,,PENDING_TRANSCRIPTION,,,,
SE6300_0809_033,6300,6300.SE,0x0809,33,,,PENDING_TRANSCRIPTION,,,,
SE6301_09E4_000,6301,6301.SE,0x09E4,0,,,PENDING_TRANSCRIPTION,,,,
SE6301_09E5_001,6301,6301.SE,0x09E5,1,,,PENDING_TRANSCRIPTION,,,,
SE6301_09E6_002,6301,6301.SE,0x09E6,2,,,PENDING_TRANSCRIPTION,,,,
SE6301_09E7_003,6301,6301.SE,0x09E7,3,,,PENDING_TRANSCRIPTION,,,,
SE6301_09E8_004,6301,6301.SE,0x09E8,4,,,PENDING_TRANSCRIPTION,,,,
SE6301_09E9_005,6301,6301.SE,0x09E9,5,,,PENDING_TRANSCRIPTION,,,,
SE6301_09EA_006,6301,6301.SE,0x09EA,6,,,PENDING_TRANSCRIPTION,,,,
SE6301_09EB_007,6301,6301.SE,0x09EB,7,,,PENDING_TRANSCRIPTION,,,,
SE6301_09EC_008,6301,6301.SE,0x09EC,8,,,PENDING_TRANSCRIPTION,,,,
SE6301_09ED_009,6301,6301.SE,0x09ED,9,,,PENDING_TRANSCRIPTION,,,,
SE6301_09EE_010,6301,6301.SE,0x09EE,10,,,PENDING_TRANSCRIPTION,,,,
SE6301_09F0_011,6301,6301.SE,0x09F0,11,,,PENDING_TRANSCRIPTION,,,,
SE6301_0BC7_012,6301,6301.SE,0x0BC7,12,,,PENDING_TRANSCRIPTION,,,,
SE6301_0BC8_013,6301,6301.SE,0x0BC8,13,,,PENDING_TRANSCRIPTION,,,,
SE6301_0BC9_014,6301,6301.SE,0x0BC9,14,,,PENDING_TRANSCRIPTION,,,,
SE6301_0BCA_015,6301,6301.SE,0x0BCA,15,,,PENDING_TRANSCRIPTION,,,,
SE6301_0BCB_016,6301,6301.SE,0x0BCB,16,,,PENDING_TRANSCRIPTION,,,,
SE6301_0BCC_017,6301,6301.SE,0x0BCC,17,,,PENDING_TRANSCRIPTION,,,,
SE6301_0BCD_018,6301,6301.SE,0x0BCD,18,,,PENDING_TRANSCRIPTION,,,,
SE6301_0BCE_019,6301,6301.SE,0x0BCE,19,,,PENDING_TRANSCRIPTION,,,,
SE6301_0BCF_020,6301,6301.SE,0x0BCF,20,,,PENDING_TRANSCRIPTION,,,,
SE6301_0BD0_021,6301,6301.SE,0x0BD0,21,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A04_000,6302,6302.SE,0x0A04,0,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A05_001,6302,6302.SE,0x0A05,1,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A06_002,6302,6302.SE,0x0A06,2,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A07_003,6302,6302.SE,0x0A07,3,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A08_004,6302,6302.SE,0x0A08,4,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A09_005,6302,6302.SE,0x0A09,5,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A0A_006,6302,6302.SE,0x0A0A,6,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A0B_007,6302,6302.SE,0x0A0B,7,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A0C_008,6302,6302.SE,0x0A0C,8,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A0D_009,6302,6302.SE,0x0A0D,9,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A0E_010,6302,6302.SE,0x0A0E,10,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A0F_011,6302,6302.SE,0x0A0F,11,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A10_012,6302,6302.SE,0x0A10,12,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A11_013,6302,6302.SE,0x0A11,13,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A12_014,6302,6302.SE,0x0A12,14,,,PENDING_TRANSCRIPTION,,,,
SE6302_0A14_015,6302,6302.SE,0x0A14,15,,,PENDING_TRANSCRIPTION,,,,
SE6302_0BD6_016,6302,6302.SE,0x0BD6,16,,,PENDING_TRANSCRIPTION,,,,
SE6302_0BD7_017,6302,6302.SE,0x0BD7,17,,,PENDING_TRANSCRIPTION,,,,
SE6302_0BD8_018,6302,6302.SE,0x0BD8,18,,,PENDING_TRANSCRIPTION,,,,
SE6302_0BD9_019,6302,6302.SE,0x0BD9,19,,,PENDING_TRANSCRIPTION,,,,
SE6302_0BDA_020,6302,6302.SE,0x0BDA,20,,,PENDING_TRANSCRIPTION,,,,
SE6302_0BDB_021,6302,6302.SE,0x0BDB,21,,,PENDING_TRANSCRIPTION,,,,
SE6302_0BDC_022,6302,6302.SE,0x0BDC,22,,,PENDING_TRANSCRIPTION,,,,
SE6302_0BDD_023,6302,6302.SE,0x0BDD,23,,,PENDING_TRANSCRIPTION,,,,
SE6302_0BDE_024,6302,6302.SE,0x0BDE,24,,,PENDING_TRANSCRIPTION,,,,
SE6302_0BDF_025,6302,6302.SE,0x0BDF,25,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A1E_000,6303,6303.SE,0x0A1E,0,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A1F_001,6303,6303.SE,0x0A1F,1,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A20_002,6303,6303.SE,0x0A20,2,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A21_003,6303,6303.SE,0x0A21,3,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A22_004,6303,6303.SE,0x0A22,4,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A23_005,6303,6303.SE,0x0A23,5,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A24_006,6303,6303.SE,0x0A24,6,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A25_007,6303,6303.SE,0x0A25,7,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A26_008,6303,6303.SE,0x0A26,8,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A27_009,6303,6303.SE,0x0A27,9,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A28_010,6303,6303.SE,0x0A28,10,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A29_011,6303,6303.SE,0x0A29,11,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A2A_012,6303,6303.SE,0x0A2A,12,,,PENDING_TRANSCRIPTION,,,,
SE6303_0A2C_013,6303,6303.SE,0x0A2C,13,,,PENDING_TRANSCRIPTION,,,,
SE6303_0BE5_014,6303,6303.SE,0x0BE5,14,,,PENDING_TRANSCRIPTION,,,,
SE6303_0BE6_015,6303,6303.SE,0x0BE6,15,,,PENDING_TRANSCRIPTION,,,,
SE6303_0BE7_016,6303,6303.SE,0x0BE7,16,,,PENDING_TRANSCRIPTION,,,,
SE6303_0BE8_017,6303,6303.SE,0x0BE8,17,,,PENDING_TRANSCRIPTION,,,,
SE6303_0BE9_018,6303,6303.SE,0x0BE9,18,,,PENDING_TRANSCRIPTION,,,,
SE6303_0BEA_019,6303,6303.SE,0x0BEA,19,,,PENDING_TRANSCRIPTION,,,,
SE6303_0BEB_020,6303,6303.SE,0x0BEB,20,,,PENDING_TRANSCRIPTION,,,,
SE6303_0BEC_021,6303,6303.SE,0x0BEC,21,,,PENDING_TRANSCRIPTION,,,,
SE6304_0BF4_000,6304,6304.SE,0x0BF4,0,,,PENDING_TRANSCRIPTION,,,,
SE6304_0BF5_001,6304,6304.SE,0x0BF5,1,,,PENDING_TRANSCRIPTION,,,,
SE6304_0BF6_002,6304,6304.SE,0x0BF6,2,,,PENDING_TRANSCRIPTION,,,,
SE6304_0BF7_003,6304,6304.SE,0x0BF7,3,,,PENDING_TRANSCRIPTION,,,,
SE6304_0BF8_004,6304,6304.SE,0x0BF8,4,,,PENDING_TRANSCRIPTION,,,,
SE6304_0BF9_005,6304,6304.SE,0x0BF9,5,,,PENDING_TRANSCRIPTION,,,,
SE6304_0BFA_006,6304,6304.SE,0x0BFA,6,,,PENDING_TRANSCRIPTION,,,,
SE6304_0BFB_007,6304,6304.SE,0x0BFB,7,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A44_008,6304,6304.SE,0x0A44,8,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A45_009,6304,6304.SE,0x0A45,9,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A46_010,6304,6304.SE,0x0A46,10,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A47_011,6304,6304.SE,0x0A47,11,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A48_012,6304,6304.SE,0x0A48,12,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A49_013,6304,6304.SE,0x0A49,13,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A4A_014,6304,6304.SE,0x0A4A,14,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A4B_015,6304,6304.SE,0x0A4B,15,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A4C_016,6304,6304.SE,0x0A4C,16,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A4D_017,6304,6304.SE,0x0A4D,17,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A4E_018,6304,6304.SE,0x0A4E,18,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A4F_019,6304,6304.SE,0x0A4F,19,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A50_020,6304,6304.SE,0x0A50,20,,,PENDING_TRANSCRIPTION,,,,
SE6304_0BFC_021,6304,6304.SE,0x0BFC,21,,,PENDING_TRANSCRIPTION,,,,
SE6304_0BFD_022,6304,6304.SE,0x0BFD,22,,,PENDING_TRANSCRIPTION,,,,
SE6304_0A51_023,6304,6304.SE,0x0A51,23,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C03_000,6305,6305.SE,0x0C03,0,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C04_001,6305,6305.SE,0x0C04,1,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C05_002,6305,6305.SE,0x0C05,2,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C06_003,6305,6305.SE,0x0C06,3,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C07_004,6305,6305.SE,0x0C07,4,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C08_005,6305,6305.SE,0x0C08,5,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C09_006,6305,6305.SE,0x0C09,6,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C0A_007,6305,6305.SE,0x0C0A,7,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C0B_008,6305,6305.SE,0x0C0B,8,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C0C_009,6305,6305.SE,0x0C0C,9,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C0D_010,6305,6305.SE,0x0C0D,10,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C0E_011,6305,6305.SE,0x0C0E,11,,,PENDING_TRANSCRIPTION,,,,
SE6305_0C0F_012,6305,6305.SE,0x0C0F,12,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A64_013,6305,6305.SE,0x0A64,13,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A65_014,6305,6305.SE,0x0A65,14,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A66_015,6305,6305.SE,0x0A66,15,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A67_016,6305,6305.SE,0x0A67,16,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A68_017,6305,6305.SE,0x0A68,17,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A69_018,6305,6305.SE,0x0A69,18,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A6A_019,6305,6305.SE,0x0A6A,19,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A6B_020,6305,6305.SE,0x0A6B,20,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A6C_021,6305,6305.SE,0x0A6C,21,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A6D_022,6305,6305.SE,0x0A6D,22,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A6E_023,6305,6305.SE,0x0A6E,23,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A6F_024,6305,6305.SE,0x0A6F,24,,,PENDING_TRANSCRIPTION,,,,
SE6305_0A70_025,6305,6305.SE,0x0A70,25,,,PENDING_TRANSCRIPTION,,,,
SE6305_0F45_026,6305,6305.SE,0x0F45,26,,,PENDING_TRANSCRIPTION,,,,
SE6305_0F46_027,6305,6305.SE,0x0F46,27,,,PENDING_TRANSCRIPTION,,,,
SE6306_0A84_000,6306,6306.SE,0x0A84,0,,,PENDING_TRANSCRIPTION,,,,
SE6306_0A85_001,6306,6306.SE,0x0A85,1,,,PENDING_TRANSCRIPTION,,,,
SE6306_0A86_002,6306,6306.SE,0x0A86,2,,,PENDING_TRANSCRIPTION,,,,
SE6306_0A87_003,6306,6306.SE,0x0A87,3,,,PENDING_TRANSCRIPTION,,,,
SE6306_0A88_004,6306,6306.SE,0x0A88,4,,,PENDING_TRANSCRIPTION,,,,
SE6306_0A89_005,6306,6306.SE,0x0A89,5,,,PENDING_TRANSCRIPTION,,,,
SE6306_0A8A_006,6306,6306.SE,0x0A8A,6,,,PENDING_TRANSCRIPTION,,,,
SE6306_0A8B_007,6306,6306.SE,0x0A8B,7,,,PENDING_TRANSCRIPTION,,,,
SE6306_0A8C_008,6306,6306.SE,0x0A8C,8,,,PENDING_TRANSCRIPTION,,,,
SE6306_0A8D_009,6306,6306.SE,0x0A8D,9,,,PENDING_TRANSCRIPTION,,,,
SE6306_0A8E_010,6306,6306.SE,0x0A8E,10,,,PENDING_TRANSCRIPTION,,,,
SE6306_0C12_011,6306,6306.SE,0x0C12,11,,,PENDING_TRANSCRIPTION,,,,
SE6306_0C13_012,6306,6306.SE,0x0C13,12,,,PENDING_TRANSCRIPTION,,,,
SE6306_0C14_013,6306,6306.SE,0x0C14,13,,,PENDING_TRANSCRIPTION,,,,
SE6306_0C15_014,6306,6306.SE,0x0C15,14,,,PENDING_TRANSCRIPTION,,,,
SE6306_0C16_015,6306,6306.SE,0x0C16,15,,,PENDING_TRANSCRIPTION,,,,
SE6306_0C17_016,6306,6306.SE,0x0C17,16,,,PENDING_TRANSCRIPTION,,,,
SE6306_0C18_017,6306,6306.SE,0x0C18,17,,,PENDING_TRANSCRIPTION,,,,
SE6306_0C19_018,6306,6306.SE,0x0C19,18,,,PENDING_TRANSCRIPTION,,,,
SE6306_0C1A_019,6306,6306.SE,0x0C1A,19,,,PENDING_TRANSCRIPTION,,,,
SE6306_0C1B_020,6306,6306.SE,0x0C1B,20,,,PENDING_TRANSCRIPTION,,,,
SE6306_0A8F_021,6306,6306.SE,0x0A8F,21,,,PENDING_TRANSCRIPTION,,,,
SE6306_0C1C_022,6306,6306.SE,0x0C1C,22,,,PENDING_TRANSCRIPTION,,,,
SE6307_0BB8_000,6307,6307.SE,0x0BB8,0,,,PENDING_TRANSCRIPTION,,,,
SE6307_0BB9_001,6307,6307.SE,0x0BB9,1,,,PENDING_TRANSCRIPTION,,,,
SE6307_0BBA_002,6307,6307.SE,0x0BBA,2,,,PENDING_TRANSCRIPTION,,,,
SE6307_0BBB_003,6307,6307.SE,0x0BBB,3,,,PENDING_TRANSCRIPTION,,,,
SE6307_0BBC_004,6307,6307.SE,0x0BBC,4,,,PENDING_TRANSCRIPTION,,,,
SE6307_0BBD_005,6307,6307.SE,0x0BBD,5,,,PENDING_TRANSCRIPTION,,,,
SE6307_0BBE_006,6307,6307.SE,0x0BBE,6,,,PENDING_TRANSCRIPTION,,,,
SE6307_0BBF_007,6307,6307.SE,0x0BBF,7,,,PENDING_TRANSCRIPTION,,,,
SE6307_0BC0_008,6307,6307.SE,0x0BC0,8,,,PENDING_TRANSCRIPTION,,,,
SE6307_0AA4_009,6307,6307.SE,0x0AA4,9,,,PENDING_TRANSCRIPTION,,,,
SE6307_0AA5_010,6307,6307.SE,0x0AA5,10,,,PENDING_TRANSCRIPTION,,,,
SE6307_0AA6_011,6307,6307.SE,0x0AA6,11,,,PENDING_TRANSCRIPTION,,,,
SE6307_0AA7_012,6307,6307.SE,0x0AA7,12,,,PENDING_TRANSCRIPTION,,,,
SE6307_0AAD_013,6307,6307.SE,0x0AAD,13,,,PENDING_TRANSCRIPTION,,,,
SE6307_0AAE_014,6307,6307.SE,0x0AAE,14,,,PENDING_TRANSCRIPTION,,,,
SE6307_0AAF_015,6307,6307.SE,0x0AAF,15,,,PENDING_TRANSCRIPTION,,,,
SE6307_0AB1_016,6307,6307.SE,0x0AB1,16,,,PENDING_TRANSCRIPTION,,,,
SE6307_0AB2_017,6307,6307.SE,0x0AB2,17,,,PENDING_TRANSCRIPTION,,,,
SE6307_0807_018,6307,6307.SE,0x0807,18,,,PENDING_TRANSCRIPTION,,,,
SE6307_0808_019,6307,6307.SE,0x0808,19,,,PENDING_TRANSCRIPTION,,,,
SE6307_0809_020,6307,6307.SE,0x0809,20,,,PENDING_TRANSCRIPTION,,,,
SE6307_0831_021,6307,6307.SE,0x0831,21,,,PENDING_TRANSCRIPTION,,,,
SE6307_0832_022,6307,6307.SE,0x0832,22,,,PENDING_TRANSCRIPTION,,,,
SE6307_0833_023,6307,6307.SE,0x0833,23,,,PENDING_TRANSCRIPTION,,,,
SE6307_0EE2_024,6307,6307.SE,0x0EE2,24,,,PENDING_TRANSCRIPTION,,,,
SE6307_0EE3_025,6307,6307.SE,0x0EE3,25,,,PENDING_TRANSCRIPTION,,,,
SE6307_0EE4_026,6307,6307.SE,0x0EE4,26,,,PENDING_TRANSCRIPTION,,,,
SE6307_09C8_027,6307,6307.SE,0x09C8,27,,,PENDING_TRANSCRIPTION,,,,
SE6307_09C9_028,6307,6307.SE,0x09C9,28,,,PENDING_TRANSCRIPTION,,,,
SE6307_09CA_029,6307,6307.SE,0x09CA,29,,,PENDING_TRANSCRIPTION,,,,
SE6307_09CB_030,6307,6307.SE,0x09CB,30,,,PENDING_TRANSCRIPTION,,,,
SE6307_09CC_031,6307,6307.SE,0x09CC,31,,,PENDING_TRANSCRIPTION,,,,
SE6307_09D4_032,6307,6307.SE,0x09D4,32,,,PENDING_TRANSCRIPTION,,,,
SE6307_09D0_033,6307,6307.SE,0x09D0,33,,,PENDING_TRANSCRIPTION,,,,
SE6308_0AC7_000,6308,6308.SE,0x0AC7,0,,,PENDING_TRANSCRIPTION,,,,
SE6308_0AC8_001,6308,6308.SE,0x0AC8,1,,,PENDING_TRANSCRIPTION,,,,
SE6308_0AC9_002,6308,6308.SE,0x0AC9,2,,,PENDING_TRANSCRIPTION,,,,
SE6308_0ACA_003,6308,6308.SE,0x0ACA,3,,,PENDING_TRANSCRIPTION,,,,
SE6308_0ACB_004,6308,6308.SE,0x0ACB,4,,,PENDING_TRANSCRIPTION,,,,
SE6308_0ACC_005,6308,6308.SE,0x0ACC,5,,,PENDING_TRANSCRIPTION,,,,
SE6308_0ACD_006,6308,6308.SE,0x0ACD,6,,,PENDING_TRANSCRIPTION,,,,
SE6308_0BC7_007,6308,6308.SE,0x0BC7,7,,,PENDING_TRANSCRIPTION,,,,
SE6308_0BC8_008,6308,6308.SE,0x0BC8,8,,,PENDING_TRANSCRIPTION,,,,
SE6308_0BC9_009,6308,6308.SE,0x0BC9,9,,,PENDING_TRANSCRIPTION,,,,
SE6308_0BCA_010,6308,6308.SE,0x0BCA,10,,,PENDING_TRANSCRIPTION,,,,
SE6308_0BCB_011,6308,6308.SE,0x0BCB,11,,,PENDING_TRANSCRIPTION,,,,
SE6308_0BCC_012,6308,6308.SE,0x0BCC,12,,,PENDING_TRANSCRIPTION,,,,
SE6308_0BCD_013,6308,6308.SE,0x0BCD,13,,,PENDING_TRANSCRIPTION,,,,
SE6308_0BCE_014,6308,6308.SE,0x0BCE,14,,,PENDING_TRANSCRIPTION,,,,
SE6308_0BCF_015,6308,6308.SE,0x0BCF,15,,,PENDING_TRANSCRIPTION,,,,
SE6308_0BD0_016,6308,6308.SE,0x0BD0,16,,,PENDING_TRANSCRIPTION,,,,
SE6308_09EE_017,6308,6308.SE,0x09EE,17,,,PENDING_TRANSCRIPTION,,,,
SE6308_09F0_018,6308,6308.SE,0x09F0,18,,,PENDING_TRANSCRIPTION,,,,
SE6308_09E4_019,6308,6308.SE,0x09E4,19,,,PENDING_TRANSCRIPTION,,,,
SE6308_09E5_020,6308,6308.SE,0x09E5,20,,,PENDING_TRANSCRIPTION,,,,
SE6308_09E6_021,6308,6308.SE,0x09E6,21,,,PENDING_TRANSCRIPTION,,,,
SE6400_159D_000,6400,6400.SE,0x159D,0,,,PENDING_TRANSCRIPTION,,,,
SE6401_15AB_000,6401,6401.SE,0x15AB,0,,,PENDING_TRANSCRIPTION,,,,
SE6401_15AC_001,6401,6401.SE,0x15AC,1,,,PENDING_TRANSCRIPTION,,,,
SE6401_165E_002,6401,6401.SE,0x165E,2,,,PENDING_TRANSCRIPTION,,,,
SE6402_15B4_000,6402,6402.SE,0x15B4,0,,,PENDING_TRANSCRIPTION,,,,
SE6402_1762_001,6402,6402.SE,0x1762,1,,,PENDING_TRANSCRIPTION,,,,
SE6402_1763_002,6402,6402.SE,0x1763,2,,,PENDING_TRANSCRIPTION,,,,
SE6403_15F5_000,6403,6403.SE,0x15F5,0,,,PENDING_TRANSCRIPTION,,,,
